s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.4257,0.3387,72.4648,0.3443,0.1281,0.3140,0.0000,0.0000,0.0000,0.0000,6,offspring,5,6
0.9000,0.5716,69.5428,0.3680,1.7728,1.6475,0.0000,0.0000,0.0000,0.0000,6,offspring,2,0
0.8150,0.6124,70.5487,0.2544,0.6553,0.2431,0.0000,0.0000,0.0000,0.0000,6,offspring,8,0
0.6796,0.4337,72.8979,0.3824,0.2392,1.2916,0.0000,0.0000,0.0000,0.0000,6,offspring,4,5
0.7110,0.6101,71.8545,0.9570,0.6550,0.5208,0.0000,0.0000,0.0000,0.0000,6,offspring,4,8
0.4482,0.3417,73.1136,0.6862,0.6926,1.1270,0.0000,0.0000,0.0000,0.0000,6,offspring,9,2
0.7648,0.6489,68.7689,0.5131,0.6654,0.8675,0.0000,0.0000,0.0000,0.0000,6,offspring,8,7
0.9000,0.6701,68.4502,0.8775,0.8985,0.7511,0.0000,0.0000,0.0000,0.0000,6,offspring,6,7
0.5990,0.5137,70.8177,0.5079,1.0580,0.8658,0.0000,0.0000,0.0000,0.0000,6,offspring,0,4
0.9000,0.3000,69.1358,1.5660,0.6566,1.7218,0.0000,0.0000,0.0000,0.0000,6,offspring,6,7
0.9000,0.3000,68.1852,0.5496,1.1688,1.1387,0.0000,0.0000,0.0000,0.0000,6,offspring,4,0
0.7656,0.5988,70.2119,0.2676,0.3586,0.4195,0.0000,0.0000,0.0000,0.0000,6,offspring,0,2
0.5806,0.3488,68.5079,0.5932,2.0251,1.3674,0.0000,0.0000,0.0000,0.0000,6,offspring,0,8
0.9000,0.4458,69.9202,0.3184,1.0797,0.4409,0.0000,0.0000,0.0000,0.0000,6,offspring,0,2
0.9000,0.3000,65.0192,0.4832,1.2151,2.0051,0.0000,0.0000,0.0000,0.0000,6,offspring,3,2
0.5812,0.3000,69.3285,1.0979,0.6022,1.7662,0.0000,0.0000,0.0000,0.0000,6,offspring,8,7
0.4255,0.3000,69.8745,0.8558,0.3027,1.8128,0.0000,0.0000,0.0000,0.0000,6,offspring,3,4
0.4448,0.3165,70.2891,0.3811,0.1746,0.3740,0.0000,0.0000,0.0000,0.0000,6,offspring,3,6
0.6618,0.6464,69.2361,0.4260,0.3017,2.3915,0.0000,0.0000,0.0000,0.0000,6,offspring,4,1
0.7991,0.3555,67.3580,0.1064,0.2470,1.7585,0.0000,0.0000,0.0000,0.0000,6,offspring,2,4
0.9000,0.9000,69.2206,2.9233,3.2369,4.7428,0.0000,0.0000,0.0000,0.0000,6,offspring,4,3
