s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.5579,0.3076,73.8114,0.5858,0.3675,0.4413,0.0000,0.0000,0.0000,0.0000,5,offspring,9,2
0.9000,0.5750,73.3959,0.3062,0.6813,0.1633,0.0000,0.0000,0.0000,0.0000,5,offspring,1,9
0.8381,0.3896,71.4080,1.0651,0.2701,2.0652,0.0000,0.0000,0.0000,0.0000,5,offspring,3,8
0.9000,0.4030,73.0203,0.7712,1.3547,2.7231,0.0000,0.0000,0.0000,0.0000,5,offspring,3,6
0.6124,0.4985,68.4530,0.6850,0.4256,0.5616,0.0000,0.0000,0.0000,0.0000,5,offspring,7,2
0.6136,0.3559,70.1506,0.2945,0.1449,3.6402,0.0000,0.0000,0.0000,0.0000,5,offspring,7,2
0.9000,0.4073,70.8422,0.8861,0.1106,0.5412,0.0000,0.0000,0.0000,0.0000,5,offspring,3,2
0.7916,0.3000,71.8158,0.5665,0.3751,1.1503,0.0000,0.0000,0.0000,0.0000,5,offspring,1,0
0.8933,0.5645,68.9858,0.5102,0.7405,2.3573,0.0000,0.0000,0.0000,0.0000,5,offspring,7,0
0.4503,0.4439,68.0820,0.1016,0.2793,1.7578,0.0000,0.0000,0.0000,0.0000,5,offspring,8,6
0.5272,0.3647,69.2501,0.4836,0.8452,1.6191,0.0000,0.0000,0.0000,0.0000,5,offspring,6,7
0.7231,0.7155,66.8127,0.8770,0.6578,5.5942,0.0000,0.0000,0.0000,0.0000,5,offspring,5,7
0.8749,0.7774,73.1686,0.3533,0.3495,0.5017,0.0000,0.0000,0.0000,0.0000,5,offspring,9,4
0.7308,0.5988,70.0891,0.2181,0.2490,0.3558,0.0000,0.0000,0.0000,0.0000,5,offspring,4,1
0.4747,0.4509,71.4366,0.6015,0.2451,1.4526,0.0000,0.0000,0.0000,0.0000,5,offspring,2,5
0.5863,0.5469,73.1022,0.1512,0.1342,0.4546,0.0000,0.0000,0.0000,0.0000,5,offspring,9,8
0.6669,0.5480,75.1392,0.4048,0.4346,0.6448,0.0000,0.0000,0.0000,0.0000,5,offspring,9,0
0.6663,0.3232,71.5186,1.7112,0.1090,1.2212,0.0000,0.0000,0.0000,0.0000,5,offspring,8,5
0.8173,0.3000,69.2314,0.9125,0.9568,0.9415,0.0000,0.0000,0.0000,0.0000,5,offspring,1,5
0.6745,0.3000,64.6338,0.6935,3.4245,4.1729,0.0000,0.0000,0.0000,0.0000,5,offspring,8,6
0.8293,0.4860,70.1734,2.1245,0.5588,2.3541,0.0000,0.0000,0.0000,0.0000,5,offspring,8,3
0.9000,0.5325,72.4207,0.2157,1.1070,0.7409,0.0000,0.0000,0.0000,0.0000,5,offspring,3,0
0.6754,0.5999,68.5579,0.3613,0.4241,1.3949,0.0000,0.0000,0.0000,0.0000,5,offspring,5,1
0.8552,0.4337,70.5982,0.5148,0.3341,0.8870,0.0000,0.0000,0.0000,0.0000,5,offspring,2,7
0.6294,0.5295,73.4761,0.3143,0.1705,0.8003,0.0000,0.0000,0.0000,0.0000,5,offspring,2,9
0.7595,0.5585,66.5333,0.2637,0.2195,1.6936,0.0000,0.0000,0.0000,0.0000,5,offspring,0,7
0.5055,0.3229,66.9876,0.4336,0.0795,1.8725,0.0000,0.0000,0.0000,0.0000,5,offspring,8,5
0.3921,0.3043,70.3695,0.6189,0.2919,0.4201,0.0000,0.0000,0.0000,0.0000,5,offspring,4,3
0.7016,0.3102,65.7602,0.2942,2.6767,1.4901,0.0000,0.0000,0.0000,0.0000,5,offspring,7,6
0.3694,0.3000,72.9453,0.7783,0.1390,0.8216,0.0000,0.0000,0.0000,0.0000,5,offspring,9,3
0.4368,0.3867,66.0443,1.6545,0.4579,2.3467,0.0000,0.0000,0.0000,0.0000,5,offspring,6,3
0.9000,0.8295,71.4142,0.3438,1.1114,1.1861,0.0000,0.0000,0.0000,0.0000,5,offspring,9,6
0.7984,0.4818,72.9502,0.1026,0.1550,0.4152,0.0000,0.0000,0.0000,0.0000,5,offspring,0,2
0.6615,0.5372,73.7722,0.1568,0.0770,0.1925,0.0000,0.0000,0.0000,0.0000,5,offspring,2,9
0.8114,0.6110,72.6411,0.0641,0.1791,1.0936,0.0000,0.0000,0.0000,0.0000,5,offspring,4,0
0.6365,0.3032,67.0247,0.5750,0.4290,1.5763,0.0000,0.0000,0.0000,0.0000,5,offspring,7,3
0.5621,0.3918,71.8410,0.4698,0.2585,0.9060,0.0000,0.0000,0.0000,0.0000,5,offspring,9,4
0.8423,0.3000,72.1238,0.7499,0.2063,0.5881,0.0000,0.0000,0.0000,0.0000,5,offspring,0,8
0.5393,0.4736,67.5395,0.0817,0.0611,0.2383,0.0000,0.0000,0.0000,0.0000,5,offspring,7,4
0.8982,0.7930,69.7007,0.7159,0.1379,0.8793,0.0000,0.0000,0.0000,0.0000,5,offspring,7,3
0.5826,0.3654,71.2642,0.3184,0.1221,0.7661,0.0000,0.0000,0.0000,0.0000,5,offspring,2,3
0.3000,0.3000,66.1359,3.0021,4.3937,3.7662,0.0000,0.0000,0.0000,0.0000,5,offspring,6,1
0.7158,0.5284,71.1442,0.6044,0.1634,0.7319,0.0000,0.0000,0.0000,0.0000,5,offspring,2,0
0.3774,0.3202,69.0988,0.2842,1.3726,0.7751,0.0000,0.0000,0.0000,0.0000,5,offspring,3,6
