
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 03:22:53 September 02, 2025

	   0.0	 180.0
0.000	       0.31193	       0.31193	
0.321	       0.31193	       0.31193	
0.643	             0	             0	
0.964	             0	             0	
1.286	             0	             0	
1.607	             0	             0	
1.929	             0	             0	
2.250	             0	             0	
2.571	             0	             0	
2.893	             0	             0	
3.214	             0	      0.263646	
3.536	             0	      0.263646	
3.857	             0	      0.263646	
4.179	             0	      0.249361	
4.500	             0	      0.249361	
4.821	             0	             0	
5.143	             0	             0	
5.464	             0	      0.463283	
5.786	             0	      0.463283	
6.107	             0	             0	
6.429	             0	             0	
6.750	             0	      0.215955	
7.071	             0	      0.215955	
7.393	             0	      0.833223	
7.714	             0	      0.833223	
8.036	             0	      0.833223	
8.357	             0	      0.195676	
8.679	             0	      0.195676	
9.000	             0	             0	
9.321	             0	             0	
9.643	             0	      0.368985	
9.964	             0	      0.368985	
10.286	             0	             0	
10.607	             0	             0	
10.929	             0	             0	
11.250	             0	             0	
11.571	             0	             0	
11.893	             0	      0.162514	
12.214	             0	      0.162514	
12.536	             0	      0.635027	
12.857	             0	      0.635027	
13.179	             0	             0	
13.500	             0	             0	
13.821	      0.403535	             0	
14.143	      0.403535	             0	
14.464	             0	      0.143687	
14.786	             0	      0.143687	
15.107	             0	      0.143687	
15.429	             0	      0.276091	
15.750	             0	      0.276091	
16.071	             0	      0.398211	
16.393	             0	      0.398211	
16.714	             0	             0	
17.036	             0	             0	
17.357	             0	      0.247196	
17.679	             0	      0.247196	
18.000	             0	      0.116975	
18.321	             0	      0.116975	
18.643	             0	             0	
18.964	             0	             0	
19.286	             0	             0	
19.607	             0	             0	
19.929	             0	             0	
20.250	             0	      0.211281	
20.571	             0	      0.211281	
20.893	             0	      0.412256	
21.214	             0	      0.412256	
21.536	             0	      0.196342	
21.857	             0	      0.196342	
22.179	             0	       48.5403	
22.500	             0	       48.5403	
22.821	             0	       48.5403	
23.143	             0	      0.373513	
23.464	             0	      0.373513	
23.786	             0	     0.0908356	
24.107	             0	     0.0908356	
24.429	             0	     0.0871999	
24.750	             0	     0.0871999	
25.071	             0	     0.0844121	
25.393	             0	     0.0844121	
25.714	             0	             0	
26.036	             0	             0	
26.357	             0	             0	
26.679	             0	      0.155073	
27.000	             0	      0.155073	
27.321	             0	             0	
27.643	             0	             0	
27.964	      0.983912	      0.148413	
28.286	      0.983912	      0.148413	
28.607	             0	             0	
28.929	             0	             0	
29.250	             0	             0	
29.571	             0	             0	
29.893	             0	     0.0663933	
30.214	             0	     0.0663933	
30.536	             0	     0.0663933	
30.857	             0	      0.852192	
31.179	             0	      0.852192	
31.500	             0	       1.20102	
31.821	             0	       1.20102	
32.143	             0	     0.0610592	
32.464	             0	     0.0610592	
32.786	             0	      0.177194	
33.107	             0	      0.177194	
33.429	             0	      0.171619	
33.750	             0	      0.171619	
34.071	             0	      0.171619	
34.393	             0	      0.111188	
34.714	             0	      0.111188	
35.036	             0	             0	
35.357	             0	             0	
35.679	             0	      0.103335	
36.000	             0	      0.103335	
36.321	             0	     0.0507546	
36.643	             0	     0.0507546	
36.964	             0	             0	
37.286	             0	             0	
37.607	             0	             0	
37.929	             0	             0	
38.250	             0	             0	
38.571	             0	             0	
38.893	             0	             0	
39.214	             0	             0	
39.536	             0	             0	
39.857	             0	             0	
40.179	             0	             0	
40.500	             0	             0	
40.821	             0	             0	
41.143	             0	     0.0978027	
41.464	             0	     0.0978027	
41.786	             0	     0.0978027	
42.107	             0	             0	
42.429	             0	             0	
42.750	             0	             0	
43.071	             0	             0	
43.393	             0	             0	
43.714	             0	             0	
44.036	             0	             0	
44.357	             0	             0	
44.679	             0	             0	
45.000	             0	             0	
45.321	             0	             0	
45.643	             0	             0	
45.964	             0	             0	
46.286	             0	             0	
46.607	             0	             0	
46.929	             0	             0	
47.250	             0	             0	
47.571	             0	             0	
47.893	             0	             0	
48.214	             0	             0	
48.536	             0	             0	
48.857	             0	             0	
49.179	             0	             0	
49.500	             0	             0	
49.821	             0	             0	
50.143	             0	             0	
50.464	             0	             0	
50.786	             0	             0	
51.107	             0	             0	
51.429	             0	             0	
51.750	             0	             0	
52.071	             0	             0	
52.393	             0	             0	
52.714	             0	             0	
53.036	             0	             0	
53.357	             0	             0	
53.679	             0	             0	
54.000	             0	             0	
54.321	             0	             0	
54.643	             0	             0	
54.964	             0	             0	
55.286	      0.286363	             0	
55.607	      0.286363	             0	
55.929	             0	             0	
56.250	             0	             0	
56.571	             0	             0	
56.893	             0	             0	
57.214	             0	             0	
57.536	      0.408583	             0	
57.857	      0.408583	             0	
58.179	             0	             0	
58.500	             0	             0	
58.821	             0	             0	
59.143	             0	             0	
59.464	             0	             0	
59.786	             0	             0	
60.107	             0	             0	
60.429	             0	      0.163593	
60.750	             0	      0.163593	
61.071	       1.17746	             0	
61.393	       1.17746	             0	
61.714	       1.20485	             0	
62.036	       1.20485	             0	
62.357	      0.639942	             0	
62.679	      0.639942	             0	
63.000	      0.675138	             0	
63.321	      0.675138	             0	
63.643	             0	             0	
63.964	             0	             0	
64.286	             0	             0	
64.607	      0.722863	             0	
64.929	      0.722863	             0	
65.250	      0.736984	             0	
65.571	      0.736984	             0	
65.893	         1.509	             0	
66.214	         1.509	             0	
66.536	       2.32514	             0	
66.857	       2.32514	             0	
67.179	      0.790051	             0	
67.500	      0.790051	             0	
67.821	      0.790051	             0	
68.143	       3.20443	             0	
68.464	       3.20443	             0	
68.786	      0.822832	             0	
69.107	      0.822832	             0	
69.429	       1.65309	             0	
69.750	       1.65309	             0	
70.071	       2.53936	             0	
70.393	       2.53936	             0	
