
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 12:22:16 June 20, 2025

	   0.0	 180.0
0.000	     0.0185405	     0.0185405	
3.000	     0.0697302	      0.037972	
6.000	      0.314355	      0.682741	
9.000	      0.471885	       7.75277	
12.000	      0.601358	      0.786947	
15.000	      0.535697	      0.281904	
18.000	      0.729477	      0.127673	
21.000	      0.829665	      0.260092	
24.000	      0.839888	      0.271156	
27.000	      0.425597	      0.282214	
30.000	       1.13029	      0.379448	
33.000	       1.43301	      0.557925	
36.000	      0.611538	      0.432948	
39.000	      0.340774	      0.483369	
42.000	      0.217906	      0.239494	
45.000	      0.184843	      0.206604	
48.000	       0.71589	      0.131655	
51.000	      0.547196	     0.0273567	
54.000	      0.620554	     0.0233413	
57.000	      0.294071	   0.000594682	
60.000	     0.0447628	    4.296e-005	
63.000	     0.0245242	  4.28544e-005	
66.000	   0.000430693	  4.28544e-005	
69.000	    0.00886899	  4.28545e-005	
72.000	     0.0598397	  4.28545e-005	
75.000	    0.00497032	  4.28546e-005	
78.000	      0.527575	  4.28546e-005	
81.000	       1.98832	  4.28547e-005	
84.000	       1.10598	  4.28547e-005	
87.000	       2.48381	  4.28547e-005	
90.000	      0.798538	  4.28548e-005	
93.000	      0.757601	  4.28548e-005	
96.000	      0.655137	  4.28548e-005	
99.000	       1.29052	  4.28549e-005	
102.000	       1.67492	  4.28549e-005	
105.000	       3.22581	  4.28549e-005	
108.000	       12.2194	  4.28549e-005	
111.000	        2.8147	  4.28549e-005	
114.000	       3.65981	   4.2855e-005	
117.000	      0.881713	   4.2855e-005	
120.000	       0.45631	   4.2855e-005	
123.000	        2.2756	   4.2855e-005	
126.000	      0.647454	   4.2855e-005	
129.000	     0.0014947	   4.2855e-005	
132.000	  4.28556e-005	   4.2855e-005	
135.000	  4.28544e-005	   4.2855e-005	
138.000	  4.28535e-005	  4.28549e-005	
141.000	   4.2853e-005	  4.28549e-005	
144.000	   4.2853e-005	  4.28549e-005	
147.000	  4.28531e-005	  4.28549e-005	
150.000	  4.28532e-005	  4.28549e-005	
153.000	  4.28534e-005	  4.28549e-005	
156.000	  4.28535e-005	  4.28548e-005	
159.000	  4.28537e-005	  4.28548e-005	
162.000	  4.28538e-005	  4.28548e-005	
165.000	   4.2854e-005	  4.28547e-005	
168.000	  4.28541e-005	  4.28547e-005	
171.000	  4.28542e-005	  4.28546e-005	
174.000	  4.28543e-005	  4.28546e-005	
177.000	  4.28544e-005	  4.28545e-005	
180.000	  4.28544e-005	  4.28544e-005	
