
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 12:22:14 June 20, 2025

	   0.0	 180.0
0.000	  5.26567e-005	  5.26567e-005	
3.000	  5.20856e-005	  5.26563e-005	
6.000	    0.00256195	  5.26559e-005	
9.000	    0.00855077	  5.26558e-005	
12.000	   0.000271445	  5.26557e-005	
15.000	  5.27152e-005	  5.26557e-005	
18.000	  3.87482e-005	  5.26557e-005	
21.000	     0.0378792	  5.26557e-005	
24.000	        4.3022	  5.26557e-005	
27.000	       4.28724	  5.26558e-005	
30.000	    0.00455662	  5.26558e-005	
33.000	  5.26785e-005	  5.26558e-005	
36.000	  5.79142e-005	  5.26559e-005	
39.000	     0.0931091	  5.26559e-005	
42.000	       19.3419	   5.2656e-005	
45.000	       5.71129	   5.2656e-005	
48.000	     0.0189751	   5.2656e-005	
51.000	     0.0045977	  5.26561e-005	
54.000	     0.0524221	  5.26561e-005	
57.000	      0.378027	  5.26561e-005	
60.000	      0.549698	  5.26562e-005	
63.000	       1.02859	  5.26562e-005	
66.000	      0.994015	  5.26562e-005	
69.000	       1.16369	  5.26562e-005	
72.000	       1.69008	  5.26563e-005	
75.000	       2.35682	  5.26563e-005	
78.000	       1.66928	  5.26563e-005	
81.000	        3.1758	  5.26563e-005	
84.000	       6.82349	  5.26563e-005	
87.000	       2.43328	  5.26563e-005	
90.000	        1.0429	  5.26563e-005	
93.000	       1.05808	  5.26564e-005	
96.000	      0.606426	  5.26564e-005	
99.000	       0.54127	  5.26564e-005	
102.000	      0.301263	  5.26564e-005	
105.000	      0.234961	  5.26564e-005	
108.000	     0.0765653	  5.26564e-005	
111.000	     0.0027349	  5.26564e-005	
114.000	      0.343639	  5.26564e-005	
117.000	        12.841	  5.26564e-005	
120.000	       1.30309	  5.26564e-005	
123.000	   0.000916144	  5.26564e-005	
126.000	  5.25839e-005	  5.26564e-005	
129.000	  5.26082e-005	  5.26563e-005	
132.000	  5.26327e-005	  5.26563e-005	
135.000	  5.26487e-005	  5.26563e-005	
138.000	  5.16183e-005	  5.26563e-005	
141.000	      0.096965	  5.26563e-005	
144.000	       3.76668	  5.26563e-005	
147.000	       1.12436	  5.26563e-005	
150.000	    0.00746829	  5.26563e-005	
153.000	  4.77364e-005	  5.26563e-005	
156.000	  5.26672e-005	  5.26563e-005	
159.000	  5.26632e-005	  5.26563e-005	
162.000	  5.26607e-005	  5.26563e-005	
165.000	  5.26589e-005	  5.26563e-005	
168.000	   5.2658e-005	  5.26563e-005	
171.000	  5.26574e-005	  5.26563e-005	
174.000	   5.2657e-005	  5.26563e-005	
177.000	  5.26567e-005	  5.26564e-005	
180.000	  5.26565e-005	  5.26565e-005	
