
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 08:08:48 September 07, 2025

	   0.0	 180.0
0.000	             0	             0	
0.321	             0	             0	
0.643	      0.746459	             0	
0.964	      0.746459	             0	
1.286	      0.112917	      0.345208	
1.607	      0.112917	      0.345208	
1.929	             0	             0	
2.250	             0	             0	
2.571	      0.923908	             0	
2.893	      0.923908	             0	
3.214	       3.69442	             0	
3.536	       3.69442	             0	
3.857	       3.69442	             0	
4.179	      0.974728	      0.916457	
4.500	      0.974728	      0.916457	
4.821	       2.10421	             0	
5.143	       2.10421	             0	
5.464	             0	             0	
5.786	             0	             0	
6.107	             0	             0	
6.429	             0	             0	
6.750	       1.53004	       1.66191	
7.071	       1.53004	       1.66191	
7.393	       1.62004	      0.243134	
7.714	       1.62004	      0.243134	
8.036	       1.62004	      0.243134	
8.357	       1.81386	      0.851175	
8.679	       1.81386	      0.851175	
9.000	       5.41093	      0.101634	
9.321	       5.41093	      0.101634	
9.643	       1.80261	        1.1372	
9.964	       1.80261	        1.1372	
10.286	       3.17371	      0.877037	
10.607	       3.17371	      0.877037	
10.929	      0.547442	       3.42181	
11.250	      0.547442	       3.42181	
11.571	      0.547442	       3.42181	
11.893	       4.12418	       2.00973	
12.214	       4.12418	       2.00973	
12.536	       1.92266	       3.19513	
12.857	       1.92266	       3.19513	
13.179	        4.9753	       3.45307	
13.500	        4.9753	       3.45307	
13.821	       3.47665	       1.71912	
14.143	       3.47665	       1.71912	
14.464	       1.71059	        4.6189	
14.786	       1.71059	        4.6189	
15.107	       1.71059	        4.6189	
15.429	       2.69695	        10.901	
15.750	       2.69695	        10.901	
16.071	        2.7343	       4.39972	
16.393	        2.7343	       4.39972	
16.714	       1.70051	       4.45476	
17.036	       1.70051	       4.45476	
17.357	       2.41863	       2.20135	
17.679	       2.41863	       2.20135	
18.000	             0	       1.88443	
18.321	             0	       1.88443	
18.643	      0.704779	       2.25793	
18.964	      0.704779	       2.25793	
19.286	      0.704779	       2.25793	
19.607	       1.73632	       4.66408	
19.929	       1.73632	       4.66408	
20.250	       2.35895	       5.54005	
20.571	       2.35895	       5.54005	
20.893	       3.21685	       3.48538	
21.214	       3.21685	       3.48538	
21.536	        2.6545	       3.59171	
21.857	        2.6545	       3.59171	
22.179	       5.32555	      0.901448	
22.500	       5.32555	      0.901448	
22.821	       5.32555	      0.901448	
23.143	       3.68165	       6.80751	
23.464	       3.68165	       6.80751	
23.786	      0.897452	       0.10937	
24.107	      0.897452	       0.10937	
24.429	       3.53532	       2.20893	
24.750	       3.53532	       2.20893	
25.071	       9.03259	      0.315513	
25.393	       9.03259	      0.315513	
25.714	             0	       1.34634	
26.036	             0	       1.34634	
26.357	             0	       1.34634	
26.679	      0.860092	       0.50124	
27.000	      0.860092	       0.50124	
27.321	      0.908333	      0.829846	
27.643	      0.908333	      0.829846	
27.964	       1.29851	             0	
28.286	       1.29851	             0	
28.607	       2.78481	             0	
28.929	       2.78481	             0	
29.250	       5.57498	       1.65011	
29.571	       5.57498	       1.65011	
29.893	       12.3811	             0	
30.214	       12.3811	             0	
30.536	       12.3811	             0	
30.857	       3.75266	             0	
31.179	       3.75266	             0	
31.500	       8.01495	      0.051575	
31.821	       8.01495	      0.051575	
32.143	       5.59681	       1.44344	
32.464	       5.59681	       1.44344	
32.786	       6.84339	      0.969756	
33.107	       6.84339	      0.969756	
33.429	       9.28995	             0	
33.750	       9.28995	             0	
34.071	       9.28995	             0	
34.393	       7.54883	             0	
34.714	       7.54883	             0	
35.036	       4.69935	             0	
35.357	       4.69935	             0	
35.679	       13.0914	             0	
36.000	       13.0914	             0	
36.321	       4.77704	     0.0525802	
36.643	       4.77704	     0.0525802	
36.964	       4.70188	             0	
37.286	       4.70188	             0	
37.607	       4.70188	             0	
37.929	       9.57494	             0	
38.250	       9.57494	             0	
38.571	       6.43145	             0	
38.893	       6.43145	             0	
39.214	       17.0657	             0	
39.536	       17.0657	             0	
39.857	        6.2287	             0	
40.179	        6.2287	             0	
40.500	       4.21478	      0.446816	
40.821	       4.21478	      0.446816	
41.143	       15.3985	       0.50326	
41.464	       15.3985	       0.50326	
41.786	       15.3985	       0.50326	
42.107	       9.84568	      0.607591	
42.429	       9.84568	      0.607591	
42.750	       6.81817	      0.199863	
43.071	       6.81817	      0.199863	
43.393	       9.64356	             0	
43.714	       9.64356	             0	
44.036	        10.835	             0	
44.357	        10.835	             0	
44.679	       19.3015	             0	
45.000	       19.3015	             0	
45.321	       19.3015	             0	
45.643	       10.3431	             0	
45.964	       10.3431	             0	
46.286	       6.09396	             0	
46.607	       6.09396	             0	
46.929	       13.2098	             0	
47.250	       13.2098	             0	
47.571	       7.73363	             0	
47.893	       7.73363	             0	
48.214	       10.7781	             0	
48.536	       10.7781	             0	
48.857	       10.7781	             0	
49.179	       20.4182	             0	
49.500	       20.4182	             0	
49.821	       6.77549	             0	
50.143	       6.77549	             0	
50.464	        17.424	             0	
50.786	        17.424	             0	
51.107	       12.2935	             0	
51.429	       12.2935	             0	
51.750	       9.78184	             0	
52.071	       9.78184	             0	
52.393	       13.7552	             0	
52.714	       13.7552	             0	
53.036	       13.7552	             0	
53.357	       8.80642	             0	
53.679	       8.80642	             0	
54.000	       2.90673	             0	
54.321	       2.90673	             0	
54.643	       15.6585	             0	
54.964	       15.6585	             0	
55.286	       5.81336	             0	
55.607	       5.81336	             0	
55.929	       4.33981	             0	
56.250	       4.33981	             0	
56.571	       4.33981	             0	
56.893	       772.938	      0.191376	
57.214	       772.938	      0.191376	
57.536	             0	             0	
57.857	             0	             0	
58.179	             0	             0	
58.500	             0	             0	
58.821	     0.0596514	             0	
59.143	     0.0596514	             0	
59.464	     0.0554595	             0	
59.786	     0.0554595	             0	
60.107	     0.0554595	             0	
60.429	      0.108003	             0	
60.750	      0.108003	             0	
61.071	      0.103448	             0	
61.393	      0.103448	             0	
61.714	             0	             0	
62.036	             0	             0	
62.357	      0.862706	             0	
62.679	      0.862706	             0	
63.000	             0	             0	
63.321	             0	             0	
63.643	       3.16253	             0	
63.964	       3.16253	             0	
64.286	       3.16253	             0	
64.607	     0.0537709	             0	
64.929	     0.0537709	             0	
65.250	       1.76637	             0	
65.571	       1.76637	             0	
65.893	             0	             0	
66.214	             0	             0	
66.536	             0	             0	
66.857	             0	             0	
67.179	             0	             0	
67.500	             0	             0	
67.821	             0	             0	
68.143	             0	             0	
68.464	             0	             0	
68.786	     0.0722209	             0	
69.107	     0.0722209	             0	
69.429	             0	             0	
69.750	             0	             0	
70.071	             0	             0	
70.393	             0	             0	
70.714	             0	             0	
71.036	             0	             0	
71.357	             0	             0	
71.679	             0	             0	
72.000	             0	             0	
72.321	             0	             0	
72.643	             0	             0	
72.964	       4.32011	             0	
73.286	       4.32011	             0	
73.607	       5.63317	             0	
73.929	       5.63317	             0	
74.250	       123.057	             0	
74.571	       123.057	             0	
74.893	       1.15264	             0	
75.214	       1.15264	             0	
75.536	       1.15264	             0	
75.857	      0.508709	             0	
76.179	      0.508709	             0	
76.500	      0.710788	             0	
76.821	      0.710788	             0	
77.143	             0	             0	
77.464	             0	             0	
77.786	      0.193384	             0	
78.107	      0.193384	             0	
78.429	      0.222129	             0	
78.750	      0.222129	             0	
79.071	      0.222129	             0	
79.393	      0.760994	             0	
79.714	      0.760994	             0	
80.036	      0.273964	             0	
80.357	      0.273964	             0	
80.679	      0.389343	             0	
81.000	      0.389343	             0	
81.321	        0.3272	             0	
81.643	        0.3272	             0	
81.964	      0.144084	             0	
82.286	      0.144084	             0	
82.607	      0.144084	             0	
82.929	      0.215451	             0	
83.250	      0.215451	             0	
83.571	      0.186664	             0	
83.893	      0.186664	             0	
84.214	      0.334204	             0	
84.536	      0.334204	             0	
84.857	       0.22424	             0	
85.179	       0.22424	             0	
85.500	      0.418242	             0	
85.821	      0.418242	             0	
86.143	       1.11857	             0	
86.464	       1.11857	             0	
86.786	       1.11857	             0	
87.107	      0.331658	             0	
87.429	      0.331658	             0	
87.750	      0.729543	             0	
88.071	      0.729543	             0	
88.393	             0	             0	
88.714	             0	             0	
89.036	             0	             0	
89.357	             0	             0	
89.679	             0	             0	
90.000	             0	             0	
90.321	             0	             0	
90.643	             0	             0	
90.964	             0	             0	
91.286	             0	             0	
91.607	             0	             0	
91.929	             0	             0	
92.250	             0	             0	
92.571	             0	             0	
92.893	             0	             0	
93.214	             0	             0	
93.536	             0	             0	
93.857	             0	             0	
94.179	             0	             0	
94.500	             0	             0	
94.821	             0	             0	
95.143	             0	             0	
95.464	             0	             0	
95.786	             0	             0	
96.107	             0	             0	
96.429	             0	             0	
96.750	             0	             0	
97.071	             0	             0	
97.393	             0	             0	
97.714	             0	             0	
98.036	             0	             0	
98.357	             0	             0	
98.679	             0	             0	
99.000	             0	             0	
99.321	             0	             0	
99.643	             0	             0	
99.964	             0	             0	
100.286	             0	             0	
100.607	             0	             0	
100.929	             0	             0	
101.250	             0	             0	
101.571	             0	             0	
101.893	             0	             0	
102.214	             0	             0	
102.536	             0	             0	
102.857	             0	             0	
103.179	             0	             0	
103.500	             0	             0	
103.821	       0.66258	             0	
104.143	       0.66258	             0	
104.464	             0	             0	
104.786	             0	             0	
105.107	             0	             0	
105.429	             0	             0	
105.750	             0	             0	
106.071	             0	             0	
106.393	             0	             0	
106.714	             0	             0	
107.036	             0	             0	
107.357	             0	             0	
