
TracePro Release: 3 2 2 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 17:25:54 November 12, 2025

	   0.0	 180.0
0.000	             0	             0	
0.321	             0	             0	
0.643	             0	       1.05852	
0.964	             0	       1.05852	
1.286	             0	             0	
1.607	             0	             0	
1.929	             0	             0	
2.250	             0	             0	
2.571	        1.4441	     0.0561229	
2.893	        1.4441	     0.0561229	
3.214	       6.05291	       1.74588	
3.536	       6.05291	       1.74588	
3.857	       6.05291	       1.74588	
4.179	      0.335292	             0	
4.500	      0.335292	             0	
4.821	       3.28325	        1.4697	
5.143	       3.28325	        1.4697	
5.464	       1.88724	      0.401926	
5.786	       1.88724	      0.401926	
6.107	       3.57411	       3.42537	
6.429	       3.57411	       3.42537	
6.750	     0.0547231	       1.06556	
7.071	     0.0547231	       1.06556	
7.393	       4.02294	       3.60401	
7.714	       4.02294	       3.60401	
8.036	       4.02294	       3.60401	
8.357	       2.28617	       3.36594	
8.679	       2.28617	       3.36594	
9.000	       2.94089	             0	
9.321	       2.94089	             0	
9.643	       4.87913	       5.46986	
9.964	       4.87913	       5.46986	
10.286	        6.0095	       5.29423	
10.607	        6.0095	       5.29423	
10.929	       1.22141	       6.33983	
11.250	       1.22141	       6.33983	
11.571	       1.22141	       6.33983	
11.893	       6.37138	        2.6146	
12.214	       6.37138	        2.6146	
12.536	      0.805629	       5.32773	
12.857	      0.805629	       5.32773	
13.179	       1.40829	       4.43967	
13.500	       1.40829	       4.43967	
13.821	       5.41357	        13.275	
14.143	       5.41357	        13.275	
14.464	       4.58242	       16.2864	
14.786	       4.58242	       16.2864	
15.107	       4.58242	       16.2864	
15.429	      0.916251	       9.67025	
15.750	      0.916251	       9.67025	
16.071	       4.11381	       15.8972	
16.393	       4.11381	       15.8972	
16.714	             0	       6.93124	
17.036	             0	       6.93124	
17.357	       3.18734	       1.83809	
17.679	       3.18734	       1.83809	
18.000	       1.73612	       10.8455	
18.321	       1.73612	       10.8455	
18.643	       2.67189	       4.13217	
18.964	       2.67189	       4.13217	
19.286	       2.67189	       4.13217	
19.607	       8.14123	       51.6538	
19.929	       8.14123	       51.6538	
20.250	       4.10543	       5.01918	
20.571	       4.10543	       5.01918	
20.893	       1.50718	       1.84219	
21.214	       1.50718	       1.84219	
21.536	       2.40907	       7.99964	
21.857	       2.40907	       7.99964	
22.179	       4.88208	      0.464897	
22.500	       4.88208	      0.464897	
22.821	       4.88208	      0.464897	
23.143	       19.3524	       3.27645	
23.464	       19.3524	       3.27645	
23.786	       22.4834	       3.59707	
24.107	       22.4834	       3.59707	
24.429	       16.6056	       2.03505	
24.750	       16.6056	       2.03505	
25.071	       51.9059	       1.33951	
25.393	       51.9059	       1.33951	
25.714	       8.43765	      0.804041	
26.036	       8.43765	      0.804041	
26.357	       8.43765	      0.804041	
26.679	       22.9757	             0	
27.000	       22.9757	             0	
27.321	        20.143	      0.531697	
27.643	        20.143	      0.531697	
27.964	       49.0779	      0.479881	
28.286	       49.0779	      0.479881	
28.607	       23.2842	      0.709031	
28.929	       23.2842	      0.709031	
29.250	       18.6685	       3.73597	
29.571	       18.6685	       3.73597	
29.893	       32.3941	      0.995565	
30.214	       32.3941	      0.995565	
30.536	       32.3941	      0.995565	
30.857	       13.7642	      0.209046	
31.179	       13.7642	      0.209046	
31.500	       26.4739	      0.200979	
31.821	       26.4739	      0.200979	
32.143	       32.5054	             0	
32.464	       32.5054	             0	
32.786	       22.4112	       5.69715	
33.107	       22.4112	       5.69715	
33.429	       43.7844	       1.47126	
33.750	       43.7844	       1.47126	
34.071	       43.7844	       1.47126	
34.393	       15.5332	       3.39619	
34.714	       15.5332	       3.39619	
35.036	       15.5878	       1.36537	
35.357	       15.5878	       1.36537	
35.679	       30.6469	        4.5097	
36.000	       30.6469	        4.5097	
36.321	       15.7024	       2.57047	
36.643	       15.7024	       2.57047	
36.964	       18.2342	        10.417	
37.286	       18.2342	        10.417	
37.607	       18.2342	        10.417	
37.929	       28.3658	       8.08948	
38.250	       28.3658	       8.08948	
38.571	       15.8983	       5.79077	
38.893	       15.8983	       5.79077	
39.214	        29.162	       3.71474	
39.536	        29.162	       3.71474	
39.857	       10.3882	       2.54069	
40.179	       10.3882	       2.54069	
40.500	       1.84519	       3.30284	
40.821	       1.84519	       3.30284	
41.143	        5.0237	       3.93771	
41.464	        5.0237	       3.93771	
41.786	        5.0237	       3.93771	
42.107	       4.22291	       5.18087	
42.429	       4.22291	       5.18087	
42.750	       1.80242	      0.999593	
43.071	       1.80242	      0.999593	
43.393	       7.68176	       1.59767	
43.714	       7.68176	       1.59767	
44.036	       4.88175	      0.851589	
44.357	       4.88175	      0.851589	
44.679	       6.83222	       2.30485	
45.000	       6.83222	       2.30485	
45.321	       6.83222	       2.30485	
45.643	             0	      0.250099	
45.964	             0	      0.250099	
46.286	      0.861527	       1.56417	
46.607	      0.861527	       1.56417	
46.929	        7.4083	       0.32076	
47.250	        7.4083	       0.32076	
47.571	        4.3989	      0.464315	
47.893	        4.3989	      0.464315	
48.214	     0.0715009	      0.232967	
48.536	     0.0715009	      0.232967	
48.857	     0.0715009	      0.232967	
49.179	      0.105812	     0.0669369	
49.500	      0.105812	     0.0669369	
49.821	       2.63242	      0.637022	
50.143	       2.63242	      0.637022	
50.464	             0	      0.580944	
50.786	             0	      0.580944	
51.107	       1.87721	      0.752935	
51.429	       1.87721	      0.752935	
51.750	       4.31767	       1.03312	
52.071	       4.31767	       1.03312	
52.393	        2.3508	             0	
52.714	        2.3508	             0	
53.036	        2.3508	             0	
53.357	        3.5619	             0	
53.679	        3.5619	             0	
54.000	       2.65805	             0	
54.321	       2.65805	             0	
54.643	             0	             0	
54.964	             0	             0	
55.286	       1.20086	             0	
55.607	       1.20086	             0	
55.929	      0.969655	             0	
56.250	      0.969655	             0	
56.571	      0.969655	             0	
56.893	       1.08347	             0	
57.214	       1.08347	             0	
57.536	      0.647809	             0	
57.857	      0.647809	             0	
58.179	       1.68633	             0	
58.500	       1.68633	             0	
58.821	       1.61777	             0	
59.143	       1.61777	             0	
59.464	       1.08416	             0	
59.786	       1.08416	             0	
60.107	       1.08416	             0	
60.429	      0.778702	             0	
60.750	      0.778702	             0	
61.071	       1.94628	     0.0531975	
61.393	       1.94628	     0.0531975	
61.714	       1.88021	             0	
62.036	       1.88021	             0	
62.357	       1.06723	             0	
62.679	       1.06723	             0	
63.000	       1.58868	             0	
63.321	       1.58868	             0	
63.643	       2.20347	             0	
63.964	       2.20347	             0	
64.286	       2.20347	             0	
64.607	      0.102791	             0	
64.929	      0.102791	             0	
65.250	       3.15956	      0.100788	
65.571	       3.15956	      0.100788	
65.893	       1.79474	             0	
66.214	       1.79474	             0	
66.536	     0.0808376	      0.101413	
66.857	     0.0808376	      0.101413	
67.179	      0.711955	       0.13432	
67.500	      0.711955	       0.13432	
67.821	      0.711955	       0.13432	
68.143	       2.32766	             0	
68.464	       2.32766	             0	
68.786	             0	             0	
69.107	             0	             0	
69.429	       2.88326	      0.279253	
69.750	       2.88326	      0.279253	
70.071	      0.970796	             0	
70.393	      0.970796	             0	
70.714	      0.532238	             0	
71.036	      0.532238	             0	
71.357	      0.532238	             0	
71.679	       3.71462	             0	
72.000	       3.71462	             0	
72.321	       2.35616	             0	
72.643	       2.35616	             0	
72.964	       1.57827	             0	
73.286	       1.57827	             0	
73.607	      0.936985	             0	
73.929	      0.936985	             0	
74.250	             0	             0	
74.571	             0	             0	
74.893	       1.72831	             0	
75.214	       1.72831	             0	
75.536	       1.72831	             0	
75.857	             0	             0	
76.179	             0	             0	
76.500	      0.887448	             0	
76.821	      0.887448	             0	
77.143	      0.082413	             0	
77.464	      0.082413	             0	
77.786	             0	     0.0786563	
78.107	             0	     0.0786563	
78.429	      0.146362	             0	
78.750	      0.146362	             0	
79.071	      0.146362	             0	
79.393	       2.50125	             0	
79.714	       2.50125	             0	
80.036	             0	             0	
80.357	             0	             0	
80.679	             0	      0.136643	
81.000	             0	      0.136643	
81.321	             0	             0	
81.643	             0	             0	
81.964	     0.0992644	             0	
82.286	     0.0992644	             0	
82.607	     0.0992644	             0	
82.929	        3.7491	             0	
83.250	        3.7491	             0	
83.571	      0.942771	             0	
83.893	      0.942771	             0	
84.214	             0	             0	
84.536	             0	             0	
84.857	     0.0667965	             0	
85.179	     0.0667965	             0	
85.500	             0	             0	
85.821	             0	             0	
86.143	      0.267836	             0	
86.464	      0.267836	             0	
86.786	      0.267836	             0	
87.107	      0.859227	      0.575874	
87.429	      0.859227	      0.575874	
87.750	       1.70971	     0.0675384	
88.071	       1.70971	     0.0675384	
88.393	      0.123638	      0.130504	
88.714	      0.123638	      0.130504	
89.036	      0.218508	     0.0516418	
89.357	      0.218508	     0.0516418	
89.679	             0	      0.102164	
90.000	             0	      0.102164	
90.321	             0	      0.102164	
90.643	      0.340102	     0.0544365	
90.964	      0.340102	     0.0544365	
91.286	      0.199872	      0.319505	
91.607	      0.199872	      0.319505	
91.929	      0.937562	             0	
92.250	      0.937562	             0	
92.571	      0.203451	             0	
92.893	      0.203451	             0	
93.214	      0.942772	             0	
93.536	      0.942772	             0	
93.857	      0.942772	             0	
94.179	       2.98259	             0	
94.500	       2.98259	             0	
94.821	     0.0543362	             0	
95.143	     0.0543362	             0	
95.464	        1.1587	             0	
95.786	        1.1587	             0	
96.107	             0	             0	
96.429	             0	             0	
