s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.8873,0.4977,75.4715,0.3637,0.1961,0.2580,0.0000,0.0000,0.0000,0.0000,1,offspring,3,7
0.4134,0.3879,73.1872,0.4871,0.1815,0.7352,0.0000,0.0000,0.0000,0.0000,1,offspring,9,2
0.8906,0.8616,85.8464,0.4251,0.4456,0.4501,0.0000,0.0000,0.0000,0.0000,1,offspring,4,5
0.8031,0.6998,57.0988,0.4219,0.1040,0.2050,0.0000,0.0000,0.0000,0.0000,1,offspring,9,6
0.7248,0.3246,68.5184,0.1578,0.0765,0.3555,0.0000,0.0000,0.0000,0.0000,1,offspring,7,0
0.5434,0.4267,75.1384,0.4321,0.2797,1.3722,0.0000,0.0000,0.0000,0.0000,1,offspring,5,9
0.6235,0.3435,76.0970,0.0443,0.1352,0.0795,0.0000,0.0000,0.0000,0.0000,1,offspring,5,0
0.5336,0.5188,74.1236,0.3777,0.0325,0.5693,0.0000,0.0000,0.0000,0.0000,1,offspring,9,1
0.6646,0.3003,85.8336,0.1568,0.2436,0.1204,0.0000,0.0000,0.0000,0.0000,1,offspring,4,5
0.5391,0.3198,73.4163,0.3477,0.0145,0.4272,0.0000,0.0000,0.0000,0.0000,1,offspring,1,9
0.5548,0.5070,68.7022,0.2361,0.2172,0.0780,0.0000,0.0000,0.0000,0.0000,1,offspring,7,0
0.7958,0.5382,77.5021,0.2709,0.1968,0.2177,0.0000,0.0000,0.0000,0.0000,1,offspring,8,2
0.6733,0.5345,76.2104,0.1961,0.1736,0.1954,0.0000,0.0000,0.0000,0.0000,1,offspring,0,5
0.5722,0.3794,76.5225,0.2274,0.2545,0.1001,0.0000,0.0000,0.0000,0.0000,1,offspring,2,0
0.6019,0.5440,77.5801,0.3655,0.2072,0.1103,0.0000,0.0000,0.0000,0.0000,1,offspring,2,8
0.7658,0.3149,85.6945,0.5771,0.3067,0.1678,0.0000,0.0000,0.0000,0.0000,1,offspring,7,5
0.4746,0.4239,84.0716,0.5080,0.1621,0.4011,0.0000,0.0000,0.0000,0.0000,1,offspring,2,3
0.7848,0.4874,57.3914,0.1228,0.1355,0.1274,0.0000,0.0000,0.0000,0.0000,1,offspring,8,9
0.4932,0.4297,83.8524,0.2506,0.1024,0.2106,0.0000,0.0000,0.0000,0.0000,1,offspring,3,2
0.9000,0.5334,93.0191,0.6382,0.0425,0.3411,0.0000,0.0000,0.0000,0.0000,1,offspring,2,1
0.9000,0.3000,75.7298,0.4669,1.5445,0.8288,0.0000,0.0000,0.0000,0.0000,1,offspring,4,3
0.9000,0.3000,85.9434,1.2750,1.0220,0.1215,0.0000,0.0000,0.0000,0.0000,1,offspring,4,2
0.4755,0.4511,77.1479,0.8005,0.2425,0.4471,0.0000,0.0000,0.0000,0.0000,1,offspring,6,2
0.7218,0.4653,92.8212,0.1600,0.0677,0.3029,0.0000,0.0000,0.0000,0.0000,1,offspring,1,5
0.6838,0.5451,73.0469,0.2878,0.0214,0.3165,0.0000,0.0000,0.0000,0.0000,1,offspring,1,9
0.5713,0.5115,83.0779,0.1763,0.1465,0.2093,0.0000,0.0000,0.0000,0.0000,1,offspring,1,3
0.4924,0.3000,75.6774,0.8311,0.1598,0.1466,0.0000,0.0000,0.0000,0.0000,1,offspring,3,7
0.8795,0.3247,60.1374,0.4915,0.4320,0.2312,0.0000,0.0000,0.0000,0.0000,1,offspring,8,0
0.5989,0.5013,93.8780,0.4227,0.1269,0.1048,0.0000,0.0000,0.0000,0.0000,1,offspring,5,2
0.5802,0.3931,69.4100,0.4263,0.0848,0.1431,0.0000,0.0000,0.0000,0.0000,1,offspring,6,7
0.6609,0.3000,76.8949,0.7712,0.9849,0.9778,0.0000,0.0000,0.0000,0.0000,1,offspring,8,2
0.7503,0.5501,65.9620,0.0582,0.1520,0.1413,0.0000,0.0000,0.0000,0.0000,1,offspring,4,9
0.8219,0.3158,68.4551,0.3683,0.5172,0.2151,0.0000,0.0000,0.0000,0.0000,1,offspring,7,0
0.5902,0.4743,73.7974,0.0749,0.0234,0.1123,0.0000,0.0000,0.0000,0.0000,1,offspring,9,2
0.6271,0.3411,60.9659,0.2530,0.2923,0.0966,0.0000,0.0000,0.0000,0.0000,1,offspring,6,8
0.8210,0.4363,76.1794,0.1174,0.3114,0.3159,0.0000,0.0000,0.0000,0.0000,1,offspring,6,1
0.8153,0.4817,65.9185,0.1975,0.0695,0.1348,0.0000,0.0000,0.0000,0.0000,1,offspring,9,4
0.6808,0.4331,93.8104,0.1379,0.0750,0.0774,0.0000,0.0000,0.0000,0.0000,1,offspring,5,2
0.6979,0.3992,56.0733,0.3501,0.1658,0.5106,0.0000,0.0000,0.0000,0.0000,1,offspring,6,9
0.5415,0.5180,76.6918,0.5583,0.5630,0.2797,0.0000,0.0000,0.0000,0.0000,1,offspring,2,0
0.7974,0.3761,69.5396,0.2025,0.5426,0.1346,0.0000,0.0000,0.0000,0.0000,1,offspring,7,6
