s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.5459,0.5066,71.3827,0.1306,0.6642,0.7044,0.0000,0.0000,0.0000,0.0000,6,offspring,8,3
0.6920,0.4577,73.2435,0.3799,0.2819,0.2252,0.0000,0.0000,0.0000,0.0000,6,offspring,0,4
0.7831,0.3000,76.5139,1.1399,0.7781,0.8143,0.0000,0.0000,0.0000,0.0000,6,offspring,1,9
0.7330,0.6186,73.5156,0.3449,0.2553,0.2316,0.0000,0.0000,0.0000,0.0000,6,offspring,3,1
0.3054,0.3012,74.3484,0.7535,0.2460,0.3775,0.0000,0.0000,0.0000,0.0000,6,offspring,3,4
0.5946,0.3943,74.8772,0.9248,0.3753,0.7581,0.0000,0.0000,0.0000,0.0000,6,offspring,3,9
0.5971,0.4943,74.2756,0.3454,0.2785,0.5774,0.0000,0.0000,0.0000,0.0000,6,offspring,4,3
0.9000,0.9000,74.3357,1.5667,0.9567,0.8172,0.0000,0.0000,0.0000,0.0000,6,offspring,8,1
0.8659,0.3463,73.7025,0.4561,0.2953,0.7201,0.0000,0.0000,0.0000,0.0000,6,offspring,1,5
0.5190,0.3654,75.7338,0.9376,0.4718,0.2636,0.0000,0.0000,0.0000,0.0000,6,offspring,9,6
0.6301,0.3000,75.8259,2.0670,0.7605,0.3829,0.0000,0.0000,0.0000,0.0000,6,offspring,9,2
0.7421,0.6782,74.9117,0.7444,0.9463,0.5078,0.0000,0.0000,0.0000,0.0000,6,offspring,9,0
0.4877,0.3245,73.7069,0.6844,0.1546,0.1402,0.0000,0.0000,0.0000,0.0000,6,offspring,3,6
0.9000,0.3091,73.3711,0.5534,0.5921,0.2263,0.0000,0.0000,0.0000,0.0000,6,offspring,3,6
0.5473,0.5340,75.1282,0.7815,0.2546,0.2360,0.0000,0.0000,0.0000,0.0000,6,offspring,1,7
0.7563,0.7491,73.8300,0.8868,0.8356,0.1473,0.0000,0.0000,0.0000,0.0000,6,offspring,2,8
0.9000,0.6493,73.8160,0.8735,0.6420,0.3629,0.0000,0.0000,0.0000,0.0000,6,offspring,2,1
0.3000,0.3000,74.2824,2.1786,1.8088,0.2649,0.0000,0.0000,0.0000,0.0000,6,offspring,2,1
0.9000,0.5870,75.8822,2.3852,0.2256,0.1158,0.0000,0.0000,0.0000,0.0000,6,offspring,4,7
0.4263,0.3000,75.9105,4.6443,0.9061,0.7543,0.0000,0.0000,0.0000,0.0000,6,offspring,7,3
0.4426,0.3000,74.6513,4.4290,0.5463,0.4969,0.0000,0.0000,0.0000,0.0000,6,offspring,7,6
0.4686,0.3000,75.5906,0.5315,0.8881,0.2959,0.0000,0.0000,0.0000,0.0000,6,offspring,9,1
0.9000,0.5797,74.0210,1.5850,0.4803,0.1468,0.0000,0.0000,0.0000,0.0000,6,offspring,1,2
0.6072,0.3000,76.4241,0.6396,0.7131,0.9882,0.0000,0.0000,0.0000,0.0000,6,offspring,5,9
0.5534,0.4377,74.2593,0.9078,0.4923,0.1741,0.0000,0.0000,0.0000,0.0000,6,offspring,8,1
0.5475,0.3000,76.2560,3.1371,0.6025,0.7976,0.0000,0.0000,0.0000,0.0000,6,offspring,6,7
0.9000,0.7152,75.8706,2.6172,0.5629,0.5283,0.0000,0.0000,0.0000,0.0000,6,offspring,9,1
0.3752,0.3000,76.5748,1.3887,0.9734,0.6918,0.0000,0.0000,0.0000,0.0000,6,offspring,9,8
0.3539,0.3107,72.0513,0.2797,0.0838,0.2529,0.0000,0.0000,0.0000,0.0000,6,offspring,3,0
0.9000,0.3000,76.6472,0.9915,0.7892,0.2974,0.0000,0.0000,0.0000,0.0000,6,offspring,7,9
0.8676,0.8213,75.9958,0.6756,0.3665,0.8687,0.0000,0.0000,0.0000,0.0000,6,offspring,9,4
0.5243,0.4124,72.8473,0.3072,0.5276,1.4153,0.0000,0.0000,0.0000,0.0000,6,offspring,5,6
