
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 12:37:31 June 20, 2025

	   0.0	 180.0
0.000	   0.000282176	   0.000282176	
3.000	  9.97802e-005	    0.00718978	
6.000	  9.97443e-005	    0.00449928	
9.000	  9.97442e-005	     0.0285461	
12.000	  9.97441e-005	     0.0471786	
15.000	   9.9744e-005	     0.0443613	
18.000	  9.97439e-005	     0.0394409	
21.000	   0.000103086	     0.0059701	
24.000	    0.00159733	   0.000109898	
27.000	    0.00904428	   0.000111656	
30.000	    0.00828899	     0.0150822	
33.000	  3.61572e-005	     0.0266994	
36.000	  9.97389e-005	   0.000403054	
39.000	  9.97423e-005	  9.96575e-005	
42.000	  9.97419e-005	  9.97451e-005	
45.000	  9.97415e-005	  9.97451e-005	
48.000	  9.97411e-005	  9.97452e-005	
51.000	  9.97406e-005	  9.97452e-005	
54.000	  9.97258e-005	  9.97452e-005	
57.000	   0.000169499	  9.97452e-005	
60.000	      0.046695	  9.97452e-005	
63.000	      0.171383	  9.97452e-005	
66.000	      0.113611	  9.97452e-005	
69.000	       0.26175	  9.97452e-005	
72.000	      0.150461	  9.97452e-005	
75.000	      0.295076	  9.97452e-005	
78.000	      0.722126	  9.97452e-005	
81.000	      0.396159	  9.97452e-005	
84.000	      0.623808	  9.97451e-005	
87.000	        1.9444	  9.97451e-005	
90.000	       3.62593	  9.97451e-005	
93.000	       4.20424	  9.97451e-005	
96.000	       3.46869	  9.97451e-005	
99.000	       3.93096	   9.9745e-005	
102.000	       4.04017	   9.9745e-005	
105.000	       4.09584	   9.9745e-005	
108.000	       4.10571	  9.97449e-005	
111.000	       7.41031	  9.97449e-005	
114.000	       40.2562	  9.97448e-005	
117.000	       3.41567	  9.97448e-005	
120.000	  6.91669e-005	  9.97447e-005	
123.000	  9.95504e-005	  9.97446e-005	
126.000	  9.96105e-005	  9.97445e-005	
129.000	  9.96487e-005	  9.97445e-005	
132.000	  9.96784e-005	  9.97444e-005	
135.000	  9.96937e-005	  9.97443e-005	
138.000	  9.97045e-005	  9.97442e-005	
141.000	   9.9714e-005	   9.9744e-005	
144.000	  9.97195e-005	  9.97439e-005	
147.000	  9.97237e-005	  9.97438e-005	
150.000	  9.97271e-005	  9.97436e-005	
153.000	  9.97303e-005	  9.97434e-005	
156.000	  9.97323e-005	  9.97432e-005	
159.000	   9.9734e-005	   9.9743e-005	
162.000	  9.97354e-005	  9.97428e-005	
165.000	  9.97368e-005	  9.97425e-005	
168.000	  9.97378e-005	  9.97422e-005	
171.000	  9.97386e-005	  9.97419e-005	
174.000	  9.97393e-005	  9.97416e-005	
177.000	  9.97401e-005	  9.97411e-005	
180.000	  9.97406e-005	  9.97406e-005	
