
TracePro Release: 3 2 2 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 17:25:41 November 12, 2025

	   0.0	 180.0
0.000	             0	             0	
0.321	             0	             0	
0.643	       0.12504	             0	
0.964	       0.12504	             0	
1.286	             0	      0.202307	
1.607	             0	      0.202307	
1.929	             0	             0	
2.250	             0	             0	
2.571	             0	             0	
2.893	             0	             0	
3.214	             0	             0	
3.536	             0	             0	
3.857	             0	             0	
4.179	       0.26992	      0.139853	
4.500	       0.26992	      0.139853	
4.821	      0.110849	      0.528289	
5.143	      0.110849	      0.528289	
5.464	      0.276442	      0.443801	
5.786	      0.276442	      0.443801	
6.107	      0.160653	             0	
6.429	      0.160653	             0	
6.750	      0.449197	      0.281483	
7.071	      0.449197	      0.281483	
7.393	       0.26284	      0.270848	
7.714	       0.26284	      0.270848	
8.036	       0.26284	      0.270848	
8.357	      0.551365	             0	
8.679	      0.551365	             0	
9.000	      0.199886	      0.384392	
9.321	      0.199886	      0.384392	
9.643	      0.335921	      0.140557	
9.964	      0.335921	      0.140557	
10.286	      0.714891	      0.843956	
10.607	      0.714891	      0.843956	
10.929	      0.611108	       1.03735	
11.250	      0.611108	       1.03735	
11.571	      0.611108	       1.03735	
11.893	       1.87692	             0	
12.214	       1.87692	             0	
12.536	       1.20404	             0	
12.857	       1.20404	             0	
13.179	      0.981758	      0.148405	
13.500	      0.981758	      0.148405	
13.821	      0.606549	      0.660986	
14.143	      0.606549	      0.660986	
14.464	      0.244136	             0	
14.786	      0.244136	             0	
15.107	      0.244136	             0	
15.429	             0	      0.268758	
15.750	             0	      0.268758	
16.071	      0.379415	      0.714604	
16.393	      0.379415	      0.714604	
16.714	      0.254917	      0.183995	
17.036	      0.254917	      0.183995	
17.357	      0.446971	      0.507365	
17.679	      0.446971	      0.507365	
18.000	      0.451568	      0.116896	
18.321	      0.451568	      0.116896	
18.643	      0.457935	       1.24727	
18.964	      0.457935	       1.24727	
19.286	      0.457935	       1.24727	
19.607	      0.266313	      0.538341	
19.929	      0.266313	      0.538341	
20.250	       0.37376	       1.37212	
20.571	       0.37376	       1.37212	
20.893	      0.916599	      0.536794	
21.214	      0.916599	      0.536794	
21.536	      0.337931	      0.789952	
21.857	      0.337931	      0.789952	
22.179	       1.09924	      0.505755	
22.500	       1.09924	      0.505755	
22.821	       1.09924	      0.505755	
23.143	      0.524625	       1.15478	
23.464	      0.524625	       1.15478	
23.786	      0.556355	       1.63551	
24.107	      0.556355	       1.63551	
24.429	       0.75318	       2.14014	
24.750	       0.75318	       2.14014	
25.071	       1.12103	      0.952582	
25.393	       1.12103	      0.952582	
25.714	      0.251278	       1.12293	
26.036	      0.251278	       1.12293	
26.357	      0.251278	       1.12293	
26.679	      0.391385	        1.0011	
27.000	      0.391385	        1.0011	
27.321	      0.781228	      0.621595	
27.643	      0.781228	      0.621595	
27.964	       1.99267	       1.20707	
28.286	       1.99267	       1.20707	
28.607	      0.495097	      0.122683	
28.929	      0.495097	      0.122683	
29.250	      0.200723	      0.734558	
29.571	      0.200723	      0.734558	
29.893	      0.573139	      0.119963	
30.214	      0.573139	      0.119963	
30.536	      0.573139	      0.119963	
30.857	      0.574107	       0.24015	
31.179	      0.574107	       0.24015	
31.500	      0.431398	      0.241423	
31.821	      0.431398	      0.241423	
32.143	      0.738743	             0	
32.464	      0.738743	             0	
32.786	      0.288121	     0.0933931	
33.107	      0.288121	     0.0933931	
33.429	      0.744911	             0	
33.750	      0.744911	             0	
34.071	      0.744911	             0	
34.393	       0.58303	             0	
34.714	       0.58303	             0	
35.036	      0.720835	             0	
35.357	      0.720835	             0	
35.679	       1.15296	      0.236091	
36.000	       1.15296	      0.236091	
36.321	             0	             0	
36.643	             0	             0	
36.964	      0.564726	             0	
37.286	      0.564726	             0	
37.607	      0.564726	             0	
37.929	             0	             0	
38.250	             0	             0	
38.571	       225.878	     0.0997563	
38.893	       225.878	     0.0997563	
39.214	       4.41274	             0	
39.536	       4.41274	             0	
39.857	       2.75766	             0	
40.179	       2.75766	             0	
40.500	        1.9908	             0	
40.821	        1.9908	             0	
41.143	       4.00227	             0	
41.464	       4.00227	             0	
41.786	       4.00227	             0	
42.107	       3.87364	             0	
42.429	       3.87364	             0	
42.750	       2.15488	             0	
43.071	       2.15488	             0	
43.393	       3.76684	             0	
43.714	       3.76684	             0	
44.036	       2.30742	             0	
44.357	       2.30742	             0	
44.679	       5.95512	             0	
45.000	       5.95512	             0	
45.321	       5.95512	             0	
45.643	             0	             0	
45.964	             0	             0	
46.286	       2.85584	             0	
46.607	       2.85584	             0	
46.929	       5.99631	             0	
47.250	       5.99631	             0	
47.571	       2.04826	             0	
47.893	       2.04826	             0	
48.214	       2.87449	             0	
48.536	       2.87449	             0	
48.857	       2.87449	             0	
49.179	       4.36486	             0	
49.500	       4.36486	             0	
49.821	        2.0585	             0	
50.143	        2.0585	             0	
50.464	       2.92878	             0	
50.786	       2.92878	             0	
51.107	       7.71317	             0	
51.429	       7.71317	             0	
51.750	       4.82656	             0	
52.071	       4.82656	             0	
52.393	       5.79725	             0	
52.714	       5.79725	             0	
53.036	       5.79725	             0	
53.357	       6.76779	             0	
53.679	       6.76779	             0	
54.000	       3.87017	             0	
54.321	       3.87017	             0	
54.643	       5.80861	             0	
54.964	       5.80861	             0	
55.286	       3.87451	             0	
55.607	       3.87451	             0	
55.929	       3.87611	             0	
56.250	       3.87611	             0	
56.571	       3.87611	             0	
56.893	       9.69321	             0	
57.214	       9.69321	             0	
57.536	       9.69523	             0	
57.857	       9.69523	             0	
58.179	       11.6372	             0	
58.500	       11.6372	             0	
58.821	       8.72948	             0	
59.143	       8.72948	             0	
59.464	       2.91028	             0	
59.786	       2.91028	             0	
60.107	       2.91028	             0	
60.429	       15.5234	             0	
60.750	       15.5234	             0	
61.071	       14.5547	             0	
61.393	       14.5547	             0	
61.714	        8.7335	             0	
62.036	        8.7335	             0	
62.357	       5.82265	             0	
62.679	       5.82265	             0	
63.000	       3.88205	             0	
63.321	       3.88205	             0	
63.643	       23.2935	             0	
63.964	       23.2935	             0	
64.286	       23.2935	             0	
64.607	       9.70608	             0	
64.929	       9.70608	             0	
65.250	       7.76527	             0	
65.571	       7.76527	             0	
65.893	        15.531	             0	
66.214	        15.531	             0	
66.536	       9.84131	             0	
66.857	       9.84131	             0	
67.179	       9.70742	             0	
67.500	       9.70742	             0	
67.821	       9.70742	             0	
68.143	       25.4911	             0	
68.464	       25.4911	             0	
68.786	       12.6198	             0	
69.107	       12.6198	             0	
69.429	       6.79514	             0	
69.750	       6.79514	             0	
70.071	       6.79486	             0	
70.393	       6.79486	             0	
70.714	       9.70602	             0	
71.036	       9.70602	             0	
71.357	       9.70602	             0	
71.679	       5.82273	             0	
72.000	       5.82273	             0	
72.321	       7.76265	             0	
72.643	       7.76265	             0	
72.964	       15.5215	             0	
73.286	       15.5215	             0	
73.607	       3.87889	             0	
73.929	       3.87889	             0	
74.250	       5.81598	             0	
74.571	       5.81598	             0	
74.893	       17.4389	             0	
75.214	       17.4389	             0	
75.536	       17.4389	             0	
75.857	       7.74596	             0	
76.179	       7.74596	             0	
76.500	       5.80553	             0	
76.821	       5.80553	             0	
77.143	       7.73298	             0	
77.464	       7.73298	             0	
77.786	       7.86098	             0	
78.107	       7.86098	             0	
78.429	       8.68176	             0	
78.750	       8.68176	             0	
79.071	       8.68176	             0	
79.393	       13.4876	             0	
79.714	       13.4876	             0	
80.036	       2.88493	             0	
80.357	       2.88493	             0	
80.679	       4.79641	             0	
81.000	       4.79641	             0	
81.321	      0.957565	             0	
81.643	      0.957565	             0	
81.964	       3.81885	             0	
82.286	       3.81885	             0	
82.607	       3.81885	             0	
82.929	       13.3302	             0	
83.250	       13.3302	             0	
83.571	       5.69567	             0	
83.893	       5.69567	             0	
84.214	      0.943889	             0	
84.536	      0.943889	             0	
84.857	       2.00852	             0	
85.179	       2.00852	             0	
85.500	      0.125656	             0	
85.821	      0.125656	             0	
86.143	        7.5679	             0	
86.464	        7.5679	             0	
86.786	        7.5679	             0	
87.107	       2.10767	             0	
87.429	       2.10767	             0	
87.750	       1.17836	             0	
88.071	       1.17836	             0	
88.393	       4.70286	             0	
88.714	       4.70286	             0	
89.036	        2.7884	             0	
89.357	        2.7884	             0	
89.679	      0.256875	             0	
90.000	      0.256875	             0	
90.321	      0.256875	             0	
90.643	       3.71222	             0	
90.964	       3.71222	             0	
91.286	       0.88567	             0	
91.607	       0.88567	             0	
91.929	       1.74872	             0	
92.250	       1.74872	             0	
92.571	      0.864633	             0	
92.893	      0.864633	             0	
93.214	      0.848428	             0	
93.536	      0.848428	             0	
93.857	      0.848428	             0	
94.179	       558.083	             0	
94.500	       558.083	             0	
94.821	             0	             0	
95.143	             0	             0	
95.464	             0	             0	
95.786	             0	             0	
96.107	             0	             0	
96.429	             0	             0	
96.750	             0	             0	
97.071	             0	             0	
97.393	             0	             0	
97.714	             0	             0	
98.036	             0	             0	
98.357	             0	             0	
98.679	             0	             0	
99.000	             0	             0	
99.321	             0	             0	
99.643	             0	             0	
99.964	             0	             0	
100.286	             0	             0	
100.607	             0	             0	
100.929	             0	             0	
101.250	             0	             0	
101.571	             0	             0	
101.893	             0	             0	
102.214	             0	             0	
102.536	             0	             0	
102.857	             0	             0	
103.179	             0	             0	
103.500	             0	             0	
103.821	             0	             0	
104.143	             0	             0	
