
TracePro Release: 3 2 2 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 17:25:43 November 12, 2025

	   0.0	 180.0
0.000	       1.65409	       1.65409	
0.321	       1.65409	       1.65409	
0.643	       31.4604	             0	
0.964	       31.4604	             0	
1.286	      0.813675	       1.26467	
1.607	      0.813675	       1.26467	
1.929	             0	      0.545657	
2.250	             0	      0.545657	
2.571	       0.16902	       2.22906	
2.893	       0.16902	       2.22906	
3.214	       1.32269	       2.42478	
3.536	       1.32269	       2.42478	
3.857	       1.32269	       2.42478	
4.179	      0.618991	      0.452236	
4.500	      0.618991	      0.452236	
4.821	        4.4407	       1.46165	
5.143	        4.4407	       1.46165	
5.464	      0.795753	      0.781283	
5.786	      0.795753	      0.781283	
6.107	      0.708035	        5.5887	
6.429	      0.708035	        5.5887	
6.750	      0.378644	       6.64386	
7.071	      0.378644	       6.64386	
7.393	       1.58021	      0.253123	
7.714	       1.58021	      0.253123	
8.036	       1.58021	      0.253123	
8.357	       1.42987	       1.73462	
8.679	       1.42987	       1.73462	
9.000	             0	       3.01624	
9.321	             0	       3.01624	
9.643	       1.89733	       4.92371	
9.964	       1.89733	       4.92371	
10.286	       5.19282	       2.55247	
10.607	       5.19282	       2.55247	
10.929	       1.33348	       58.8989	
11.250	       1.33348	       58.8989	
11.571	       1.33348	       58.8989	
11.893	       3.84935	     0.0555072	
12.214	       3.84935	     0.0555072	
12.536	       1.53995	       2.40624	
12.857	       1.53995	       2.40624	
13.179	       1.41514	       1.15987	
13.500	       1.41514	       1.15987	
13.821	       27.6247	       2.95342	
14.143	       27.6247	       2.95342	
14.464	       5.74067	       3.19278	
14.786	       5.74067	       3.19278	
15.107	       5.74067	       3.19278	
15.429	       54.4794	       3.59107	
15.750	       54.4794	       3.59107	
16.071	       1.98003	       4.40768	
16.393	       1.98003	       4.40768	
16.714	             0	             0	
17.036	             0	             0	
17.357	        5.5353	      0.538931	
17.679	        5.5353	      0.538931	
18.000	       2.50864	       3.90203	
18.321	       2.50864	       3.90203	
18.643	      0.786848	       4.09272	
18.964	      0.786848	       4.09272	
19.286	      0.786848	       4.09272	
19.607	        4.0496	       9.06797	
19.929	        4.0496	       9.06797	
20.250	       2.86126	       12.5916	
20.571	       2.86126	       12.5916	
20.893	        1.9328	       72.7709	
21.214	        1.9328	       72.7709	
21.536	       5.30004	      0.662026	
21.857	       5.30004	      0.662026	
22.179	        3.6898	       5.68208	
22.500	        3.6898	       5.68208	
22.821	        3.6898	       5.68208	
23.143	             0	       8.85899	
23.464	             0	       8.85899	
23.786	       3.82541	       4.69461	
24.107	       3.82541	       4.69461	
24.429	       1.38337	       1.57919	
24.750	       1.38337	       1.57919	
25.071	       3.88885	       1.07878	
25.393	       3.88885	       1.07878	
25.714	        1.8642	       0.51933	
26.036	        1.8642	       0.51933	
26.357	        1.8642	       0.51933	
26.679	       1.68201	             0	
27.000	       1.68201	             0	
27.321	       1.31831	      0.854769	
27.643	       1.31831	      0.854769	
27.964	       4.22816	       2.89673	
28.286	       4.22816	       2.89673	
28.607	      0.713204	      0.794534	
28.929	      0.713204	      0.794534	
29.250	       2.12049	      0.858985	
29.571	       2.12049	      0.858985	
29.893	       8.10091	      0.804961	
30.214	       8.10091	      0.804961	
30.536	       8.10091	      0.804961	
30.857	       1.17519	       3.57725	
31.179	       1.17519	       3.57725	
31.500	       3.11683	      0.824408	
31.821	       3.11683	      0.824408	
32.143	       3.73882	             0	
32.464	       3.73882	             0	
32.786	       1.99219	             0	
33.107	       1.99219	             0	
33.429	       1.76238	      0.192887	
33.750	       1.76238	      0.192887	
34.071	       1.76238	      0.192887	
34.393	       15.8971	             0	
34.714	       15.8971	             0	
35.036	     0.0771548	     0.0840535	
35.357	     0.0771548	     0.0840535	
35.679	       6.25611	       0.27132	
36.000	       6.25611	       0.27132	
36.321	       2.69845	      0.132564	
36.643	       2.69845	      0.132564	
36.964	       1.27984	      0.766025	
37.286	       1.27984	      0.766025	
37.607	       1.27984	      0.766025	
