
NO.9-80data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.9-81data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.9-82data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.9-83data[ 8 11 73], 總效率 = 4.67, 各角度效率 = [0.26, 0.08, 0.06, 0.95, 0.97, 1.0, 1.0, 0.35]
NO.9-84data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.9-85data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.9-86data[ 8 14 72], 總效率 = 6.76, 各角度效率 = [0.35, 0.59, 1.0, 0.98, 1.0, 1.0, 0.84, 1.0]
NO.9-87data[ 5 16 73], 總效率 = 1.83, 各角度效率 = [0.25, 0.52, 0.29, 0.09, 0.68, 0.0, 0.0, 0.0]
NO.9-88data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.9-89data[10 18 72], 總效率 = 7.08, 各角度效率 = [0.46, 0.71, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0]
NO.9-90data[10 11 75], 總效率 = 4.42, 各角度效率 = [0.59, 0.77, 0.51, 0.43, 0.12, 0.0, 1.0, 1.0]
NO.9-91data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.9-92data[ 5 14 72], 總效率 = 1.8800000000000001, 各角度效率 = [0.45, 0.73, 0.36, 0.19, 0.08, 0.07, 0.0, 0.0]
NO.9-93data[ 9  6 72], 總效率 = 1.75, 各角度效率 = [0.61, 0.57, 0.55, 0.0, 0.01, 0.0, 0.01, 0.0]
NO.9-94data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.9-95data[ 9  5 76], 總效率 = 1.5, 各角度效率 = [0.73, 0.76, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]
NO.9-96data[ 8 11 73], 總效率 = 4.67, 各角度效率 = [0.26, 0.08, 0.06, 0.95, 0.97, 1.0, 1.0, 0.35]
NO.9-97data[ 8 16 59], 總效率 = 3.64, 各角度效率 = [0.51, 0.73, 0.92, 0.74, 0.13, 0.55, 0.06, 0.0]
NO.9-98data[ 8 25 70], 總效率 = 1.92, 各角度效率 = [0.82, 0.15, 0.44, 0.31, 0.08, 0.12, 0.0, 0.0]
NO.9-99data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.9-100data[ 9 18 75], 總效率 = 5.05, 各角度效率 = [0.44, 0.94, 1.0, 1.0, 0.28, 0.46, 0.93, 0.0]
eff前五高分:第[1, 2, 3, 75, 81]個，總效率分別為[7.26, 7.26, 7.26, 7.26, 7.26]
fit前五高分:第[1, 2, 3, 75, 81]個，總評價分別為[7.26, 7.26, 7.26, 7.26, 7.26]
NO.10-1data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-2data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-3data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-4data[ 7 13 72], 總效率 = 4.93, 各角度效率 = [0.33, 0.56, 1.0, 1.0, 1.0, 0.05, 0.82, 0.17]
NO.10-5data[ 9 25 70], 總效率 = 2.49, 各角度效率 = [0.77, 1.0, 0.11, 0.18, 0.43, 0.0, 0.0, 0.0]
NO.10-6data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.10-7data[10 10 70], 總效率 = 3.1, 各角度效率 = [0.52, 0.37, 0.4, 0.51, 0.3, 0.0, 0.0, 1.0]
NO.10-8data[ 9 23 70], 總效率 = 3.66, 各角度效率 = [0.68, 1.0, 1.0, 0.0, 0.9, 0.08, 0.0, 0.0]
NO.10-9data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-10data[ 9 16 75], 總效率 = 6.32, 各角度效率 = [0.42, 0.9, 1.0, 1.0, 1.0, 0.17, 0.89, 0.94]
NO.10-11data[ 9 14 63], 總效率 = 6.37, 各角度效率 = [0.31, 0.52, 0.97, 1.0, 1.0, 0.57, 1.0, 1.0]
NO.10-12data[10 11 73], 總效率 = 4.15, 各角度效率 = [0.54, 0.65, 0.46, 0.42, 0.08, 0.0, 1.0, 1.0]
NO.10-13data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.10-14data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.10-15data[ 9 20 70], 總效率 = 4.2700000000000005, 各角度效率 = [0.55, 0.81, 1.0, 1.0, 0.0, 0.91, 0.0, 0.0]
NO.10-16data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.10-17data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.10-18data[ 9 21 70], 總效率 = 3.37, 各角度效率 = [0.6, 0.88, 1.0, 0.1, 0.5, 0.29, 0.0, 0.0]
NO.10-19data[ 9 11 70], 總效率 = 4.87, 各角度效率 = [0.33, 0.09, 0.15, 0.35, 0.95, 1.0, 1.0, 1.0]
NO.10-20data[ 9 18 65], 總效率 = 4.52, 各角度效率 = [0.52, 0.77, 1.0, 1.0, 0.3, 0.89, 0.04, 0.0]
NO.10-21data[ 9 12 70], 總效率 = 4.76, 各角度效率 = [0.25, 0.04, 0.05, 1.0, 1.0, 1.0, 1.0, 0.42]
NO.10-22data[ 8 14 73], 總效率 = 6.84, 各角度效率 = [0.36, 0.78, 1.0, 0.98, 1.0, 1.0, 0.78, 0.94]
NO.10-23data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.10-24data[ 9 14 72], 總效率 = 6.59, 各角度效率 = [0.17, 0.49, 1.0, 1.0, 1.0, 1.0, 1.0, 0.93]
NO.10-25data[ 8 14 72], 總效率 = 6.76, 各角度效率 = [0.35, 0.59, 1.0, 0.98, 1.0, 1.0, 0.84, 1.0]
NO.10-26data[ 9 16 72], 總效率 = 6.96, 各角度效率 = [0.39, 0.66, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0]
NO.10-27data[10 14 75], 總效率 = 6.01, 各角度效率 = [0.42, 0.32, 0.27, 1.0, 1.0, 1.0, 1.0, 1.0]
NO.10-28data[ 9 23 76], 總效率 = 3.9299999999999993, 各角度效率 = [0.59, 0.94, 0.48, 0.03, 0.25, 0.78, 0.86, 0.0]
NO.10-29data[ 9 12 70], 總效率 = 4.76, 各角度效率 = [0.25, 0.04, 0.05, 1.0, 1.0, 1.0, 1.0, 0.42]
NO.10-30data[ 9 11 70], 總效率 = 4.87, 各角度效率 = [0.33, 0.09, 0.15, 0.35, 0.95, 1.0, 1.0, 1.0]
NO.10-31data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-32data[ 8 16 72], 總效率 = 5.01, 各角度效率 = [0.37, 0.71, 1.0, 1.0, 1.0, 0.0, 0.93, 0.0]
NO.10-33data[ 9 18 70], 總效率 = 6.609999999999999, 各角度效率 = [0.45, 0.7, 1.0, 1.0, 1.0, 0.8, 0.93, 0.73]
NO.10-34data[ 9 15 70], 總效率 = 6.799999999999999, 各角度效率 = [0.36, 0.56, 1.0, 1.0, 1.0, 1.0, 0.94, 0.94]
NO.10-35data[ 8 23 70], 總效率 = 2.5999999999999996, 各角度效率 = [0.73, 1.0, 0.22, 0.16, 0.49, 0.0, 0.0, 0.0]
NO.10-36data[ 9 11 70], 總效率 = 4.87, 各角度效率 = [0.33, 0.09, 0.15, 0.35, 0.95, 1.0, 1.0, 1.0]
NO.10-37data[ 8 16 70], 總效率 = 5.55, 各角度效率 = [0.41, 0.66, 1.0, 1.0, 1.0, 0.55, 0.93, 0.0]
NO.10-38data[10 18 72], 總效率 = 7.08, 各角度效率 = [0.46, 0.71, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0]
NO.10-39data[ 9 14 63], 總效率 = 6.37, 各角度效率 = [0.31, 0.52, 0.97, 1.0, 1.0, 0.57, 1.0, 1.0]
NO.10-40data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.10-41data[ 9 11 70], 總效率 = 4.87, 各角度效率 = [0.33, 0.09, 0.15, 0.35, 0.95, 1.0, 1.0, 1.0]
NO.10-42data[ 9 11 70], 總效率 = 4.87, 各角度效率 = [0.33, 0.09, 0.15, 0.35, 0.95, 1.0, 1.0, 1.0]
NO.10-43data[ 9 18 70], 總效率 = 6.609999999999999, 各角度效率 = [0.45, 0.7, 1.0, 1.0, 1.0, 0.8, 0.93, 0.73]
NO.10-44data[ 9 18 70], 總效率 = 6.609999999999999, 各角度效率 = [0.45, 0.7, 1.0, 1.0, 1.0, 0.8, 0.93, 0.73]
NO.10-45data[10 23 70], 總效率 = 5.470000000000001, 各角度效率 = [0.64, 0.93, 1.0, 0.99, 0.37, 0.83, 0.71, 0.0]
NO.10-46data[ 9 25 70], 總效率 = 2.49, 各角度效率 = [0.77, 1.0, 0.11, 0.18, 0.43, 0.0, 0.0, 0.0]
NO.10-47data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-48data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-49data[ 9 20 70], 總效率 = 4.2700000000000005, 各角度效率 = [0.55, 0.81, 1.0, 1.0, 0.0, 0.91, 0.0, 0.0]
NO.10-50data[ 8 16 70], 總效率 = 5.55, 各角度效率 = [0.41, 0.66, 1.0, 1.0, 1.0, 0.55, 0.93, 0.0]
NO.10-51data[ 8 20 70], 總效率 = 3.3899999999999997, 各角度效率 = [0.6, 0.91, 1.0, 0.0, 0.82, 0.06, 0.0, 0.0]
NO.10-52data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-53data[10 23 70], 總效率 = 5.470000000000001, 各角度效率 = [0.64, 0.93, 1.0, 0.99, 0.37, 0.83, 0.71, 0.0]
NO.10-54data[ 7 14 70], 總效率 = 4.8999999999999995, 各角度效率 = [0.37, 0.6, 1.0, 1.0, 1.0, 0.0, 0.93, 0.0]
NO.10-55data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-56data[ 8 14 75], 總效率 = 6.699999999999999, 各角度效率 = [0.35, 0.7, 1.0, 0.97, 1.0, 1.0, 0.74, 0.94]
NO.10-57data[ 9 16 63], 總效率 = 5.83, 各角度效率 = [0.42, 0.66, 0.94, 1.0, 0.96, 0.49, 1.0, 0.36]
NO.10-58data[ 9 19 70], 總效率 = 5.09, 各角度效率 = [0.5, 0.77, 1.0, 1.0, 0.0, 0.9, 0.0, 0.92]
NO.10-59data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-60data[ 8 16 72], 總效率 = 5.01, 各角度效率 = [0.37, 0.71, 1.0, 1.0, 1.0, 0.0, 0.93, 0.0]
NO.10-61data[ 8 12 70], 總效率 = 6.51, 各角度效率 = [0.13, 0.38, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
NO.10-62data[ 8 14 72], 總效率 = 6.76, 各角度效率 = [0.35, 0.59, 1.0, 0.98, 1.0, 1.0, 0.84, 1.0]
NO.10-63data[ 8 14 34], 總效率 = 1.24, 各角度效率 = [0.47, 0.7, 0.07, 0.0, 0.0, 0.0, 0.0, 0.0]
NO.10-64data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-65data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-66data[ 9 19 70], 總效率 = 5.09, 各角度效率 = [0.5, 0.77, 1.0, 1.0, 0.0, 0.9, 0.0, 0.92]
NO.10-67data[ 8 11 73], 總效率 = 4.67, 各角度效率 = [0.26, 0.08, 0.06, 0.95, 0.97, 1.0, 1.0, 0.35]
NO.10-68data[10 18 72], 總效率 = 7.08, 各角度效率 = [0.46, 0.71, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0]
NO.10-69data[ 9 26 72], 總效率 = 2.32, 各角度效率 = [0.76, 0.39, 0.16, 0.25, 0.23, 0.53, 0.0, 0.0]
NO.10-70data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-71data[ 5 16 73], 總效率 = 1.83, 各角度效率 = [0.25, 0.52, 0.29, 0.09, 0.68, 0.0, 0.0, 0.0]
NO.10-72data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-73data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-74data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-75data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.10-76data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.10-77data[ 5 14 70], 總效率 = 1.3900000000000001, 各角度效率 = [0.46, 0.7, 0.07, 0.06, 0.1, 0.0, 0.0, 0.0]
NO.10-78data[ 9 10 76], 總效率 = 3.99, 各角度效率 = [0.53, 0.54, 0.32, 0.46, 0.14, 0.0, 1.0, 1.0]
NO.10-79data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-80data[ 9 18 72], 總效率 = 5.79, 各角度效率 = [0.41, 0.75, 1.0, 1.0, 1.0, 0.7, 0.93, 0.0]
NO.10-81data[ 9 14 73], 總效率 = 6.81, 各角度效率 = [0.2, 0.68, 1.0, 1.0, 1.0, 1.0, 1.0, 0.93]
NO.10-82data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.10-83data[ 1 16 73], 總效率 = 0.33, 各角度效率 = [0.14, 0.14, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0]
NO.10-84data[ 9 16 75], 總效率 = 6.32, 各角度效率 = [0.42, 0.9, 1.0, 1.0, 1.0, 0.17, 0.89, 0.94]
NO.10-85data[ 9 25 70], 總效率 = 2.49, 各角度效率 = [0.77, 1.0, 0.11, 0.18, 0.43, 0.0, 0.0, 0.0]
NO.10-86data[ 9 14 73], 總效率 = 6.81, 各角度效率 = [0.2, 0.68, 1.0, 1.0, 1.0, 1.0, 1.0, 0.93]
NO.10-87data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-88data[ 9 14 72], 總效率 = 6.59, 各角度效率 = [0.17, 0.49, 1.0, 1.0, 1.0, 1.0, 1.0, 0.93]
NO.10-89data[ 8 23 70], 總效率 = 2.5999999999999996, 各角度效率 = [0.73, 1.0, 0.22, 0.16, 0.49, 0.0, 0.0, 0.0]
NO.10-90data[ 8 20 70], 總效率 = 3.3899999999999997, 各角度效率 = [0.6, 0.91, 1.0, 0.0, 0.82, 0.06, 0.0, 0.0]
NO.10-91data[ 7 21 72], 總效率 = 2.43, 各角度效率 = [0.67, 0.44, 0.24, 0.18, 0.9, 0.0, 0.0, 0.0]
NO.10-92data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.10-93data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-94data[ 8 25 70], 總效率 = 1.92, 各角度效率 = [0.82, 0.15, 0.44, 0.31, 0.08, 0.12, 0.0, 0.0]
NO.10-95data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-96data[ 8 16 70], 總效率 = 5.55, 各角度效率 = [0.41, 0.66, 1.0, 1.0, 1.0, 0.55, 0.93, 0.0]
NO.10-97data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-98data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.10-99data[10 14 75], 總效率 = 6.01, 各角度效率 = [0.42, 0.32, 0.27, 1.0, 1.0, 1.0, 1.0, 1.0]
NO.10-100data[ 9 11 73], 總效率 = 5.26, 各角度效率 = [0.41, 0.27, 0.21, 0.41, 0.96, 1.0, 1.0, 1.0]
eff前五高分:第[1, 2, 3, 47, 52]個，總效率分別為[7.26, 7.26, 7.26, 7.26, 7.26]
fit前五高分:第[1, 2, 3, 47, 52]個，總評價分別為[7.26, 7.26, 7.26, 7.26, 7.26]
NO.11-1data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.11-2data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.11-3data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.11-4data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.11-5data[10 18 72], 總效率 = 7.08, 各角度效率 = [0.46, 0.71, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0]
NO.11-6data[ 7 13 72], 總效率 = 4.93, 各角度效率 = [0.33, 0.56, 1.0, 1.0, 1.0, 0.05, 0.82, 0.17]
NO.11-7data[10 18 72], 總效率 = 7.08, 各角度效率 = [0.46, 0.71, 1.0, 1.0, 1.0, 1.0, 0.91, 1.0]
NO.11-8data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.11-9data[10 14 75], 總效率 = 6.01, 各角度效率 = [0.42, 0.32, 0.27, 1.0, 1.0, 1.0, 1.0, 1.0]
NO.11-10data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.11-11data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.11-12data[ 8 25 72], 總效率 = 2.1599999999999997, 各角度效率 = [0.77, 0.38, 0.39, 0.41, 0.12, 0.09, 0.0, 0.0]
NO.11-13data[ 5  7 73], 總效率 = 3.84, 各角度效率 = [0.17, 0.05, 0.01, 0.54, 1.0, 0.96, 1.0, 0.11]
NO.11-14data[ 9 14 73], 總效率 = 6.81, 各角度效率 = [0.2, 0.68, 1.0, 1.0, 1.0, 1.0, 1.0, 0.93]
NO.11-15data[ 8 16 73], 總效率 = 5.24, 各角度效率 = [0.37, 0.94, 1.0, 1.0, 1.0, 0.0, 0.93, 0.0]
NO.11-16data[ 9 12 70], 總效率 = 4.76, 各角度效率 = [0.25, 0.04, 0.05, 1.0, 1.0, 1.0, 1.0, 0.42]
NO.11-17data[ 9 14 63], 總效率 = 6.37, 各角度效率 = [0.31, 0.52, 0.97, 1.0, 1.0, 0.57, 1.0, 1.0]
NO.11-18data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.11-19data[ 9 18 70], 總效率 = 6.609999999999999, 各角度效率 = [0.45, 0.7, 1.0, 1.0, 1.0, 0.8, 0.93, 0.73]
NO.11-20data[ 8 14 75], 總效率 = 6.699999999999999, 各角度效率 = [0.35, 0.7, 1.0, 0.97, 1.0, 1.0, 0.74, 0.94]
NO.11-21data[ 9 20 70], 總效率 = 4.2700000000000005, 各角度效率 = [0.55, 0.81, 1.0, 1.0, 0.0, 0.91, 0.0, 0.0]
NO.11-22data[ 9 12 70], 總效率 = 4.76, 各角度效率 = [0.25, 0.04, 0.05, 1.0, 1.0, 1.0, 1.0, 0.42]
NO.11-23data[ 9 26 72], 總效率 = 2.32, 各角度效率 = [0.76, 0.39, 0.16, 0.25, 0.23, 0.53, 0.0, 0.0]
NO.11-24data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.11-25data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.11-26data[ 8 20 70], 總效率 = 3.3899999999999997, 各角度效率 = [0.6, 0.91, 1.0, 0.0, 0.82, 0.06, 0.0, 0.0]
NO.11-27data[10 18 70], 總效率 = 7.02, 各角度效率 = [0.43, 0.67, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.11-28data[ 7 14 70], 總效率 = 4.8999999999999995, 各角度效率 = [0.37, 0.6, 1.0, 1.0, 1.0, 0.0, 0.93, 0.0]
NO.11-29data[ 9 12 70], 總效率 = 4.76, 各角度效率 = [0.25, 0.04, 0.05, 1.0, 1.0, 1.0, 1.0, 0.42]
NO.11-30data[ 8 16 70], 總效率 = 5.55, 各角度效率 = [0.41, 0.66, 1.0, 1.0, 1.0, 0.55, 0.93, 0.0]
NO.11-31data[ 9 16 43], 總效率 = 2.22, 各角度效率 = [0.53, 0.68, 0.93, 0.08, 0.0, 0.0, 0.0, 0.0]
NO.11-32data[ 9 12 70], 總效率 = 4.76, 各角度效率 = [0.25, 0.04, 0.05, 1.0, 1.0, 1.0, 1.0, 0.42]
NO.11-33data[ 9 11 73], 總效率 = 5.26, 各角度效率 = [0.41, 0.27, 0.21, 0.41, 0.96, 1.0, 1.0, 1.0]
NO.11-34data[ 8 19 70], 總效率 = 3.03, 各角度效率 = [0.56, 0.86, 1.0, 0.04, 0.0, 0.57, 0.0, 0.0]
NO.11-35data[ 8 14 70], 總效率 = 5.680000000000001, 各角度效率 = [0.33, 0.55, 1.0, 0.99, 1.0, 0.57, 0.88, 0.36]
NO.11-36data[ 9 23 70], 總效率 = 3.66, 各角度效率 = [0.68, 1.0, 1.0, 0.0, 0.9, 0.08, 0.0, 0.0]
NO.11-37data[ 9 16 70], 總效率 = 6.91, 各角度效率 = [0.37, 0.62, 1.0, 1.0, 1.0, 1.0, 0.92, 1.0]
NO.11-38data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.11-39data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.11-40data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.11-41data[ 9 11 73], 總效率 = 5.26, 各角度效率 = [0.41, 0.27, 0.21, 0.41, 0.96, 1.0, 1.0, 1.0]
NO.11-42data[ 2 14 73], 總效率 = 0.52, 各角度效率 = [0.32, 0.15, 0.05, 0.0, 0.0, 0.0, 0.0, 0.0]
NO.11-43data[10 14 70], 總效率 = 6.25, 各角度效率 = [0.24, 0.01, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
NO.11-44data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.11-45data[ 9 16 75], 總效率 = 6.32, 各角度效率 = [0.42, 0.9, 1.0, 1.0, 1.0, 0.17, 0.89, 0.94]
NO.11-46data[10 11 72], 總效率 = 3.8, 各角度效率 = [0.5, 0.39, 0.42, 0.42, 0.07, 0.0, 1.0, 1.0]
NO.11-47data[ 9 16 73], 總效率 = 7.26, 各角度效率 = [0.42, 0.94, 1.0, 1.0, 1.0, 1.0, 0.9, 1.0]
NO.11-48data[ 9 14 70], 總效率 = 6.220000000000001, 各角度效率 = [0.12, 0.48, 1.0, 0.96, 1.0, 1.0, 0.73, 0.93]
NO.11-49data[ 9  8 70], 總效率 = 2.02, 各角度效率 = [0.5, 0.38, 0.48, 0.56, 0.0, 0.1, 0.0, 0.0]
NO.11-50data[ 8 14 75], 總效率 = 6.699999999999999, 各角度效率 = [0.35, 0.7, 1.0, 0.97, 1.0, 1.0, 0.74, 0.94]
NO.11-51data[ 8 23 76], 總效率 = 4.07, 各角度效率 = [0.63, 0.52, 0.3, 0.32, 0.95, 0.15, 0.43, 0.77]
NO.11-52data[ 9 14 73], 總效率 = 6.81, 各角度效率 = [0.2, 0.68, 1.0, 1.0, 1.0, 1.0, 1.0, 0.93]
NO.11-53data[ 9 14 63], 總效率 = 6.37, 各角度效率 = [0.31, 0.52, 0.97, 1.0, 1.0, 0.57, 1.0, 1.0]
NO.11-54data[10 14 75], 總效率 = 6.01, 各角度效率 = [0.42, 0.32, 0.27, 1.0, 1.0, 1.0, 1.0, 1.0]
NO.11-55data[ 8 16 70], 總效率 = 5.55, 各角度效率 = [0.41, 0.66, 1.0, 1.0, 1.0, 0.55, 0.93, 0.0]
NO.11-56data[ 9 12 70], 總效率 = 4.76, 各角度效率 = [0.25, 0.04, 0.05, 1.0, 1.0, 1.0, 1.0, 0.42]
NO.11-57data[ 9 23 70], 總效率 = 3.66, 各角度效率 = [0.68, 1.0, 1.0, 0.0, 0.9, 0.08, 0.0, 0.0]
