
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 09:47:02 June 30, 2025

	   0.0	 180.0
0.000	       0.18541	       0.18541	
0.500	      0.183868	      0.186805	
1.000	      0.183868	      0.186805	
1.500	      0.182158	      0.188072	
2.000	      0.180254	      0.189226	
2.500	      0.178128	      0.190279	
3.000	      0.178128	      0.190279	
3.500	      0.175742	      0.191243	
4.000	      0.173053	      0.192127	
4.500	      0.173053	      0.192127	
5.000	      0.170006	       0.19294	
5.500	      0.166535	      0.193689	
6.000	      0.162557	      0.194381	
6.500	      0.162557	      0.194381	
7.000	      0.157969	       0.19502	
7.500	      0.152637	      0.195613	
8.000	      0.152637	      0.195613	
8.500	      0.146392	      0.196162	
9.000	      0.139011	      0.196673	
9.500	      0.130199	      0.197148	
10.000	      0.130199	      0.197148	
10.500	      0.119558	       0.19759	
11.000	      0.106541	      0.198003	
11.500	      0.106541	      0.198003	
12.000	     0.0903767	      0.198387	
12.500	     0.0699533	      0.198747	
13.000	     0.0699533	      0.198747	
13.500	     0.0436135	      0.199082	
14.000	    0.00879859	      0.199396	
14.500	     0.0386217	      0.199689	
15.000	     0.0386217	      0.199689	
15.500	      0.105689	      0.199963	
16.000	      0.205281	       0.20022	
16.500	      0.205281	       0.20022	
17.000	      0.363241	      0.200459	
17.500	        0.6387	      0.200683	
18.000	       1.19692	      0.200891	
18.500	       1.19692	      0.200891	
19.000	       2.69618	      0.201085	
19.500	       12.3135	      0.201266	
20.000	       12.3135	      0.201266	
20.500	       111.397	      0.201434	
21.000	       26.9007	      0.201589	
21.500	       160.493	      0.201731	
22.000	       160.493	      0.201731	
22.500	       16.6403	      0.201862	
23.000	       3.38995	      0.201981	
23.500	       3.38995	      0.201981	
24.000	       1.45117	      0.202088	
24.500	      0.761518	      0.202184	
25.000	      0.432375	      0.202268	
25.500	      0.432375	      0.202268	
26.000	      0.248285	       0.20234	
26.500	      0.134435	        0.2024	
27.000	      0.134435	        0.2024	
27.500	     0.0589326	      0.202447	
28.000	    0.00621378	      0.202482	
28.500	     0.0320857	      0.202502	
29.000	     0.0320857	      0.202502	
29.500	     0.0608002	      0.202508	
30.000	     0.0828879	      0.202498	
30.500	     0.0828879	      0.202498	
31.000	      0.100244	       0.20247	
31.500	      0.114128	      0.202423	
32.000	      0.125406	      0.202354	
32.500	      0.125406	      0.202354	
33.000	       0.13469	      0.202262	
33.500	      0.142419	      0.202142	
34.000	      0.142419	      0.202142	
34.500	      0.148919	      0.201989	
35.000	      0.154435	        0.2018	
35.500	      0.154435	        0.2018	
36.000	      0.159151	      0.201566	
36.500	      0.163211	       0.20128	
37.000	      0.166728	      0.200929	
37.500	      0.166728	      0.200929	
38.000	      0.169791	        0.2005	
38.500	      0.172471	      0.199973	
39.000	      0.172471	      0.199973	
39.500	      0.174826	      0.199321	
40.000	      0.176902	      0.198509	
40.500	      0.178738	      0.197487	
41.000	      0.178738	      0.197487	
41.500	      0.180366	      0.196182	
42.000	      0.181811	      0.194488	
42.500	      0.181811	      0.194488	
43.000	      0.183097	      0.192242	
43.500	      0.184241	      0.189186	
44.000	      0.185259	      0.184889	
44.500	      0.185259	      0.184889	
45.000	      0.186164	      0.178591	
45.500	      0.186967	       0.16884	
46.000	      0.186967	       0.16884	
46.500	      0.187679	      0.152578	
47.000	      0.188306	      0.122395	
47.500	      0.188857	     0.0561631	
48.000	      0.188857	     0.0561631	
48.500	      0.189335	      0.141046	
49.000	      0.189748	        1.5876	
49.500	      0.189748	        1.5876	
50.000	      0.190097	       18.5123	
50.500	      0.190388	       1.58756	
51.000	      0.190621	      0.140964	
51.500	      0.190621	      0.140964	
52.000	      0.190801	     0.0562857	
52.500	      0.190928	      0.122558	
53.000	      0.190928	      0.122558	
53.500	      0.191002	      0.152782	
54.000	      0.191026	      0.169084	
