
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 12:32:28 June 20, 2025

	   0.0	 180.0
0.000	     0.0866938	     0.0866938	
3.000	      0.129377	      0.248744	
6.000	      0.394228	      0.370665	
9.000	      0.802613	       2.41629	
12.000	       1.10465	       7.41211	
15.000	      0.870695	       1.22983	
18.000	      0.899505	       1.50635	
21.000	      0.886601	        1.8996	
24.000	      0.450913	       1.80842	
27.000	       0.38194	      0.892931	
30.000	      0.256297	       1.49816	
33.000	     0.0499672	       2.29026	
36.000	    0.00429663	       1.16392	
39.000	    0.00850338	       0.38552	
42.000	     0.0296073	      0.188214	
45.000	    0.00761451	      0.208583	
48.000	   0.000168135	      0.163505	
51.000	     0.0252806	     0.0742018	
54.000	    0.00744405	     0.0498532	
57.000	  1.25848e-005	     0.0712624	
60.000	   2.9359e-005	     0.0575262	
63.000	   0.000166485	     0.0215229	
66.000	     0.0198355	    0.00894895	
69.000	     0.0409524	   0.000455424	
72.000	      0.050982	  2.96001e-005	
75.000	      0.286247	    2.936e-005	
78.000	      0.352131	  2.93601e-005	
81.000	      0.820422	  2.93602e-005	
84.000	      0.407549	  2.93603e-005	
87.000	      0.714474	  2.93603e-005	
90.000	       1.09435	  2.93604e-005	
93.000	        1.3641	  2.93605e-005	
96.000	       1.78021	  2.93605e-005	
99.000	       2.43464	  2.93606e-005	
102.000	       3.02101	  2.93606e-005	
105.000	       3.26767	  2.93607e-005	
108.000	       3.26489	  2.93607e-005	
111.000	       3.29363	  2.93607e-005	
114.000	       3.19265	  2.93607e-005	
117.000	       2.33007	  2.93608e-005	
120.000	       1.31698	  2.93608e-005	
123.000	       3.59146	  2.93608e-005	
126.000	      0.969524	  2.93608e-005	
129.000	    0.00258809	  2.93608e-005	
132.000	  2.93453e-005	  2.93608e-005	
135.000	  2.93465e-005	  2.93608e-005	
138.000	  2.93507e-005	  2.93608e-005	
141.000	  2.93539e-005	  2.93608e-005	
144.000	  2.93556e-005	  2.93608e-005	
147.000	  2.93568e-005	  2.93608e-005	
150.000	  2.93576e-005	  2.93608e-005	
153.000	  2.93584e-005	  2.93608e-005	
156.000	  2.93588e-005	  2.93607e-005	
159.000	  2.93592e-005	  2.93607e-005	
162.000	  2.93594e-005	  2.93607e-005	
165.000	  2.93597e-005	  2.93607e-005	
168.000	  2.93599e-005	  2.93606e-005	
171.000	    2.936e-005	  2.93606e-005	
174.000	  2.93602e-005	  2.93605e-005	
177.000	  2.93603e-005	  2.93604e-005	
180.000	  2.93604e-005	  2.93604e-005	
