
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 20:44:56 June 20, 2025

	   0.0	 180.0
0.000	   6.1735e-005	   6.1735e-005	
3.000	  6.17342e-005	  6.17357e-005	
6.000	  6.17328e-005	  6.17365e-005	
9.000	  6.25888e-005	   6.4333e-005	
12.000	    0.00135534	    0.00121832	
15.000	     0.0148988	    0.00397869	
18.000	    0.00027675	  4.57959e-005	
21.000	     0.0046262	    0.00357325	
24.000	     0.0164538	    0.00919713	
27.000	     0.0159372	     0.0116072	
30.000	     0.0022502	   0.000271711	
33.000	    0.00432508	    6.178e-005	
36.000	    0.00752582	  6.17391e-005	
39.000	     0.0688653	  6.19639e-005	
42.000	       13.9587	     0.0010079	
45.000	       4.34285	     0.0066831	
48.000	      0.635772	    0.00103385	
51.000	       1.11995	  6.19707e-005	
54.000	       1.75507	  6.17397e-005	
57.000	       1.81037	  6.17398e-005	
60.000	       1.45598	  6.17398e-005	
63.000	       2.16649	  6.17399e-005	
66.000	       3.20054	  6.17399e-005	
69.000	       3.29153	    6.174e-005	
72.000	       3.62668	    6.174e-005	
75.000	       3.66233	  6.17401e-005	
78.000	       3.88462	  6.17401e-005	
81.000	       3.79502	  6.17401e-005	
84.000	       4.56129	  6.17401e-005	
87.000	       4.41549	  6.17402e-005	
90.000	       3.76436	  6.17402e-005	
93.000	       2.81742	  6.17402e-005	
96.000	       1.65153	  6.17402e-005	
99.000	        1.3363	  6.17402e-005	
102.000	      0.876493	  6.17402e-005	
105.000	      0.545369	  6.17402e-005	
108.000	      0.683136	  6.17403e-005	
111.000	      0.510145	  6.17403e-005	
114.000	       0.42518	  6.17403e-005	
117.000	        6.4573	  6.17403e-005	
120.000	      0.802042	  6.17402e-005	
123.000	      0.206707	  6.17402e-005	
126.000	      0.305148	  6.17402e-005	
129.000	      0.210466	  6.17402e-005	
132.000	      0.129521	  6.17402e-005	
135.000	      0.188045	  6.17402e-005	
138.000	      0.180399	  6.17402e-005	
141.000	      0.136203	  6.17401e-005	
144.000	      0.377169	  6.17401e-005	
147.000	      0.114391	  6.17401e-005	
150.000	     0.0101181	    6.174e-005	
153.000	    0.00230376	    6.174e-005	
156.000	    0.00562012	    6.174e-005	
159.000	    0.00147887	  6.17399e-005	
162.000	    0.00466076	  6.17399e-005	
165.000	   0.000430864	  6.17398e-005	
168.000	    0.00403483	  6.17397e-005	
171.000	   0.000408144	  6.17397e-005	
174.000	  6.19687e-005	  6.17396e-005	
177.000	  6.17392e-005	  6.17395e-005	
180.000	  6.17394e-005	  6.17394e-005	
