
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 20:44:58 June 20, 2025

	   0.0	 180.0
0.000	      0.111254	      0.111254	
3.000	      0.174652	      0.205765	
6.000	      0.259234	      0.573994	
9.000	      0.268613	      0.835764	
12.000	      0.596335	       1.39531	
15.000	      0.391606	       1.04046	
18.000	      0.242051	      0.436901	
21.000	      0.368129	      0.286515	
24.000	      0.160223	       2.13666	
27.000	      0.524913	       2.08443	
30.000	      0.876684	       2.04114	
33.000	       2.09621	       4.78989	
36.000	      0.547584	       2.18573	
39.000	      0.526003	      0.103431	
42.000	      0.638568	     0.0163872	
45.000	      0.309925	      0.100848	
48.000	      0.277693	      0.168553	
51.000	      0.486167	     0.0565941	
54.000	      0.523357	     0.0344646	
57.000	       1.45742	    0.00505712	
60.000	       4.31238	     0.0135797	
63.000	        3.8162	     0.0077063	
66.000	        2.7508	    0.00285529	
69.000	       1.72636	     0.0166357	
72.000	       1.31496	    0.00268157	
75.000	      0.986607	    0.00709206	
78.000	      0.934426	    0.00507435	
81.000	      0.835489	   0.000509628	
84.000	      0.682409	    0.00680337	
87.000	      0.525244	    0.00939229	
90.000	      0.678804	   0.000164389	
93.000	       1.03703	  5.60057e-007	
96.000	      0.942363	  5.32365e-007	
99.000	       1.29591	  5.32373e-007	
102.000	       1.69407	  5.32381e-007	
105.000	       1.52606	  5.32389e-007	
108.000	       2.25244	  5.32399e-007	
111.000	       2.37681	  5.32407e-007	
114.000	       3.32756	  5.32415e-007	
117.000	       2.29663	  5.32423e-007	
120.000	       1.90675	  5.32433e-007	
123.000	       1.36252	  5.32441e-007	
126.000	      0.317435	  5.32449e-007	
129.000	      0.127016	  5.32458e-007	
132.000	   0.000612328	  5.32469e-007	
135.000	  6.18606e-007	  5.32478e-007	
138.000	  5.36352e-007	  5.32487e-007	
141.000	   5.3525e-007	  5.32499e-007	
144.000	  5.34661e-007	   5.3251e-007	
147.000	  5.34234e-007	  5.32521e-007	
150.000	  5.33914e-007	  5.32533e-007	
153.000	  5.33618e-007	   5.3255e-007	
156.000	  5.33438e-007	  5.32564e-007	
159.000	  5.33293e-007	  5.32579e-007	
162.000	  5.33176e-007	  5.32596e-007	
165.000	  5.33059e-007	   5.3262e-007	
168.000	  5.32982e-007	  5.32641e-007	
171.000	  5.32917e-007	  5.32664e-007	
174.000	  5.32862e-007	  5.32691e-007	
177.000	  5.32803e-007	  5.32729e-007	
180.000	  5.32763e-007	  5.32763e-007	
