
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 20:44:57 June 20, 2025

	   0.0	 180.0
0.000	     0.0554575	     0.0554575	
3.000	      0.161063	     0.0799026	
6.000	      0.368237	     0.0617194	
9.000	      0.789762	     0.0812357	
12.000	       1.46091	     0.0648492	
15.000	       2.07832	      0.115896	
18.000	       2.49606	      0.334609	
21.000	        2.6123	      0.847971	
24.000	        3.6267	      0.625687	
27.000	       3.90493	      0.804152	
30.000	      0.583466	       19.0832	
33.000	      0.273805	       3.62339	
36.000	      0.221463	     0.0525273	
39.000	       0.42124	  5.58599e-005	
42.000	       0.20318	    0.00443169	
45.000	      0.108893	      0.140285	
48.000	      0.190486	       1.03682	
51.000	     0.0618215	      0.688794	
54.000	     0.0859454	     0.0738475	
57.000	     0.0167622	    0.00116544	
60.000	     0.0707952	  3.49172e-005	
63.000	     0.0701605	  3.38156e-005	
66.000	     0.0563207	   0.000714178	
69.000	     0.0504443	     0.0085505	
72.000	     0.0744133	   0.000714176	
75.000	      0.292707	   3.7202e-005	
78.000	      0.282247	    0.00130345	
81.000	      0.487183	    0.00433245	
84.000	      0.387593	   0.000144971	
87.000	      0.720266	   3.4317e-005	
90.000	       1.08976	  3.43185e-005	
93.000	       1.27606	  3.43187e-005	
96.000	       1.70865	   3.4319e-005	
99.000	        2.3946	  3.43192e-005	
102.000	       2.92441	  3.43194e-005	
105.000	       3.11122	  3.43196e-005	
108.000	       3.13439	  3.43197e-005	
111.000	       3.19092	  3.43199e-005	
114.000	       2.65192	    3.432e-005	
117.000	       1.55838	  3.43201e-005	
120.000	      0.710704	  3.43202e-005	
123.000	       3.60041	  3.43203e-005	
126.000	      0.988142	  3.43204e-005	
129.000	    0.00223246	  3.43205e-005	
132.000	  3.43423e-005	  3.43206e-005	
135.000	  3.43365e-005	  3.43206e-005	
138.000	   3.4332e-005	  3.43207e-005	
141.000	  3.43286e-005	  3.43208e-005	
144.000	  3.43268e-005	  3.43208e-005	
147.000	  3.43256e-005	  3.43209e-005	
150.000	  3.43247e-005	   3.4321e-005	
153.000	  3.43239e-005	   3.4321e-005	
156.000	  3.43234e-005	  3.43211e-005	
159.000	   3.4323e-005	  3.43211e-005	
162.000	  3.43227e-005	  3.43212e-005	
165.000	  3.43224e-005	  3.43213e-005	
168.000	  3.43222e-005	  3.43213e-005	
171.000	  3.43221e-005	  3.43214e-005	
174.000	  3.43219e-005	  3.43215e-005	
177.000	  3.43218e-005	  3.43216e-005	
180.000	  3.43217e-005	  3.43217e-005	
