s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.4000,0.4000,80.0165,2.3911,2.4375,6.1030,0.0000,0.0000,0.0000,0.0000,11,offspring,1,8
1.0000,0.4000,87.5124,5.9252,1.3385,8.5939,0.0000,0.0000,0.0000,0.0000,11,offspring,5,8
0.9914,0.5262,76.9073,1.5108,0.4882,1.3890,0.0000,0.0000,0.0000,0.0000,11,offspring,5,3
1.0000,0.4000,81.1705,8.6057,3.4380,2.9278,0.0000,0.0000,0.0000,0.0000,11,offspring,3,7
0.4000,0.4000,84.6035,2.5656,3.1372,2.6600,0.0000,0.0000,0.0000,0.0000,11,offspring,8,2
1.0000,0.4000,74.8318,1.9013,1.9962,2.0839,0.0000,0.0000,0.0000,0.0000,11,offspring,4,1
0.6451,0.4000,72.8815,1.6746,0.8629,0.9081,0.0000,0.0000,0.0000,0.0000,11,offspring,6,9
1.0000,1.0000,79.6042,0.9534,1.9589,3.0053,0.0000,0.0000,0.0000,0.0000,11,offspring,0,7
0.4722,0.4000,73.6306,1.8615,0.5216,0.9197,0.0000,0.0000,0.0000,0.0000,11,offspring,3,6
0.9044,0.7587,76.0657,1.0532,0.7318,1.4964,0.0000,0.0000,0.0000,0.0000,11,offspring,5,0
1.0000,0.4271,80.3743,1.7864,0.4952,1.6417,0.0000,0.0000,0.0000,0.0000,11,offspring,5,4
1.0000,0.4000,76.9785,2.7049,3.6772,5.2492,0.0000,0.0000,0.0000,0.0000,11,offspring,5,7
0.7585,0.4632,75.8312,0.7983,0.6502,0.8167,0.0000,0.0000,0.0000,0.0000,11,offspring,1,9
1.0000,1.0000,75.5666,22.1444,1.8320,1.9313,0.0000,0.0000,0.0000,0.0000,11,offspring,5,3
0.7117,0.6761,73.5499,2.8693,1.1424,2.4610,0.0000,0.0000,0.0000,0.0000,11,offspring,3,1
0.6664,0.6347,74.8621,0.5201,0.1040,0.4129,0.0000,0.0000,0.0000,0.0000,11,offspring,2,0
0.9071,0.4000,74.3918,9.9012,0.8609,0.7007,0.0000,0.0000,0.0000,0.0000,11,offspring,3,0
0.4925,0.4000,74.5960,1.3118,1.6122,0.9818,0.0000,0.0000,0.0000,0.0000,11,offspring,1,0
0.8934,0.4000,82.2113,12.1146,3.9126,11.3723,0.0000,0.0000,0.0000,0.0000,11,offspring,2,7
1.0000,0.4000,81.7776,2.3083,2.5449,1.6252,0.0000,0.0000,0.0000,0.0000,11,offspring,7,5
0.6577,0.4000,76.3290,1.6401,4.2605,2.9970,0.0000,0.0000,0.0000,0.0000,11,offspring,1,5
0.4830,0.4079,77.5511,0.7232,0.3918,0.4723,0.0000,0.0000,0.0000,0.0000,11,offspring,0,5
0.6691,0.6636,74.5827,1.1193,0.0224,1.1981,0.0000,0.0000,0.0000,0.0000,11,offspring,0,2
