s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.4847,0.4096,74.5225,1.2946,0.4430,1.7192,0.0000,0.0000,0.0000,0.0000,8,offspring,8,0
0.8560,0.4813,75.9510,0.6886,0.2423,0.0673,0.0000,0.0000,0.0000,0.0000,8,offspring,5,3
0.4000,0.4000,73.7911,2.0550,2.1121,2.1527,0.0000,0.0000,0.0000,0.0000,8,offspring,0,1
0.4336,0.4000,76.1105,2.9103,0.2389,0.3597,0.0000,0.0000,0.0000,0.0000,8,offspring,1,5
0.6866,0.4539,76.4075,0.6593,0.6397,0.1197,0.0000,0.0000,0.0000,0.0000,8,offspring,5,8
0.7115,0.6522,75.7723,1.0795,0.3450,0.7913,0.0000,0.0000,0.0000,0.0000,8,offspring,1,0
1.0000,1.0000,76.5468,1.0784,1.1264,1.1071,0.0000,0.0000,0.0000,0.0000,8,offspring,8,2
0.7895,0.4000,75.3152,3.6655,0.2316,0.1791,0.0000,0.0000,0.0000,0.0000,8,offspring,8,3
0.7283,0.4376,74.8764,0.8413,0.1105,0.8039,0.0000,0.0000,0.0000,0.0000,8,offspring,3,6
1.0000,0.4598,71.5174,2.4564,0.2779,3.9292,0.0000,0.0000,0.0000,0.0000,8,offspring,6,4
0.8459,0.4000,77.8366,2.5092,3.3777,3.4084,0.0000,0.0000,0.0000,0.0000,8,offspring,5,9
0.8651,0.7040,75.4829,1.0160,0.1104,0.3975,0.0000,0.0000,0.0000,0.0000,8,offspring,0,1
0.9378,0.8743,76.1794,0.1997,0.3859,0.5635,0.0000,0.0000,0.0000,0.0000,8,offspring,7,9
0.5623,0.5515,76.2919,0.7569,0.1399,0.8359,0.0000,0.0000,0.0000,0.0000,8,offspring,4,7
0.8177,0.7585,76.4603,2.2266,0.2255,0.2425,0.0000,0.0000,0.0000,0.0000,8,offspring,1,4
0.5640,0.4000,76.0362,1.9727,0.2578,0.2642,0.0000,0.0000,0.0000,0.0000,8,offspring,5,1
0.6122,0.4000,73.3688,3.8481,0.6321,1.8161,0.0000,0.0000,0.0000,0.0000,8,offspring,7,5
