s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.9136,0.6333,80.4843,0.2308,0.5335,0.3062,0.0000,0.0000,0.0000,0.0000,4,offspring,3,9
0.4000,0.4000,76.3192,0.9342,0.7989,0.5022,0.0000,0.0000,0.0000,0.0000,4,offspring,2,6
1.0000,0.4236,80.8348,0.7237,0.5897,0.2957,0.0000,0.0000,0.0000,0.0000,4,offspring,5,9
1.0000,0.9756,80.7287,0.5297,0.7385,0.1450,0.0000,0.0000,0.0000,0.0000,4,offspring,9,3
1.0000,0.5712,79.4754,0.4979,1.1283,0.0893,0.0000,0.0000,0.0000,0.0000,4,offspring,3,8
0.8290,0.5056,75.1212,0.3020,0.0711,0.3703,0.0000,0.0000,0.0000,0.0000,4,offspring,1,6
0.7964,0.6382,74.9855,0.1287,0.0737,0.3572,0.0000,0.0000,0.0000,0.0000,4,offspring,1,6
1.0000,0.9194,73.8530,0.6486,1.4129,0.2757,0.0000,0.0000,0.0000,0.0000,4,offspring,7,5
0.4151,0.4080,72.3210,0.4553,0.1522,1.0837,0.0000,0.0000,0.0000,0.0000,4,offspring,2,4
0.9158,0.5741,76.4086,0.2816,0.5253,0.2393,0.0000,0.0000,0.0000,0.0000,4,offspring,1,3
1.0000,0.8302,78.1634,1.2984,1.2998,0.3865,0.0000,0.0000,0.0000,0.0000,4,offspring,4,5
1.0000,0.7769,79.5340,0.7222,1.2195,0.2996,0.0000,0.0000,0.0000,0.0000,4,offspring,8,3
0.8839,0.5112,82.3027,0.9634,1.1681,0.4061,0.0000,0.0000,0.0000,0.0000,4,offspring,5,3
0.9605,0.4000,75.7403,0.7564,0.5422,0.0470,0.0000,0.0000,0.0000,0.0000,4,offspring,4,8
0.5561,0.4000,72.6939,2.3876,0.3554,0.3480,0.0000,0.0000,0.0000,0.0000,4,offspring,7,9
0.9277,0.7595,81.0267,1.3762,0.3516,0.5066,0.0000,0.0000,0.0000,0.0000,4,offspring,9,6
