s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.4762,0.4000,73.7240,4.5191,0.4234,2.3853,0.0000,0.0000,0.0000,0.0000,9,offspring,9,0
0.7576,0.4000,74.3976,6.3748,1.7510,1.2963,0.0000,0.0000,0.0000,0.0000,9,offspring,6,4
1.0000,0.9166,74.4404,1.9181,0.5131,0.6919,0.0000,0.0000,0.0000,0.0000,9,offspring,7,0
1.0000,0.6164,69.4998,1.1473,2.1769,1.2693,0.0000,0.0000,0.0000,0.0000,9,offspring,7,3
0.5393,0.4000,74.9894,2.1639,0.1871,0.4706,0.0000,0.0000,0.0000,0.0000,9,offspring,6,8
1.0000,0.4525,75.2863,1.0701,0.2510,0.9442,0.0000,0.0000,0.0000,0.0000,9,offspring,7,9
0.7028,0.4434,73.1137,0.6509,0.4069,0.9030,0.0000,0.0000,0.0000,0.0000,9,offspring,5,6
0.8301,0.5082,73.6632,1.8652,1.9988,2.5505,0.0000,0.0000,0.0000,0.0000,9,offspring,3,7
1.0000,0.9192,72.7860,1.8185,5.7789,1.3708,0.0000,0.0000,0.0000,0.0000,9,offspring,6,3
0.9645,0.8901,77.9732,1.2398,0.5865,1.6848,0.0000,0.0000,0.0000,0.0000,9,offspring,7,2
1.0000,0.4000,72.4538,3.6038,0.9478,4.5452,0.0000,0.0000,0.0000,0.0000,9,offspring,5,3
0.5186,0.4000,76.3685,2.0332,0.3834,0.3623,0.0000,0.0000,0.0000,0.0000,9,offspring,9,6
1.0000,0.6282,76.4135,0.6670,0.6595,1.1818,0.0000,0.0000,0.0000,0.0000,9,offspring,2,7
0.8658,0.4000,74.2732,0.6845,0.7011,0.3418,0.0000,0.0000,0.0000,0.0000,9,offspring,0,2
0.7595,0.6509,73.7974,1.1584,0.8023,1.3795,0.0000,0.0000,0.0000,0.0000,9,offspring,0,4
0.6242,0.4000,77.2789,6.9179,0.7000,1.6081,0.0000,0.0000,0.0000,0.0000,9,offspring,2,9
1.0000,1.0000,71.2551,2.0963,0.6847,3.1841,0.0000,0.0000,0.0000,0.0000,9,offspring,5,3
0.5573,0.4000,72.0314,4.3861,0.1079,1.3969,0.0000,0.0000,0.0000,0.0000,9,offspring,9,8
0.9464,0.4000,74.0345,0.9796,1.5285,1.6626,0.0000,0.0000,0.0000,0.0000,9,offspring,2,3
