s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,59.8279,155.9328,2.0859,4.7985,0.0000,0.0000,0.0000,0.0000,20,offspring,4,5
1.0000,0.4000,79.1099,15.2740,6.8917,38.7126,0.0000,0.0000,0.0000,0.0000,20,offspring,3,0
1.0000,0.4000,64.8538,25.0290,2.2538,10.1692,0.0000,0.0000,0.0000,0.0000,20,offspring,3,4
1.0000,0.9145,68.1313,16.4713,2.0467,11.1021,0.0000,0.0000,0.0000,0.0000,20,offspring,5,1
1.0000,1.0000,67.2785,27.4065,19.6747,48.3863,0.0000,0.0000,0.0000,0.0000,20,offspring,7,8
0.4249,0.4000,63.1449,6.5104,2.6900,5.5369,0.0000,0.0000,0.0000,0.0000,20,offspring,1,5
0.4000,0.4000,97.5679,41.0544,2.7670,37.8478,0.0000,0.0000,0.0000,0.0000,20,offspring,4,2
1.0000,0.9559,80.2121,18.6047,0.8729,7.9144,0.0000,0.0000,0.0000,0.0000,20,offspring,5,4
0.6275,0.4000,78.2116,21.5034,1.7984,50.5412,0.0000,0.0000,0.0000,0.0000,20,offspring,0,7
1.0000,0.5758,69.6775,9.4800,0.6099,5.5873,0.0000,0.0000,0.0000,0.0000,20,offspring,7,9
1.0000,0.4000,62.7669,5.7609,0.8813,8.1841,0.0000,0.0000,0.0000,0.0000,20,offspring,9,6
0.4000,0.4000,80.4123,22.0551,5.9462,46.3588,0.0000,0.0000,0.0000,0.0000,20,offspring,3,2
0.6789,0.4000,74.8604,44.9024,2.6089,14.7946,0.0000,0.0000,0.0000,0.0000,20,offspring,1,7
1.0000,0.8537,61.8226,19.1544,2.2876,9.9562,0.0000,0.0000,0.0000,0.0000,20,offspring,2,9
1.0000,1.0000,72.1131,50.7324,1.5832,17.4309,0.0000,0.0000,0.0000,0.0000,20,offspring,6,5
1.0000,0.7106,60.7892,18.0682,1.6246,14.5599,0.0000,0.0000,0.0000,0.0000,20,offspring,6,1
1.0000,1.0000,50.0000,33.4819,11.6929,115.8411,0.0000,0.0000,0.0000,0.0000,20,offspring,0,8
1.0000,1.0000,52.0498,12.0406,5.6589,12.9454,0.0000,0.0000,0.0000,0.0000,20,offspring,5,3
1.0000,0.4000,58.0043,13.2684,12.0263,72.3727,0.0000,0.0000,0.0000,0.0000,20,offspring,8,0
