s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.6178,81.9269,1.7445,2.4369,9.4774,0.0000,0.0000,0.0000,0.0000,16,offspring,3,6
1.0000,0.8177,74.7983,1.1591,0.7143,2.5354,0.0000,0.0000,0.0000,0.0000,16,offspring,6,2
1.0000,1.0000,76.8850,16.6112,1.5912,1.4484,0.0000,0.0000,0.0000,0.0000,16,offspring,4,9
1.0000,0.5890,85.3675,12.3091,2.6459,3.8069,0.0000,0.0000,0.0000,0.0000,16,offspring,8,7
1.0000,0.7154,88.8527,34.8501,0.7094,2.1029,0.0000,0.0000,0.0000,0.0000,16,offspring,5,7
1.0000,0.7433,77.5167,15.6421,1.1089,3.5479,0.0000,0.0000,0.0000,0.0000,16,offspring,0,2
0.4000,0.4000,72.4202,21.7737,3.2265,2.2054,0.0000,0.0000,0.0000,0.0000,16,offspring,9,3
1.0000,0.4000,85.6514,7.6705,1.6983,3.4718,0.0000,0.0000,0.0000,0.0000,16,offspring,5,7
1.0000,0.7360,87.4860,5.2394,0.4941,5.6878,0.0000,0.0000,0.0000,0.0000,16,offspring,1,7
1.0000,0.4000,68.3972,13.4849,2.7566,8.5331,0.0000,0.0000,0.0000,0.0000,16,offspring,4,0
0.4000,0.4000,71.3474,26.8548,2.2767,12.5077,0.0000,0.0000,0.0000,0.0000,16,offspring,0,3
0.9885,0.4250,75.5843,4.0552,1.8437,8.7116,0.0000,0.0000,0.0000,0.0000,16,offspring,8,3
1.0000,1.0000,98.4727,6.2119,3.6349,16.5292,0.0000,0.0000,0.0000,0.0000,16,offspring,1,2
1.0000,1.0000,75.8448,2.4988,1.0360,2.6796,0.0000,0.0000,0.0000,0.0000,16,offspring,2,6
1.0000,0.4000,76.0365,10.1494,1.7375,2.6869,0.0000,0.0000,0.0000,0.0000,16,offspring,5,0
1.0000,0.4000,67.4793,35.4040,0.8862,37.4199,0.0000,0.0000,0.0000,0.0000,16,offspring,0,3
1.0000,0.7209,81.6544,36.1403,3.6554,7.5977,0.0000,0.0000,0.0000,0.0000,16,offspring,1,9
0.4000,0.4000,76.0927,29.3669,5.0061,23.6494,0.0000,0.0000,0.0000,0.0000,16,offspring,6,0
1.0000,0.4000,68.8226,2.8314,2.4562,15.0364,0.0000,0.0000,0.0000,0.0000,16,offspring,8,3
0.4000,0.4000,80.9217,3.4756,2.8239,21.9498,0.0000,0.0000,0.0000,0.0000,16,offspring,6,1
0.5627,0.4000,80.7248,10.5159,3.1169,1.8277,0.0000,0.0000,0.0000,0.0000,16,offspring,7,4
0.4000,0.4000,63.2517,13.4782,4.5334,13.6084,0.0000,0.0000,0.0000,0.0000,16,offspring,3,6
1.0000,0.7355,60.5510,4.0336,0.9146,11.8473,0.0000,0.0000,0.0000,0.0000,16,offspring,4,3
0.7183,0.4000,72.9843,34.9533,2.8225,5.8834,0.0000,0.0000,0.0000,0.0000,16,offspring,3,9
1.0000,0.4000,73.1583,53.8151,0.7152,3.1620,0.0000,0.0000,0.0000,0.0000,16,offspring,0,4
0.7649,0.4000,82.8489,1.2496,3.8984,14.6378,0.0000,0.0000,0.0000,0.0000,16,offspring,1,4
0.7095,0.4000,79.6859,2.4151,0.9633,3.0259,0.0000,0.0000,0.0000,0.0000,16,offspring,8,5
1.0000,0.7479,58.1839,51.1532,1.7682,10.7677,0.0000,0.0000,0.0000,0.0000,16,offspring,2,0
1.0000,0.5434,77.7199,8.7338,0.9983,1.3191,0.0000,0.0000,0.0000,0.0000,16,offspring,2,9
1.0000,1.0000,62.1702,14.5291,8.7124,14.0559,0.0000,0.0000,0.0000,0.0000,16,offspring,3,0
0.6561,0.4000,98.7443,2.9996,13.5914,16.1151,0.0000,0.0000,0.0000,0.0000,16,offspring,5,1
0.9912,0.4000,77.7010,1.7301,1.4754,1.5655,0.0000,0.0000,0.0000,0.0000,16,offspring,8,2
0.4000,0.4000,75.5674,22.3880,4.6829,10.8175,0.0000,0.0000,0.0000,0.0000,16,offspring,0,3
1.0000,0.4509,79.0100,19.5082,0.9745,1.8989,0.0000,0.0000,0.0000,0.0000,16,offspring,5,9
1.0000,0.9192,71.5759,2.6255,1.0336,1.9297,0.0000,0.0000,0.0000,0.0000,16,offspring,5,3
0.6988,0.5423,77.2090,0.4174,0.4421,0.4847,0.0000,0.0000,0.0000,0.0000,16,offspring,4,5
0.4681,0.4000,93.4601,21.1188,0.9048,17.1045,0.0000,0.0000,0.0000,0.0000,16,offspring,0,7
0.4000,0.4000,80.6995,12.4244,1.8716,3.6065,0.0000,0.0000,0.0000,0.0000,16,offspring,7,1
0.4000,0.4000,76.0947,21.6813,4.0923,0.7824,0.0000,0.0000,0.0000,0.0000,16,offspring,4,9
1.0000,1.0000,96.0249,3.9813,1.7547,7.4786,0.0000,0.0000,0.0000,0.0000,16,offspring,1,8
1.0000,1.0000,75.5498,51.1044,5.7247,13.4071,0.0000,0.0000,0.0000,0.0000,16,offspring,7,9
0.8792,0.5740,77.0480,1.1723,1.0198,0.9990,0.0000,0.0000,0.0000,0.0000,16,offspring,4,5
