s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.9013,0.7820,81.3425,0.1557,0.2372,0.0230,0.0000,0.0000,0.0000,0.0000,2,offspring,6,8
0.8591,0.6488,72.4794,0.2207,0.3063,0.1337,0.0000,0.0000,0.0000,0.0000,2,offspring,2,3
0.5501,0.4150,88.9652,0.2680,0.2864,0.1933,0.0000,0.0000,0.0000,0.0000,2,offspring,6,7
0.8754,0.5639,79.0226,0.0595,0.0809,0.1850,0.0000,0.0000,0.0000,0.0000,2,offspring,8,1
0.9141,0.6742,81.6664,0.4260,0.4083,0.2727,0.0000,0.0000,0.0000,0.0000,2,offspring,7,8
0.7593,0.6629,83.1709,0.1768,0.2012,0.2383,0.0000,0.0000,0.0000,0.0000,2,offspring,9,3
1.0000,0.8298,79.2594,1.2731,0.2424,0.1166,0.0000,0.0000,0.0000,0.0000,2,offspring,9,8
0.6563,0.5618,70.4553,0.4656,0.1006,0.3832,0.0000,0.0000,0.0000,0.0000,2,offspring,9,4
0.4997,0.4687,86.2648,0.3657,0.1972,0.1660,0.0000,0.0000,0.0000,0.0000,2,offspring,1,6
0.9662,0.7165,73.1228,0.4738,0.4705,0.0428,0.0000,0.0000,0.0000,0.0000,2,offspring,6,5
0.4716,0.4000,75.2047,1.7500,0.3142,0.4593,0.0000,0.0000,0.0000,0.0000,2,offspring,6,2
0.8154,0.5519,86.8071,0.2099,0.1536,0.2666,0.0000,0.0000,0.0000,0.0000,2,offspring,1,0
0.8568,0.6889,86.4477,0.7127,0.4256,0.1076,0.0000,0.0000,0.0000,0.0000,2,offspring,1,6
0.9322,0.6637,85.7478,0.1355,0.1287,0.1105,0.0000,0.0000,0.0000,0.0000,2,offspring,0,3
0.5294,0.5044,85.6998,0.2556,0.4829,0.0706,0.0000,0.0000,0.0000,0.0000,2,offspring,0,3
0.9193,0.7338,71.6350,0.1140,0.6184,0.4301,0.0000,0.0000,0.0000,0.0000,2,offspring,4,7
0.9958,0.5957,75.4754,0.1215,0.1227,0.1382,0.0000,0.0000,0.0000,0.0000,2,offspring,0,2
0.9885,0.4279,75.7835,0.1545,0.2258,0.2047,0.0000,0.0000,0.0000,0.0000,2,offspring,2,7
0.8467,0.7937,65.9787,0.0467,0.2643,0.0556,0.0000,0.0000,0.0000,0.0000,2,offspring,8,5
0.7940,0.7327,73.1436,0.0885,0.1224,0.0438,0.0000,0.0000,0.0000,0.0000,2,offspring,5,0
0.9875,0.8458,88.2967,0.3019,0.6360,0.1250,0.0000,0.0000,0.0000,0.0000,2,offspring,0,6
0.5842,0.4618,88.6959,0.1550,0.5096,0.1047,0.0000,0.0000,0.0000,0.0000,2,offspring,0,7
0.7377,0.6977,58.6205,0.1755,0.2359,0.2447,0.0000,0.0000,0.0000,0.0000,2,offspring,2,4
0.7285,0.5666,88.6753,0.2328,0.8085,0.0611,0.0000,0.0000,0.0000,0.0000,2,offspring,7,0
0.5127,0.4405,73.2986,0.2203,0.0239,0.1556,0.0000,0.0000,0.0000,0.0000,2,offspring,9,2
0.8177,0.7033,68.3737,0.1020,0.1586,0.3997,0.0000,0.0000,0.0000,0.0000,2,offspring,2,8
0.8059,0.6807,67.8718,0.2156,0.3446,0.2261,0.0000,0.0000,0.0000,0.0000,2,offspring,2,8
0.8768,0.6644,73.1350,1.0130,0.5237,0.1380,0.0000,0.0000,0.0000,0.0000,2,offspring,5,6
0.8976,0.7398,86.3721,0.5608,0.1381,0.1064,0.0000,0.0000,0.0000,0.0000,2,offspring,0,9
0.7100,0.4421,85.6484,0.2916,0.1608,0.0516,0.0000,0.0000,0.0000,0.0000,2,offspring,3,6
0.9633,0.7135,86.4750,0.2361,0.7399,0.5821,0.0000,0.0000,0.0000,0.0000,2,offspring,1,7
0.9746,0.4620,68.9317,0.1892,0.2091,0.5148,0.0000,0.0000,0.0000,0.0000,2,offspring,1,4
0.7781,0.4540,71.7319,0.2296,0.5145,0.1121,0.0000,0.0000,0.0000,0.0000,2,offspring,6,4
1.0000,0.5029,86.6500,0.3494,1.3059,0.0882,0.0000,0.0000,0.0000,0.0000,2,offspring,9,7
1.0000,0.5113,75.6310,0.2386,0.9628,0.3296,0.0000,0.0000,0.0000,0.0000,2,offspring,7,2
0.6183,0.4000,82.8674,0.9361,0.8333,0.3112,0.0000,0.0000,0.0000,0.0000,2,offspring,9,3
0.8029,0.7650,83.4945,1.2452,0.2060,0.3108,0.0000,0.0000,0.0000,0.0000,2,offspring,3,9
0.8303,0.5822,86.2789,0.7428,0.0441,0.0717,0.0000,0.0000,0.0000,0.0000,2,offspring,0,9
1.0000,0.4831,71.4569,2.2416,0.5912,0.5011,0.0000,0.0000,0.0000,0.0000,2,offspring,9,5
0.6690,0.4524,73.2502,0.5606,0.2582,0.0508,0.0000,0.0000,0.0000,0.0000,2,offspring,6,5
0.4854,0.4000,86.1521,2.2107,0.2281,0.2874,0.0000,0.0000,0.0000,0.0000,2,offspring,0,9
0.6381,0.4517,88.7360,0.9225,1.7856,0.1479,0.0000,0.0000,0.0000,0.0000,2,offspring,7,0
0.7510,0.4876,58.1643,0.0641,0.0501,0.2966,0.0000,0.0000,0.0000,0.0000,2,offspring,4,2
0.8926,0.4943,67.9593,0.6875,0.1830,0.4733,0.0000,0.0000,0.0000,0.0000,2,offspring,9,4
0.7422,0.6423,79.4750,0.6421,0.3762,0.5020,0.0000,0.0000,0.0000,0.0000,2,offspring,9,8
0.9652,0.7348,81.3883,0.7503,0.5984,0.0440,0.0000,0.0000,0.0000,0.0000,2,offspring,8,6
0.9693,0.7555,73.1977,0.6079,0.9623,0.6452,0.0000,0.0000,0.0000,0.0000,2,offspring,7,5
0.6821,0.5141,75.6660,0.8559,0.1655,0.1589,0.0000,0.0000,0.0000,0.0000,2,offspring,6,2
0.8597,0.5849,69.3660,0.2729,0.0581,0.7511,0.0000,0.0000,0.0000,0.0000,2,offspring,4,1
0.7841,0.5839,68.2005,0.0169,0.0736,0.0439,0.0000,0.0000,0.0000,0.0000,2,offspring,8,2
0.5995,0.4000,86.2302,1.0135,0.0871,0.1709,0.0000,0.0000,0.0000,0.0000,2,offspring,9,0
0.9534,0.7519,56.3608,0.1826,0.3205,0.4819,0.0000,0.0000,0.0000,0.0000,2,offspring,4,5
0.8220,0.5001,68.6178,0.5352,0.6696,0.1909,0.0000,0.0000,0.0000,0.0000,2,offspring,3,4
0.8909,0.4594,79.1610,0.1398,0.2529,0.1411,0.0000,0.0000,0.0000,0.0000,2,offspring,8,1
0.8068,0.6600,58.8291,0.1172,0.1779,0.4424,0.0000,0.0000,0.0000,0.0000,2,offspring,2,4
0.6595,0.4241,81.3860,0.2403,0.1771,0.0442,0.0000,0.0000,0.0000,0.0000,2,offspring,8,6
0.8396,0.6185,75.0166,0.0460,0.0354,0.1953,0.0000,0.0000,0.0000,0.0000,2,offspring,0,2
0.9932,0.7575,73.2499,0.1516,0.3750,0.1347,0.0000,0.0000,0.0000,0.0000,2,offspring,5,0
0.6687,0.4403,75.3539,0.5043,0.1710,0.1157,0.0000,0.0000,0.0000,0.0000,2,offspring,2,6
0.7535,0.7488,81.3673,0.0210,0.0588,0.0148,0.0000,0.0000,0.0000,0.0000,2,offspring,8,0
0.9813,0.7905,69.6965,0.9925,0.3484,0.2565,0.0000,0.0000,0.0000,0.0000,2,offspring,9,4
0.6458,0.5705,64.5993,0.1013,0.1063,0.1372,0.0000,0.0000,0.0000,0.0000,2,offspring,8,4
0.8623,0.6871,69.8889,0.3441,0.1159,0.2281,0.0000,0.0000,0.0000,0.0000,2,offspring,1,4
0.7223,0.5385,83.1305,0.2468,0.1755,0.1696,0.0000,0.0000,0.0000,0.0000,2,offspring,3,1
0.9728,0.7254,65.9196,0.1310,0.0700,0.0257,0.0000,0.0000,0.0000,0.0000,2,offspring,8,5
0.7892,0.7547,81.3534,0.1948,0.3301,0.0659,0.0000,0.0000,0.0000,0.0000,2,offspring,6,8
1.0000,0.5707,81.2692,0.5691,0.7882,0.1102,0.0000,0.0000,0.0000,0.0000,2,offspring,8,6
0.5268,0.4802,88.7647,0.3362,1.3646,0.1925,0.0000,0.0000,0.0000,0.0000,2,offspring,6,7
0.4773,0.4000,83.6643,1.7460,0.6498,0.2386,0.0000,0.0000,0.0000,0.0000,2,offspring,9,3
0.7760,0.6610,73.0235,0.3505,0.3604,0.7933,0.0000,0.0000,0.0000,0.0000,2,offspring,2,1
0.7760,0.6610,73.0235,0.3505,0.3604,0.7933,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.4773,0.4000,83.6643,1.7460,0.6498,0.2386,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.5268,0.4802,88.7647,0.3362,1.3646,0.1925,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
1.0000,0.5707,81.2692,0.5691,0.7882,0.1102,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.7892,0.7547,81.3534,0.1948,0.3301,0.0659,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.9728,0.7254,65.9196,0.1310,0.0700,0.0257,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.7223,0.5385,83.1305,0.2468,0.1755,0.1696,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.8623,0.6871,69.8889,0.3441,0.1159,0.2281,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.6458,0.5705,64.5993,0.1013,0.1063,0.1372,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
0.9813,0.7905,69.6965,0.9925,0.3484,0.2565,0.0000,0.0000,0.0000,0.0000,2,parent,-1,-1
