s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.4000,0.4000,85.0489,18.6829,3.6472,20.2131,0.0000,0.0000,0.0000,0.0000,18,offspring,9,7
1.0000,0.4072,76.5585,27.6059,1.3983,2.0151,0.0000,0.0000,0.0000,0.0000,18,offspring,0,4
1.0000,0.4442,51.2233,11.2477,1.6225,59.8179,0.0000,0.0000,0.0000,0.0000,18,offspring,1,5
0.9383,0.4000,80.6231,21.1895,1.3871,4.4322,0.0000,0.0000,0.0000,0.0000,18,offspring,0,6
0.5234,0.4000,81.2933,14.3509,0.7603,16.6894,0.0000,0.0000,0.0000,0.0000,18,offspring,1,8
1.0000,1.0000,73.6431,7.9335,0.9025,1.2644,0.0000,0.0000,0.0000,0.0000,18,offspring,4,9
1.0000,0.4000,86.5405,23.3395,2.8859,5.7568,0.0000,0.0000,0.0000,0.0000,18,offspring,9,3
1.0000,1.0000,89.4108,15.9702,1.1701,13.8501,0.0000,0.0000,0.0000,0.0000,18,offspring,1,5
0.4680,0.4000,72.0925,18.6162,6.7360,13.4755,0.0000,0.0000,0.0000,0.0000,18,offspring,1,3
0.4000,0.4000,91.7190,41.3408,1.7267,5.4441,0.0000,0.0000,0.0000,0.0000,18,offspring,9,0
0.5369,0.4000,79.6966,16.8185,0.6616,3.8509,0.0000,0.0000,0.0000,0.0000,18,offspring,4,8
1.0000,0.4000,69.5750,21.4030,5.2291,7.2977,0.0000,0.0000,0.0000,0.0000,18,offspring,6,0
0.4000,0.4000,82.7982,43.5785,2.1912,9.4927,0.0000,0.0000,0.0000,0.0000,18,offspring,3,6
0.8086,0.4000,92.6762,8.7449,0.9804,4.9808,0.0000,0.0000,0.0000,0.0000,18,offspring,6,8
0.5178,0.4000,88.9084,1.3374,1.1964,18.8349,0.0000,0.0000,0.0000,0.0000,18,offspring,1,6
1.0000,0.4114,89.9808,23.7699,1.6679,11.3067,0.0000,0.0000,0.0000,0.0000,18,offspring,8,4
1.0000,0.9171,93.5885,84.8410,1.4931,25.7180,0.0000,0.0000,0.0000,0.0000,18,offspring,7,8
1.0000,0.4000,73.2689,11.5444,2.4037,8.5635,0.0000,0.0000,0.0000,0.0000,18,offspring,6,7
1.0000,0.4000,57.6540,32.8885,0.6462,17.6596,0.0000,0.0000,0.0000,0.0000,18,offspring,1,5
1.0000,0.4000,84.2678,24.9609,2.7072,13.3006,0.0000,0.0000,0.0000,0.0000,18,offspring,2,8
1.0000,0.8961,89.6974,17.0514,0.9465,3.5012,0.0000,0.0000,0.0000,0.0000,18,offspring,8,0
0.4000,0.4000,78.7780,34.9731,2.3501,5.7954,0.0000,0.0000,0.0000,0.0000,18,offspring,0,6
0.5663,0.4000,81.9084,6.1943,0.2247,0.8572,0.0000,0.0000,0.0000,0.0000,18,offspring,9,7
1.0000,1.0000,94.4903,37.3575,1.8440,16.1022,0.0000,0.0000,0.0000,0.0000,18,offspring,8,5
0.4000,0.4000,89.2072,17.9291,4.5789,4.0045,0.0000,0.0000,0.0000,0.0000,18,offspring,0,6
1.0000,0.4000,89.0896,154.0328,14.5914,5.5466,0.0000,0.0000,0.0000,0.0000,18,offspring,8,3
1.0000,1.0000,75.4771,176.1918,7.6275,7.4624,0.0000,0.0000,0.0000,0.0000,18,offspring,3,7
0.7389,0.4000,98.2354,48.0866,1.5855,7.3358,0.0000,0.0000,0.0000,0.0000,18,offspring,8,0
0.8953,0.4288,76.0179,2.2815,0.1746,5.0619,0.0000,0.0000,0.0000,0.0000,18,offspring,1,9
1.0000,0.4000,97.3415,12.7328,5.6505,9.8316,0.0000,0.0000,0.0000,0.0000,18,offspring,2,5
1.0000,0.4000,74.8132,7.9418,3.1910,8.9369,0.0000,0.0000,0.0000,0.0000,18,offspring,4,6
0.9578,0.4931,80.4744,17.4780,1.7507,6.5210,0.0000,0.0000,0.0000,0.0000,18,offspring,5,0
1.0000,1.0000,80.0817,17.7757,22.1802,12.4331,0.0000,0.0000,0.0000,0.0000,18,offspring,2,5
0.4000,0.4000,99.4631,7.6031,1.0237,18.1563,0.0000,0.0000,0.0000,0.0000,18,offspring,8,5
0.6457,0.4000,78.2944,4.6977,0.4445,5.8075,0.0000,0.0000,0.0000,0.0000,18,offspring,1,9
1.0000,0.4690,98.3823,22.1895,6.1809,18.3454,0.0000,0.0000,0.0000,0.0000,18,offspring,8,2
1.0000,0.9219,60.1667,22.3587,2.4125,15.8449,0.0000,0.0000,0.0000,0.0000,18,offspring,1,2
0.4288,0.4000,84.9391,4.8445,0.8000,11.1444,0.0000,0.0000,0.0000,0.0000,18,offspring,4,1
1.0000,0.4000,61.7696,13.0417,7.1513,17.3756,0.0000,0.0000,0.0000,0.0000,18,offspring,0,2
1.0000,1.0000,76.4302,17.1434,1.2345,7.8392,0.0000,0.0000,0.0000,0.0000,18,offspring,1,7
0.6434,0.6104,85.0754,7.3364,0.6033,19.2637,0.0000,0.0000,0.0000,0.0000,18,offspring,5,9
1.0000,0.5832,85.1183,41.5233,0.7835,1.8643,0.0000,0.0000,0.0000,0.0000,18,offspring,7,9
