
TracePro Release: 3 2 2 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 17:26:13 November 12, 2025

	   0.0	 180.0
0.000	             0	             0	
0.321	             0	             0	
0.643	       0.75396	      0.571578	
0.964	       0.75396	      0.571578	
1.286	        2.0003	      0.918311	
1.607	        2.0003	      0.918311	
1.929	       7.94732	             0	
2.250	       7.94732	             0	
2.571	       1.60486	       1.62136	
2.893	       1.60486	       1.62136	
3.214	       10.1058	       1.58735	
3.536	       10.1058	       1.58735	
3.857	       10.1058	       1.58735	
4.179	       6.63525	       2.27362	
4.500	       6.63525	       2.27362	
4.821	        12.981	             0	
5.143	        12.981	             0	
5.464	       6.18108	      0.775343	
5.786	       6.18108	      0.775343	
6.107	       1.97361	       1.06326	
6.429	       1.97361	       1.06326	
6.750	       2.04606	          0.37	
7.071	       2.04606	          0.37	
7.393	        4.7102	       2.97865	
7.714	        4.7102	       2.97865	
8.036	        4.7102	       2.97865	
8.357	      0.712348	       2.77289	
8.679	      0.712348	       2.77289	
9.000	       8.75176	       4.55454	
9.321	       8.75176	       4.55454	
9.643	        1.9247	      0.313021	
9.964	        1.9247	      0.313021	
10.286	       5.64013	       49.4119	
10.607	       5.64013	       49.4119	
10.929	       1.87606	      0.294981	
11.250	       1.87606	      0.294981	
11.571	       1.87606	      0.294981	
11.893	       7.08717	      0.277074	
12.214	       7.08717	      0.277074	
12.536	        1.5984	      0.612174	
12.857	        1.5984	      0.612174	
13.179	       7.61516	       1.41127	
13.500	       7.61516	       1.41127	
13.821	      0.699365	       4.53516	
14.143	      0.699365	       4.53516	
14.464	       1.90368	             0	
14.786	       1.90368	             0	
15.107	       1.90368	             0	
15.429	       2.69147	             0	
15.750	       2.69147	             0	
16.071	       2.34367	       1.05717	
16.393	       2.34367	       1.05717	
16.714	       9.49401	       2.89114	
17.036	       9.49401	       2.89114	
17.357	       6.19967	       6.93768	
17.679	       6.19967	       6.93768	
18.000	       6.82828	       4.49633	
18.321	       6.82828	       4.49633	
18.643	       3.10131	       1.06609	
18.964	       3.10131	       1.06609	
19.286	       3.10131	       1.06609	
19.607	       9.56629	      0.735023	
19.929	       9.56629	      0.735023	
20.250	        2.4122	       2.54885	
20.571	        2.4122	       2.54885	
20.893	       7.98878	      0.913894	
21.214	       7.98878	      0.913894	
21.536	       6.90972	         163.3	
21.857	       6.90972	         163.3	
22.179	       14.0629	        1.9669	
22.500	       14.0629	        1.9669	
22.821	       14.0629	        1.9669	
23.143	       3.66968	       5.34022	
23.464	       3.66968	       5.34022	
23.786	       1.34161	       3.94537	
24.107	       1.34161	       3.94537	
24.429	        5.0328	       1.49261	
24.750	        5.0328	       1.49261	
25.071	       10.1084	       2.86886	
25.393	       10.1084	       2.86886	
25.714	       5.86309	       1.51257	
26.036	       5.86309	       1.51257	
26.357	       5.86309	       1.51257	
26.679	       8.78812	       5.44799	
27.000	       8.78812	       5.44799	
27.321	       3.15404	       1.55291	
27.643	       3.15404	       1.55291	
27.964	       4.99368	       9.97617	
28.286	       4.99368	       9.97617	
28.607	       2.00357	      0.944441	
28.929	       2.00357	      0.944441	
29.250	       4.51766	       8.21535	
29.571	       4.51766	       8.21535	
29.893	       3.61793	       2.65615	
30.214	       3.61793	       2.65615	
30.536	       3.61793	       2.65615	
30.857	       3.33717	       1.33234	
31.179	       3.33717	       1.33234	
31.500	       1.78328	       2.09717	
31.821	       1.78328	       2.09717	
32.143	       7.12424	       2.64809	
32.464	       7.12424	       2.64809	
32.786	        4.2804	       1.95555	
33.107	        4.2804	       1.95555	
33.429	       5.75601	       0.83189	
33.750	       5.75601	       0.83189	
34.071	       5.75601	       0.83189	
34.393	       5.42754	       4.15366	
34.714	       5.42754	       4.15366	
35.036	      0.986657	      0.748181	
35.357	      0.986657	      0.748181	
35.679	             0	       4.13492	
36.000	             0	       4.13492	
36.321	       2.39785	       2.80448	
36.643	       2.39785	       2.80448	
36.964	       1.71013	       3.99374	
37.286	       1.71013	       3.99374	
37.607	       1.71013	       3.99374	
37.929	       4.86806	       2.15461	
38.250	       4.86806	       2.15461	
38.571	       3.24884	       1.90338	
38.893	       3.24884	       1.90338	
39.214	       2.40355	      0.797854	
39.536	       2.40355	      0.797854	
39.857	       3.47925	      0.656769	
40.179	       3.47925	      0.656769	
40.500	      0.401413	      0.131157	
40.821	      0.401413	      0.131157	
41.143	       1.47645	      0.654849	
41.464	       1.47645	      0.654849	
41.786	       1.47645	      0.654849	
42.107	       2.11335	       1.43106	
42.429	       2.11335	       1.43106	
42.750	       1.05047	       1.30369	
43.071	       1.05047	       1.30369	
43.393	       2.60137	       0.26053	
43.714	       2.60137	       0.26053	
44.036	       1.96223	       0.10792	
44.357	       1.96223	       0.10792	
44.679	       1.29756	       3.85035	
45.000	       1.29756	       3.85035	
45.321	       1.29756	       3.85035	
45.643	      0.291918	       1.34479	
45.964	      0.291918	       1.34479	
46.286	       0.52356	      0.206296	
46.607	       0.52356	      0.206296	
46.929	       1.48235	             0	
47.250	       1.48235	             0	
47.571	      0.640984	      0.642007	
47.893	      0.640984	      0.642007	
48.214	      0.994866	             0	
48.536	      0.994866	             0	
48.857	      0.994866	             0	
49.179	        3.3558	      0.111406	
49.500	        3.3558	      0.111406	
49.821	             0	      0.647691	
50.143	             0	      0.647691	
50.464	       2.44278	      0.195947	
50.786	       2.44278	      0.195947	
51.107	      0.308719	             0	
51.429	      0.308719	             0	
51.750	             0	      0.138936	
52.071	             0	      0.138936	
52.393	       1.93567	             0	
52.714	       1.93567	             0	
53.036	       1.93567	             0	
53.357	       1.44353	      0.214906	
53.679	       1.44353	      0.214906	
54.000	       1.41644	             0	
54.321	       1.41644	             0	
54.643	       2.75297	             0	
54.964	       2.75297	             0	
55.286	       1.31956	             0	
55.607	       1.31956	             0	
55.929	       0.74358	             0	
56.250	       0.74358	             0	
56.571	       0.74358	             0	
56.893	             0	             0	
57.214	             0	             0	
57.536	       2.30679	             0	
57.857	       2.30679	             0	
58.179	      0.743854	             0	
58.500	      0.743854	             0	
58.821	       3.18256	             0	
59.143	       3.18256	             0	
59.464	       1.55866	             0	
59.786	       1.55866	             0	
60.107	       1.55866	             0	
60.429	       1.65802	             0	
60.750	       1.65802	             0	
61.071	        1.6828	             0	
61.393	        1.6828	             0	
61.714	             0	             0	
62.036	             0	             0	
62.357	       2.75394	             0	
62.679	       2.75394	             0	
63.000	      0.744264	             0	
63.321	      0.744264	             0	
63.643	       1.76823	             0	
63.964	       1.76823	             0	
64.286	       1.76823	             0	
64.607	       2.58278	             0	
64.929	       2.58278	             0	
65.250	       3.60111	             0	
65.571	       3.60111	             0	
65.893	       3.63391	             0	
66.214	       3.63391	             0	
66.536	       1.82774	             0	
66.857	       1.82774	             0	
67.179	       4.21399	             0	
67.500	       4.21399	             0	
67.821	       4.21399	             0	
68.143	       5.14987	             0	
68.464	       5.14987	             0	
68.786	       5.80049	             0	
69.107	       5.80049	             0	
69.429	       4.29747	             0	
69.750	       4.29747	             0	
70.071	       4.70584	             0	
70.393	       4.70584	             0	
70.714	       3.78392	             0	
71.036	       3.78392	             0	
71.357	       3.78392	             0	
71.679	       5.69064	             0	
72.000	       5.69064	             0	
72.321	       4.76206	             0	
72.643	       4.76206	             0	
72.964	       3.81779	             0	
73.286	       3.81779	             0	
73.607	       7.65639	             0	
73.929	       7.65639	             0	
74.250	       4.79364	             0	
74.571	       4.79364	             0	
74.893	       15.3017	             0	
75.214	       15.3017	             0	
75.536	       15.3017	             0	
75.857	       5.55517	             0	
76.179	       5.55517	             0	
76.500	       6.07196	             0	
76.821	       6.07196	             0	
77.143	       8.06059	             0	
77.464	       8.06059	             0	
77.786	       6.15173	             0	
78.107	       6.15173	             0	
78.429	       15.1899	             0	
78.750	       15.1899	             0	
79.071	       15.1899	             0	
79.393	       17.9461	             0	
79.714	       17.9461	             0	
80.036	        15.631	             0	
80.357	        15.631	             0	
80.679	       11.7695	             0	
81.000	       11.7695	             0	
81.321	       19.1181	             0	
81.643	       19.1181	             0	
81.964	       18.0042	             0	
82.286	       18.0042	             0	
82.607	       18.0042	             0	
82.929	       27.2509	             0	
83.250	       27.2509	             0	
83.571	       18.2397	             0	
83.893	       18.2397	             0	
84.214	       11.4154	             0	
84.536	       11.4154	             0	
84.857	       12.9422	             0	
85.179	       12.9422	             0	
85.500	       18.6516	             0	
85.821	       18.6516	             0	
86.143	       62.1504	             0	
86.464	       62.1504	             0	
86.786	       62.1504	             0	
87.107	       12.9019	             0	
87.429	       12.9019	             0	
87.750	       9.09799	             0	
88.071	       9.09799	             0	
88.393	       6.13963	             0	
88.714	       6.13963	             0	
89.036	       4.71523	             0	
89.357	       4.71523	             0	
89.679	       4.26421	             0	
90.000	       4.26421	             0	
90.321	       4.26421	             0	
90.643	       8.50022	             0	
90.964	       8.50022	             0	
91.286	       2.51616	             0	
91.607	       2.51616	             0	
91.929	       60.4607	             0	
92.250	       60.4607	             0	
92.571	      0.583173	             0	
92.893	      0.583173	             0	
93.214	      0.128966	             0	
93.536	      0.128966	             0	
93.857	      0.128966	             0	
94.179	      0.230503	             0	
94.500	      0.230503	             0	
94.821	     0.0521024	             0	
95.143	     0.0521024	             0	
95.464	             0	             0	
95.786	             0	             0	
96.107	             0	             0	
96.429	             0	             0	
96.750	             0	             0	
97.071	             0	             0	
97.393	             0	             0	
97.714	             0	             0	
98.036	             0	             0	
