
TracePro Release: 3 2 2 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 17:26:11 November 12, 2025

	   0.0	 180.0
0.000	             0	             0	
0.321	             0	             0	
0.643	             0	             0	
0.964	             0	             0	
1.286	             0	             0	
1.607	             0	             0	
1.929	      0.109121	             0	
2.250	      0.109121	             0	
2.571	      0.109121	     0.0638537	
2.893	      0.109121	     0.0638537	
3.214	             0	      0.106138	
3.536	             0	      0.106138	
3.857	             0	      0.106138	
4.179	             0	      0.413765	
4.500	             0	      0.413765	
4.821	      0.406465	             0	
5.143	      0.406465	             0	
5.464	      0.106809	      0.103257	
5.786	      0.106809	      0.103257	
6.107	      0.544798	             0	
6.429	      0.544798	             0	
6.750	      0.218241	             0	
7.071	      0.218241	             0	
7.393	             0	             0	
7.714	             0	             0	
8.036	             0	             0	
8.357	      0.255565	      0.413769	
8.679	      0.255565	      0.413769	
9.000	      0.414654	      0.827493	
9.321	      0.414654	      0.827493	
9.643	      0.223272	             0	
9.964	      0.223272	             0	
10.286	             0	             0	
10.607	             0	             0	
10.929	      0.158848	             0	
11.250	      0.158848	             0	
11.571	      0.158848	             0	
11.893	      0.329242	       0.15482	
12.214	      0.329242	       0.15482	
12.536	             0	      0.212633	
12.857	             0	      0.212633	
13.179	             0	      0.213937	
13.500	             0	      0.213937	
13.821	      0.189236	             0	
14.143	      0.189236	             0	
14.464	      0.178987	             0	
14.786	      0.178987	             0	
15.107	      0.178987	             0	
15.429	      0.101586	      0.178643	
15.750	      0.101586	      0.178643	
16.071	      0.368304	      0.186076	
16.393	      0.368304	      0.186076	
16.714	      0.901296	      0.632758	
17.036	      0.901296	      0.632758	
17.357	      0.193558	       1.26553	
17.679	      0.193558	       1.26553	
18.000	      0.190565	      0.212569	
18.321	      0.190565	      0.212569	
18.643	      0.365883	      0.109104	
18.964	      0.365883	      0.109104	
19.286	      0.365883	      0.109104	
19.607	      0.331881	      0.267227	
19.929	      0.331881	      0.267227	
20.250	     0.0984316	      0.517292	
20.571	     0.0984316	      0.517292	
20.893	      0.311913	      0.503116	
21.214	      0.311913	      0.503116	
21.536	      0.199268	       1.87536	
21.857	      0.199268	       1.87536	
22.179	      0.600645	      0.823434	
22.500	      0.600645	      0.823434	
22.821	      0.600645	      0.823434	
23.143	      0.302287	      0.959709	
23.464	      0.302287	      0.959709	
23.786	             0	      0.109088	
24.107	             0	      0.109088	
24.429	       0.47622	     0.0634216	
24.750	       0.47622	     0.0634216	
25.071	      0.203894	             0	
25.393	      0.203894	             0	
25.714	      0.102066	      0.172878	
26.036	      0.102066	      0.172878	
26.357	      0.102066	      0.172878	
26.679	     0.0744383	      0.187023	
27.000	     0.0744383	      0.187023	
27.321	             0	      0.179908	
27.643	             0	      0.179908	
27.964	      0.410602	       0.35658	
28.286	      0.410602	       0.35658	
28.607	             0	     0.0898494	
28.929	             0	     0.0898494	
29.250	      0.308202	      0.340732	
29.571	      0.308202	      0.340732	
29.893	      0.155882	             0	
30.214	      0.155882	             0	
30.536	      0.155882	             0	
30.857	      0.364541	      0.347381	
31.179	      0.364541	      0.347381	
31.500	      0.102587	      0.169373	
31.821	      0.102587	      0.169373	
32.143	      0.204578	     0.0546949	
32.464	      0.204578	     0.0546949	
32.786	     0.0838385	             0	
33.107	     0.0838385	             0	
33.429	             0	             0	
33.750	             0	             0	
34.071	             0	             0	
34.393	      0.101528	      0.190912	
34.714	      0.101528	      0.190912	
35.036	             0	             0	
35.357	             0	             0	
35.679	      0.604386	             0	
36.000	      0.604386	             0	
36.321	       204.075	      0.535234	
36.643	       204.075	      0.535234	
36.964	       1.09424	             0	
37.286	       1.09424	             0	
37.607	       1.09424	             0	
37.929	       2.18943	             0	
38.250	       2.18943	             0	
38.571	       1.15848	             0	
38.893	       1.15848	             0	
39.214	       4.04357	             0	
39.536	       4.04357	             0	
39.857	             0	             0	
40.179	             0	             0	
40.500	        1.8493	             0	
40.821	        1.8493	             0	
41.143	        1.8572	             0	
41.464	        1.8572	             0	
41.786	        1.8572	             0	
42.107	      0.931574	             0	
42.429	      0.931574	             0	
42.750	             0	     0.0900832	
43.071	             0	     0.0900832	
43.393	       7.52408	             0	
43.714	       7.52408	             0	
44.036	             0	             0	
44.357	             0	             0	
44.679	       3.78788	             0	
45.000	       3.78788	             0	
45.321	       3.78788	             0	
45.643	        1.9006	             0	
45.964	        1.9006	             0	
46.286	       3.80938	             0	
46.607	       3.80938	             0	
46.929	       1.91109	             0	
47.250	       1.91109	             0	
47.571	      0.957728	             0	
47.893	      0.957728	             0	
48.214	        4.7924	             0	
48.536	        4.7924	             0	
48.857	        4.7924	             0	
49.179	       9.60235	             0	
49.500	       9.60235	             0	
49.821	       2.88473	             0	
50.143	       2.88473	             0	
50.464	       7.70668	             0	
50.786	       7.70668	             0	
51.107	       1.92889	             0	
51.429	       1.92889	             0	
51.750	       1.93072	             0	
52.071	       1.93072	             0	
52.393	       9.66163	             0	
52.714	       9.66163	             0	
53.036	       9.66163	             0	
53.357	       2.90106	             0	
53.679	       2.90106	             0	
54.000	       7.73982	             0	
54.321	       7.73982	             0	
54.643	       11.6171	             0	
54.964	       11.6171	             0	
55.286	       2.90545	             0	
55.607	       2.90545	             0	
55.929	        3.8758	             0	
56.250	        3.8758	             0	
56.571	        3.8758	             0	
56.893	       9.88432	             0	
57.214	       9.88432	             0	
57.536	       7.75656	             0	
57.857	       7.75656	             0	
58.179	       6.88391	             0	
58.500	       6.88391	             0	
58.821	       7.75941	             0	
59.143	       7.75941	             0	
59.464	       4.85051	             0	
59.786	       4.85051	             0	
60.107	       4.85051	             0	
60.429	       19.4045	             0	
60.750	       19.4045	             0	
61.071	       7.76245	             0	
61.393	       7.76245	             0	
61.714	       4.94758	             0	
62.036	       4.94758	             0	
62.357	       9.70461	             0	
62.679	       9.70461	             0	
63.000	       7.76414	             0	
63.321	       7.76414	             0	
63.643	       25.4259	             0	
63.964	       25.4259	             0	
64.286	       25.4259	             0	
64.607	       7.76487	             0	
64.929	       7.76487	             0	
65.250	       14.5598	             0	
65.571	       14.5598	             0	
65.893	       9.70684	             0	
66.214	       9.70684	             0	
66.536	       11.6486	             0	
66.857	       11.6486	             0	
67.179	       11.6489	             0	
67.500	       11.6489	             0	
67.821	       11.6489	             0	
68.143	       15.5321	             0	
68.464	       15.5321	             0	
68.786	       13.5905	             0	
69.107	       13.5905	             0	
69.429	       13.5903	             0	
69.750	       13.5903	             0	
70.071	       10.6775	             0	
70.393	       10.6775	             0	
70.714	       6.79428	             0	
71.036	       6.79428	             0	
71.357	       6.79428	             0	
71.679	       17.4688	             0	
72.000	       17.4688	             0	
72.321	       7.76225	             0	
72.643	       7.76225	             0	
72.964	       9.70082	             0	
73.286	       9.70082	             0	
73.607	       11.6372	             0	
73.929	       11.6372	             0	
74.250	       10.6637	             0	
74.571	       10.6637	             0	
74.893	       17.4399	             0	
75.214	       17.4399	             0	
75.536	       17.4399	             0	
75.857	      0.968377	             0	
76.179	      0.968377	             0	
76.500	       8.70834	             0	
76.821	       8.70834	             0	
77.143	       6.85896	             0	
77.464	       6.85896	             0	
77.786	       4.82983	             0	
78.107	       4.82983	             0	
78.429	        3.8564	             0	
78.750	        3.8564	             0	
79.071	        3.8564	             0	
79.393	       12.0489	             0	
79.714	       12.0489	             0	
80.036	       7.69393	             0	
80.357	       7.69393	             0	
80.679	       2.96743	             0	
81.000	       2.96743	             0	
81.321	       2.86967	             0	
81.643	       2.86967	             0	
81.964	        4.9334	             0	
82.286	        4.9334	             0	
82.607	        4.9334	             0	
82.929	       32.0896	             0	
83.250	       32.0896	             0	
83.571	       5.68887	             0	
83.893	       5.68887	             0	
84.214	      0.945059	             0	
84.536	      0.945059	             0	
84.857	       3.11068	             0	
85.179	       3.11068	             0	
85.500	       2.15669	             0	
85.821	       2.15669	             0	
86.143	       2.41433	             0	
86.464	       2.41433	             0	
86.786	       2.41433	             0	
87.107	       1.90953	             0	
87.429	       1.90953	             0	
87.750	      0.922719	             0	
88.071	      0.922719	             0	
88.393	       2.75048	             0	
88.714	       2.75048	             0	
89.036	       4.53233	             0	
89.357	       4.53233	             0	
89.679	             0	             0	
90.000	             0	             0	
90.321	             0	             0	
90.643	        3.5669	             0	
90.964	        3.5669	             0	
91.286	      0.876687	             0	
91.607	      0.876687	             0	
91.929	       315.101	             0	
92.250	       315.101	             0	
92.571	             0	             0	
92.893	             0	             0	
93.214	             0	             0	
93.536	             0	             0	
93.857	             0	             0	
94.179	             0	             0	
94.500	             0	             0	
94.821	             0	             0	
95.143	             0	             0	
95.464	             0	             0	
95.786	             0	             0	
96.107	             0	             0	
96.429	             0	             0	
96.750	             0	             0	
97.071	             0	             0	
97.393	             0	             0	
97.714	             0	             0	
98.036	             0	             0	
98.357	             0	             0	
98.679	             0	             0	
99.000	      0.150011	             0	
99.321	      0.150011	             0	
99.643	             0	             0	
99.964	             0	             0	
100.286	      0.227562	             0	
100.607	      0.227562	             0	
100.929	      0.229001	             0	
101.250	      0.229001	             0	
101.571	      0.229001	             0	
101.893	      0.307484	             0	
102.214	      0.307484	             0	
102.536	     0.0648547	             0	
102.857	     0.0648547	             0	
103.179	             0	             0	
103.500	             0	             0	
103.821	      0.155176	             0	
104.143	      0.155176	             0	
104.464	     0.0778338	             0	
104.786	     0.0778338	             0	
105.107	     0.0778338	             0	
105.429	      0.468975	             0	
