
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 09:42:59 June 30, 2025

	   0.0	 180.0
0.000	      0.311915	      0.311915	
0.500	      0.311878	      0.311951	
1.000	      0.311878	      0.311951	
1.500	      0.311841	      0.311987	
2.000	      0.311802	      0.312022	
2.500	      0.311763	      0.312056	
3.000	      0.311763	      0.312056	
3.500	      0.311724	       0.31209	
4.000	      0.311683	      0.312123	
4.500	      0.311683	      0.312123	
5.000	      0.311642	      0.312155	
5.500	      0.311601	      0.312187	
6.000	      0.311559	      0.312218	
6.500	      0.311559	      0.312218	
7.000	      0.311516	      0.312249	
7.500	      0.311472	      0.312279	
8.000	      0.311472	      0.312279	
8.500	      0.311428	      0.312308	
9.000	      0.311384	      0.312337	
9.500	      0.311339	      0.312365	
10.000	      0.311339	      0.312365	
10.500	      0.311294	      0.312393	
11.000	      0.311248	       0.31242	
11.500	      0.311248	       0.31242	
12.000	      0.311202	      0.312446	
12.500	      0.311156	      0.312473	
13.000	      0.311156	      0.312473	
13.500	       0.31111	      0.312498	
14.000	      0.311064	      0.312523	
14.500	      0.311019	      0.312548	
15.000	      0.311019	      0.312548	
15.500	      0.310974	      0.312572	
16.000	       0.31093	      0.312595	
16.500	       0.31093	      0.312595	
17.000	      0.310888	      0.312619	
17.500	      0.310847	      0.312641	
18.000	      0.310809	      0.312663	
18.500	      0.310809	      0.312663	
19.000	      0.310773	      0.312685	
19.500	      0.310741	      0.312707	
20.000	      0.310741	      0.312707	
20.500	      0.310714	      0.312727	
21.000	      0.310694	      0.312748	
21.500	      0.310681	      0.312768	
22.000	      0.310681	      0.312768	
22.500	      0.310678	      0.312788	
23.000	      0.310687	      0.312807	
23.500	      0.310687	      0.312807	
24.000	      0.310713	      0.312826	
24.500	      0.310761	      0.312844	
25.000	      0.310836	      0.312863	
25.500	      0.310836	      0.312863	
26.000	      0.310948	       0.31288	
26.500	      0.311109	      0.312898	
27.000	      0.311109	      0.312898	
27.500	      0.311338	      0.312915	
28.000	      0.311661	      0.312931	
28.500	       0.31212	      0.312948	
29.000	       0.31212	      0.312948	
29.500	       0.31278	      0.312964	
30.000	       0.31375	       0.31298	
30.500	       0.31375	       0.31298	
31.000	      0.315222	      0.312995	
31.500	      0.317565	       0.31301	
32.000	      0.321554	      0.313025	
32.500	      0.321554	      0.313025	
33.000	      0.329067	      0.313039	
33.500	      0.345716	      0.313053	
34.000	      0.345716	      0.313053	
34.500	      0.395569	      0.313067	
35.000	      0.762205	       0.31308	
35.500	      0.762205	       0.31308	
36.000	       4.33455	      0.313094	
36.500	      0.761861	      0.313107	
37.000	      0.394881	      0.313119	
37.500	      0.394881	      0.313119	
38.000	      0.344682	      0.313132	
38.500	      0.327686	      0.313144	
39.000	      0.327686	      0.313144	
39.500	      0.319823	      0.313156	
40.000	      0.315482	      0.313167	
40.500	      0.312783	      0.313178	
41.000	      0.312783	      0.313178	
41.500	      0.310951	       0.31319	
42.000	      0.309618	        0.3132	
42.500	      0.309618	        0.3132	
43.000	      0.308588	      0.313211	
43.500	      0.307754	      0.313221	
44.000	      0.307049	      0.313231	
44.500	      0.307049	      0.313231	
45.000	      0.306432	      0.313241	
45.500	      0.305874	      0.313251	
46.000	      0.305874	      0.313251	
46.500	      0.305357	       0.31326	
47.000	      0.304866	      0.313269	
47.500	      0.304394	      0.313278	
48.000	      0.304394	      0.313278	
48.500	      0.303931	      0.313287	
49.000	      0.303473	      0.313295	
49.500	      0.303473	      0.313295	
50.000	      0.303014	      0.313304	
50.500	       0.30255	      0.313312	
51.000	      0.302079	      0.313319	
51.500	      0.302079	      0.313319	
52.000	      0.301598	      0.313327	
52.500	      0.301103	      0.313334	
53.000	      0.301103	      0.313334	
53.500	      0.300593	      0.313342	
54.000	      0.300065	      0.313349	
54.500	      0.299517	      0.313355	
