s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,57.9536,7737.1616,5478.4501,100.9515,0.0000,0.0000,0.0000,0.0000,42,offspring,6,2
1.0000,1.0000,100.0000,1198.7701,2129.1532,386.6626,0.0000,0.0000,0.0000,0.0000,42,offspring,7,2
1.0000,0.4000,50.0000,1063.6456,7625.3425,111.2889,0.0000,0.0000,0.0000,0.0000,42,offspring,5,4
1.0000,1.0000,63.7481,399.2726,2822.0290,102.6910,0.0000,0.0000,0.0000,0.0000,42,offspring,9,4
1.0000,1.0000,66.3280,919.7599,2752.6064,64.1728,0.0000,0.0000,0.0000,0.0000,42,offspring,3,2
1.0000,0.4000,69.1464,344.9228,2454.4592,140.9114,0.0000,0.0000,0.0000,0.0000,42,offspring,1,2
1.0000,0.4000,50.0000,312.9543,1650.4324,149.8508,0.0000,0.0000,0.0000,0.0000,42,offspring,6,3
1.0000,0.4000,100.0000,4138.4709,3788.1126,129.2052,0.0000,0.0000,0.0000,0.0000,42,offspring,0,3
1.0000,0.4000,50.0000,5138.6524,2703.8090,280.9590,0.0000,0.0000,0.0000,0.0000,42,offspring,3,7
1.0000,1.0000,50.0000,749.3239,726.8761,81.2196,0.0000,0.0000,0.0000,0.0000,42,offspring,5,0
1.0000,1.0000,89.4200,824.8725,1558.5160,258.0313,0.0000,0.0000,0.0000,0.0000,42,offspring,2,7
0.4000,0.4000,52.6660,1285.2840,2459.6443,78.0989,0.0000,0.0000,0.0000,0.0000,42,offspring,8,9
1.0000,0.4000,66.8637,518.8512,1762.9604,81.1955,0.0000,0.0000,0.0000,0.0000,42,offspring,2,3
0.4000,0.4000,100.0000,1199.1818,1601.8182,247.8271,0.0000,0.0000,0.0000,0.0000,42,offspring,7,5
1.0000,0.4000,100.0000,226.7859,2920.9062,91.3833,0.0000,0.0000,0.0000,0.0000,42,offspring,8,0
1.0000,0.4000,98.2553,1339.8989,1557.7142,99.0454,0.0000,0.0000,0.0000,0.0000,42,offspring,1,5
