s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.7540,0.6303,85.7159,0.4469,0.4072,0.6045,0.0000,0.0000,0.0000,0.0000,4,offspring,6,1
0.8896,0.4909,82.6130,0.9315,0.9387,0.6714,0.0000,0.0000,0.0000,0.0000,4,offspring,1,4
0.6602,0.5855,87.0046,0.4860,0.2111,0.1156,0.0000,0.0000,0.0000,0.0000,4,offspring,2,0
0.9994,0.4000,86.6659,2.0026,0.3660,0.8123,0.0000,0.0000,0.0000,0.0000,4,offspring,1,6
1.0000,0.4666,83.8509,0.8464,0.0923,0.2445,0.0000,0.0000,0.0000,0.0000,4,offspring,7,4
0.5562,0.5428,85.6853,0.7717,0.1061,0.1143,0.0000,0.0000,0.0000,0.0000,4,offspring,6,3
0.6109,0.5111,86.6987,0.5040,0.4941,0.4999,0.0000,0.0000,0.0000,0.0000,4,offspring,4,2
0.4806,0.4553,88.9666,0.5803,0.1268,0.4128,0.0000,0.0000,0.0000,0.0000,4,offspring,6,2
0.8052,0.6091,84.1921,0.3647,0.5883,0.1531,0.0000,0.0000,0.0000,0.0000,4,offspring,0,4
1.0000,0.6264,84.0829,0.5168,0.7638,0.4367,0.0000,0.0000,0.0000,0.0000,4,offspring,3,1
0.6786,0.5142,82.9803,0.4400,0.4066,0.4287,0.0000,0.0000,0.0000,0.0000,4,offspring,3,4
1.0000,0.7003,86.3338,1.3499,0.7625,0.7302,0.0000,0.0000,0.0000,0.0000,4,offspring,1,6
1.0000,0.4000,77.3093,0.9915,0.4986,0.1196,0.0000,0.0000,0.0000,0.0000,4,offspring,9,5
0.7569,0.4356,81.3607,0.2453,0.1328,0.0609,0.0000,0.0000,0.0000,0.0000,4,offspring,3,5
0.9871,0.5484,85.8164,0.4152,0.0698,0.1417,0.0000,0.0000,0.0000,0.0000,4,offspring,3,6
0.8548,0.7122,81.7399,0.4445,0.3739,0.0568,0.0000,0.0000,0.0000,0.0000,4,offspring,7,8
1.0000,0.9886,79.0688,1.1612,0.7405,0.1123,0.0000,0.0000,0.0000,0.0000,4,offspring,3,9
0.4688,0.4444,83.6978,0.5364,0.2193,0.1197,0.0000,0.0000,0.0000,0.0000,4,offspring,3,1
0.8687,0.4450,78.7804,0.5935,0.2378,0.0165,0.0000,0.0000,0.0000,0.0000,4,offspring,7,9
0.8758,0.7603,81.6247,0.7235,0.2002,0.1677,0.0000,0.0000,0.0000,0.0000,4,offspring,3,8
0.7494,0.6993,81.3683,0.7216,0.2751,0.4050,0.0000,0.0000,0.0000,0.0000,4,offspring,6,9
0.7394,0.5725,86.9554,0.6283,0.0752,0.3548,0.0000,0.0000,0.0000,0.0000,4,offspring,0,2
0.4844,0.4000,81.7203,1.9333,0.4571,0.1786,0.0000,0.0000,0.0000,0.0000,4,offspring,7,8
0.5891,0.4000,85.6853,1.7153,0.1487,0.2099,0.0000,0.0000,0.0000,0.0000,4,offspring,7,6
0.8097,0.5021,83.8720,0.3044,0.4255,0.1520,0.0000,0.0000,0.0000,0.0000,4,offspring,3,1
0.8459,0.6377,84.1533,1.2193,2.3608,0.2529,0.0000,0.0000,0.0000,0.0000,4,offspring,1,0
0.6487,0.5175,83.9681,0.4283,0.2073,0.3325,0.0000,0.0000,0.0000,0.0000,4,offspring,5,6
1.0000,0.4065,81.0394,0.6378,0.2697,0.3929,0.0000,0.0000,0.0000,0.0000,4,offspring,9,6
0.8745,0.5244,85.6004,0.5457,0.0388,0.1727,0.0000,0.0000,0.0000,0.0000,4,offspring,6,3
0.6083,0.4392,83.9983,0.3108,0.1584,0.2586,0.0000,0.0000,0.0000,0.0000,4,offspring,5,2
0.8749,0.4922,81.3718,0.9533,0.3589,0.1781,0.0000,0.0000,0.0000,0.0000,4,offspring,3,5
0.9102,0.4075,83.3718,0.5153,0.3650,0.0878,0.0000,0.0000,0.0000,0.0000,4,offspring,4,7
0.8860,0.6609,87.2665,0.4118,0.0679,0.8487,0.0000,0.0000,0.0000,0.0000,4,offspring,6,0
0.7949,0.6618,87.2328,0.2488,0.3880,0.2494,0.0000,0.0000,0.0000,0.0000,4,offspring,0,2
0.9481,0.6095,87.5160,0.4539,0.0895,0.4442,0.0000,0.0000,0.0000,0.0000,4,offspring,2,0
0.8900,0.4056,86.2645,0.9302,0.0935,0.1084,0.0000,0.0000,0.0000,0.0000,4,offspring,4,2
0.8380,0.5062,81.7047,1.0375,0.4752,0.1730,0.0000,0.0000,0.0000,0.0000,4,offspring,8,3
0.6679,0.6227,81.0647,0.7044,0.3133,0.3552,0.0000,0.0000,0.0000,0.0000,4,offspring,2,9
0.8421,0.5348,84.0332,0.3636,0.3349,0.2766,0.0000,0.0000,0.0000,0.0000,4,offspring,7,0
0.9423,0.6432,84.4050,0.4742,0.4142,0.1703,0.0000,0.0000,0.0000,0.0000,4,offspring,4,0
0.4776,0.4042,84.5665,0.4665,0.2924,0.0877,0.0000,0.0000,0.0000,0.0000,4,offspring,0,4
0.9053,0.8460,81.9058,0.3093,0.2307,0.1229,0.0000,0.0000,0.0000,0.0000,4,offspring,4,5
0.9876,0.5731,84.4542,0.2259,0.2367,0.0816,0.0000,0.0000,0.0000,0.0000,4,offspring,0,4
0.9140,0.6007,83.5201,0.2621,0.3913,0.4343,0.0000,0.0000,0.0000,0.0000,4,offspring,4,3
0.7711,0.4000,78.9336,0.7519,0.9481,0.1636,0.0000,0.0000,0.0000,0.0000,4,offspring,3,9
