s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,1.0000,50.0000,11479.5176,58766.5270,358.2414,0.0000,0.0000,0.0000,0.0000,53,offspring,0,4
1.0000,1.0000,100.0000,6468.0572,105900.2505,1416.9437,0.0000,0.0000,0.0000,0.0000,53,offspring,8,6
0.4000,0.4000,67.0698,45818.0889,139890.9094,514.0208,0.0000,0.0000,0.0000,0.0000,53,offspring,8,4
1.0000,1.0000,100.0000,1659.6201,33005.8204,540.1398,0.0000,0.0000,0.0000,0.0000,53,offspring,7,9
1.0000,0.4000,100.0000,15752.2545,22403.5510,836.5455,0.0000,0.0000,0.0000,0.0000,53,offspring,2,3
0.4000,0.4000,50.0000,3642.6075,22772.2378,414.9072,0.0000,0.0000,0.0000,0.0000,53,offspring,3,8
0.4000,0.4000,100.0000,4194.8266,4343.1877,481.0375,0.0000,0.0000,0.0000,0.0000,53,offspring,6,1
1.0000,0.4000,100.0000,65588.3133,25190.4217,1512.1384,0.0000,0.0000,0.0000,0.0000,53,offspring,4,5
1.0000,0.4000,50.0000,4382.0786,40542.9798,475.8621,0.0000,0.0000,0.0000,0.0000,53,offspring,3,7
0.4000,0.4000,100.0000,21565.0063,92285.7535,960.4446,0.0000,0.0000,0.0000,0.0000,53,offspring,7,3
1.0000,0.4000,50.0000,10258.7231,67860.9475,753.8163,0.0000,0.0000,0.0000,0.0000,53,offspring,5,0
1.0000,0.4000,52.3940,5817.7515,28418.6141,488.7649,0.0000,0.0000,0.0000,0.0000,53,offspring,7,1
1.0000,1.0000,100.0000,9940.8652,21785.0087,677.7913,0.0000,0.0000,0.0000,0.0000,53,offspring,9,2
1.0000,0.4000,50.0000,70460.8384,112211.5100,572.0258,0.0000,0.0000,0.0000,0.0000,53,offspring,1,0
0.4000,0.4000,50.0000,6431.3789,916.1617,1880.7196,0.0000,0.0000,0.0000,0.0000,53,offspring,6,1
0.4000,0.4000,100.0000,32006.3884,62175.3695,701.3673,0.0000,0.0000,0.0000,0.0000,53,offspring,7,8
0.4000,0.4000,50.0000,19215.0100,34397.9738,324.2213,0.0000,0.0000,0.0000,0.0000,53,offspring,0,7
1.0000,1.0000,96.1506,17323.6966,102499.7344,726.8164,0.0000,0.0000,0.0000,0.0000,53,offspring,3,8
0.4000,0.4000,100.0000,3163.2656,49466.1824,2773.5402,0.0000,0.0000,0.0000,0.0000,53,offspring,6,8
1.0000,0.4000,67.9399,7653.8482,17604.1003,446.2912,0.0000,0.0000,0.0000,0.0000,53,offspring,5,6
0.4000,0.4000,100.0000,27900.9427,42540.2963,2092.0122,0.0000,0.0000,0.0000,0.0000,53,offspring,2,3
1.0000,0.4000,100.0000,22865.0825,48761.7183,814.5718,0.0000,0.0000,0.0000,0.0000,53,offspring,5,4
0.4000,0.4000,100.0000,18945.3082,28827.8745,706.1303,0.0000,0.0000,0.0000,0.0000,53,offspring,5,6
1.0000,1.0000,100.0000,12792.7524,43710.3080,1758.8885,0.0000,0.0000,0.0000,0.0000,53,offspring,4,7
0.4000,0.4000,100.0000,10970.1039,28887.6996,211.7066,0.0000,0.0000,0.0000,0.0000,53,offspring,9,5
1.0000,1.0000,50.0000,11816.5887,16512.0451,500.2571,0.0000,0.0000,0.0000,0.0000,53,offspring,1,5
1.0000,0.4000,100.0000,9933.6882,35569.7603,826.4619,0.0000,0.0000,0.0000,0.0000,53,offspring,7,4
1.0000,1.0000,100.0000,9128.7678,31402.3991,1175.9984,0.0000,0.0000,0.0000,0.0000,53,offspring,9,7
1.0000,0.4000,100.0000,14236.3940,52285.2484,988.8454,0.0000,0.0000,0.0000,0.0000,53,offspring,9,8
1.0000,0.4000,71.5050,5667.3319,32215.5157,467.8890,0.0000,0.0000,0.0000,0.0000,53,offspring,7,0
1.0000,0.4000,100.0000,5074.6371,23424.1825,1574.5652,0.0000,0.0000,0.0000,0.0000,53,offspring,7,9
1.0000,0.4000,100.0000,9106.2004,49280.9474,868.6731,0.0000,0.0000,0.0000,0.0000,53,offspring,1,9
0.4000,0.4000,50.0000,13660.9816,94245.5360,2042.8205,0.0000,0.0000,0.0000,0.0000,53,offspring,8,2
0.4000,0.4000,81.6626,7195.5502,15484.6056,282.4444,0.0000,0.0000,0.0000,0.0000,53,offspring,5,7
1.0000,1.0000,100.0000,4889.7378,16853.4007,1026.4394,0.0000,0.0000,0.0000,0.0000,53,offspring,4,3
1.0000,0.4000,50.0000,17046.1479,68559.8299,2031.8334,0.0000,0.0000,0.0000,0.0000,53,offspring,0,1
1.0000,1.0000,50.0000,10604.3536,22103.8634,537.7559,0.0000,0.0000,0.0000,0.0000,53,offspring,2,9
1.0000,0.4000,100.0000,13799.9901,15292.4538,970.1662,0.0000,0.0000,0.0000,0.0000,53,offspring,5,4
0.4000,0.4000,100.0000,9795.5292,22867.2230,2223.0344,0.0000,0.0000,0.0000,0.0000,53,offspring,6,9
1.0000,1.0000,50.0000,40155.1845,40597.4617,1235.8055,0.0000,0.0000,0.0000,0.0000,53,offspring,0,9
1.0000,0.4000,100.0000,31163.1052,23328.8552,1796.0309,0.0000,0.0000,0.0000,0.0000,53,offspring,3,0
1.0000,1.0000,100.0000,19524.6303,20651.0596,385.8205,0.0000,0.0000,0.0000,0.0000,53,offspring,4,0
1.0000,0.4000,100.0000,33282.6370,79014.3916,881.1706,0.0000,0.0000,0.0000,0.0000,53,offspring,0,7
1.0000,1.0000,100.0000,102983.0903,56238.8152,880.4748,0.0000,0.0000,0.0000,0.0000,53,offspring,1,3
1.0000,0.4000,91.7176,23852.6313,159085.6968,642.5462,0.0000,0.0000,0.0000,0.0000,53,offspring,4,0
1.0000,1.0000,100.0000,30523.2343,33916.3908,1096.6127,0.0000,0.0000,0.0000,0.0000,53,offspring,9,3
1.0000,0.4000,50.0000,4499.1546,20209.8319,635.7931,0.0000,0.0000,0.0000,0.0000,53,offspring,6,7
1.0000,0.4000,50.0000,13055.3430,8034.1394,424.2602,0.0000,0.0000,0.0000,0.0000,53,offspring,4,1
0.4000,0.4000,100.0000,96330.8566,38262.4544,885.2751,0.0000,0.0000,0.0000,0.0000,53,offspring,6,0
1.0000,1.0000,100.0000,33136.8674,22995.5322,788.0042,0.0000,0.0000,0.0000,0.0000,53,offspring,5,3
0.4000,0.4000,50.0000,19997.7872,104151.1853,678.7929,0.0000,0.0000,0.0000,0.0000,53,offspring,5,9
0.4000,0.4000,50.0000,6207.2609,24843.1778,1079.2592,0.0000,0.0000,0.0000,0.0000,53,offspring,3,2
1.0000,0.4000,100.0000,10975.3507,47139.5597,1655.8725,0.0000,0.0000,0.0000,0.0000,53,offspring,8,2
0.4000,0.4000,100.0000,16514.0704,68611.7811,3239.0055,0.0000,0.0000,0.0000,0.0000,53,offspring,7,8
0.4000,0.4000,100.0000,25306.4056,155658.1328,2691.8240,0.0000,0.0000,0.0000,0.0000,53,offspring,0,7
0.4000,0.4000,100.0000,3226.1043,21566.6572,1027.8968,0.0000,0.0000,0.0000,0.0000,53,offspring,7,1
1.0000,1.0000,100.0000,29831.8387,98192.2565,12552.0248,0.0000,0.0000,0.0000,0.0000,53,offspring,4,7
1.0000,0.4000,50.0000,23128.7277,59680.0489,1975.7374,0.0000,0.0000,0.0000,0.0000,53,offspring,3,8
1.0000,1.0000,87.8841,3781.1808,10232.1693,193.1380,0.0000,0.0000,0.0000,0.0000,53,offspring,1,5
1.0000,0.4000,100.0000,4714.3517,5424.1465,1036.8766,0.0000,0.0000,0.0000,0.0000,53,offspring,2,1
1.0000,0.4000,55.2817,5179.3056,7664.4338,93.7306,0.0000,0.0000,0.0000,0.0000,53,offspring,2,4
0.4000,0.4000,50.0000,20894.5149,26031.2513,1525.2553,0.0000,0.0000,0.0000,0.0000,53,offspring,9,4
1.0000,0.4000,100.0000,13542.0831,43143.4700,351.0024,0.0000,0.0000,0.0000,0.0000,53,offspring,0,3
1.0000,1.0000,50.0000,5031.2909,52202.6075,475.3209,0.0000,0.0000,0.0000,0.0000,53,offspring,4,8
0.4000,0.4000,100.0000,69016.9134,118324.4901,1083.5875,0.0000,0.0000,0.0000,0.0000,53,offspring,2,0
1.0000,0.4000,50.0000,1599.0444,7460.0822,862.8692,0.0000,0.0000,0.0000,0.0000,53,offspring,1,6
1.0000,1.0000,51.5549,39972.0950,319675.7909,1555.5657,0.0000,0.0000,0.0000,0.0000,53,offspring,0,8
1.0000,0.4000,50.0000,12520.5064,27004.0363,1108.5989,0.0000,0.0000,0.0000,0.0000,53,offspring,4,3
1.0000,1.0000,100.0000,16767.2621,16113.6709,1265.0571,0.0000,0.0000,0.0000,0.0000,53,offspring,4,5
1.0000,0.4000,50.0000,17985.7240,102315.7565,1729.9277,0.0000,0.0000,0.0000,0.0000,53,offspring,1,8
1.0000,0.4000,50.0000,17985.7240,102315.7565,1729.9277,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
1.0000,1.0000,100.0000,16767.2621,16113.6709,1265.0571,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
1.0000,0.4000,50.0000,12520.5064,27004.0363,1108.5989,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
1.0000,1.0000,51.5549,39972.0950,319675.7909,1555.5657,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
1.0000,0.4000,50.0000,1599.0444,7460.0822,862.8692,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
0.4000,0.4000,100.0000,69016.9134,118324.4901,1083.5875,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
1.0000,1.0000,50.0000,5031.2909,52202.6075,475.3209,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
1.0000,0.4000,100.0000,13542.0831,43143.4700,351.0024,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
0.4000,0.4000,50.0000,20894.5149,26031.2513,1525.2553,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
1.0000,0.4000,55.2817,5179.3056,7664.4338,93.7306,0.0000,0.0000,0.0000,0.0000,53,parent,-1,-1
