s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,50.0000,1549.6004,988.5998,101.7851,0.0000,0.0000,0.0000,0.0000,36,offspring,3,9
1.0000,1.0000,50.0000,1246.4164,593.9641,133.9322,0.0000,0.0000,0.0000,0.0000,36,offspring,1,8
1.0000,0.4000,82.7983,871.0475,1463.0846,70.8281,0.0000,0.0000,0.0000,0.0000,36,offspring,4,1
1.0000,1.0000,89.3754,1124.1842,400.9084,68.3308,0.0000,0.0000,0.0000,0.0000,36,offspring,3,6
1.0000,0.4000,100.0000,2103.8128,674.5318,236.9859,0.0000,0.0000,0.0000,0.0000,36,offspring,5,3
1.0000,0.4000,100.0000,283.7795,258.6711,474.4806,0.0000,0.0000,0.0000,0.0000,36,offspring,1,9
1.0000,0.4000,100.0000,420.1330,997.1541,147.3125,0.0000,0.0000,0.0000,0.0000,36,offspring,6,8
1.0000,0.4000,100.0000,623.1365,441.3312,396.8544,0.0000,0.0000,0.0000,0.0000,36,offspring,8,1
1.0000,0.4000,100.0000,703.9175,185.7138,193.5895,0.0000,0.0000,0.0000,0.0000,36,offspring,1,8
0.4000,0.4000,57.6878,4785.6405,671.4222,57.0423,0.0000,0.0000,0.0000,0.0000,36,offspring,5,3
1.0000,0.4000,100.0000,2566.8779,1125.5337,76.4683,0.0000,0.0000,0.0000,0.0000,36,offspring,7,0
1.0000,0.4000,67.8827,361.0723,171.4294,39.1364,0.0000,0.0000,0.0000,0.0000,36,offspring,3,1
1.0000,1.0000,50.0000,1057.2842,1976.1732,103.8038,0.0000,0.0000,0.0000,0.0000,36,offspring,6,3
1.0000,0.4000,50.0000,1315.8750,958.1092,287.9206,0.0000,0.0000,0.0000,0.0000,36,offspring,5,6
1.0000,0.4000,63.2963,306.1394,479.6012,29.0769,0.0000,0.0000,0.0000,0.0000,36,offspring,2,8
1.0000,1.0000,69.6633,551.2965,618.4034,93.2445,0.0000,0.0000,0.0000,0.0000,36,offspring,4,1
