s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,100.0000,30001.1751,193094.8179,568.5898,0.0000,0.0000,0.0000,0.0000,57,offspring,0,8
0.4000,0.4000,50.0000,47321.1296,313801.5128,3429.7561,0.0000,0.0000,0.0000,0.0000,57,offspring,7,0
0.4000,0.4000,50.0000,34724.9554,148765.6511,2148.6145,0.0000,0.0000,0.0000,0.0000,57,offspring,9,4
1.0000,0.4000,100.0000,35784.7425,125529.7489,2029.5883,0.0000,0.0000,0.0000,0.0000,57,offspring,1,2
0.4000,0.4000,100.0000,9383.0807,326984.8943,1282.7449,0.0000,0.0000,0.0000,0.0000,57,offspring,4,2
1.0000,1.0000,50.0000,17017.6236,165452.4148,1617.0818,0.0000,0.0000,0.0000,0.0000,57,offspring,0,1
1.0000,1.0000,100.0000,105155.2470,517362.9802,3286.9009,0.0000,0.0000,0.0000,0.0000,57,offspring,6,1
1.0000,1.0000,50.0000,29587.5171,59884.6168,1206.9583,0.0000,0.0000,0.0000,0.0000,57,offspring,7,4
1.0000,1.0000,100.0000,16260.5168,103055.1777,1505.6330,0.0000,0.0000,0.0000,0.0000,57,offspring,8,9
1.0000,0.4000,100.0000,28648.4551,78961.1821,1133.9914,0.0000,0.0000,0.0000,0.0000,57,offspring,5,0
0.4000,0.4000,100.0000,5366.6409,19652.2909,683.7801,0.0000,0.0000,0.0000,0.0000,57,offspring,9,3
0.4000,0.4000,100.0000,6200.3082,90035.0579,273.2361,0.0000,0.0000,0.0000,0.0000,57,offspring,5,2
1.0000,1.0000,100.0000,12338.9657,173462.4430,3477.1785,0.0000,0.0000,0.0000,0.0000,57,offspring,3,6
1.0000,0.4000,100.0000,30359.8182,239266.9861,817.4516,0.0000,0.0000,0.0000,0.0000,57,offspring,8,1
1.0000,0.4000,50.0000,10776.6157,47938.2820,1304.7923,0.0000,0.0000,0.0000,0.0000,57,offspring,2,9
