s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,81.9332,1.2924,5.7245,0.3956,0.0000,0.0000,0.0000,0.0000,9,offspring,1,3
0.4000,0.4000,81.1941,5.6406,1.0931,0.3383,0.0000,0.0000,0.0000,0.0000,9,offspring,6,8
1.0000,0.4000,82.7471,2.9144,1.4364,0.0512,0.0000,0.0000,0.0000,0.0000,9,offspring,6,0
1.0000,0.4476,82.4004,5.4461,1.3255,1.1217,0.0000,0.0000,0.0000,0.0000,9,offspring,6,5
1.0000,1.0000,83.5839,12.6499,18.2471,1.3445,0.0000,0.0000,0.0000,0.0000,9,offspring,3,2
1.0000,0.4000,83.9696,2.6537,2.0775,1.9793,0.0000,0.0000,0.0000,0.0000,9,offspring,7,2
0.8143,0.4000,82.2717,1.8005,1.6379,0.5489,0.0000,0.0000,0.0000,0.0000,9,offspring,7,1
1.0000,0.7604,82.6882,0.9168,3.7762,0.5306,0.0000,0.0000,0.0000,0.0000,9,offspring,6,4
1.0000,0.7723,82.4007,2.2501,3.6411,2.5125,0.0000,0.0000,0.0000,0.0000,9,offspring,8,5
0.4000,0.4000,82.5243,6.0325,0.9786,1.8992,0.0000,0.0000,0.0000,0.0000,9,offspring,8,6
1.0000,0.4000,82.8306,8.0963,5.4143,0.1636,0.0000,0.0000,0.0000,0.0000,9,offspring,1,0
1.0000,0.4000,82.6092,0.8976,2.2503,0.2361,0.0000,0.0000,0.0000,0.0000,9,offspring,9,4
0.4648,0.4000,81.9571,3.2569,3.2684,3.5604,0.0000,0.0000,0.0000,0.0000,9,offspring,2,5
1.0000,0.9427,81.4646,4.7508,0.4112,1.1374,0.0000,0.0000,0.0000,0.0000,9,offspring,5,7
1.0000,0.4000,84.1652,2.7171,24.7941,0.9471,0.0000,0.0000,0.0000,0.0000,9,offspring,4,5
0.4000,0.4000,82.8040,1.7635,2.0540,0.2920,0.0000,0.0000,0.0000,0.0000,9,offspring,6,1
1.0000,1.0000,84.6581,0.9262,1.3933,1.2031,0.0000,0.0000,0.0000,0.0000,9,offspring,2,6
1.0000,1.0000,83.1611,2.1268,3.3489,0.3439,0.0000,0.0000,0.0000,0.0000,9,offspring,0,2
0.4000,0.4000,81.9145,2.3433,26.6965,1.4516,0.0000,0.0000,0.0000,0.0000,9,offspring,4,1
1.0000,0.4000,82.6917,6.0356,2.3036,0.6684,0.0000,0.0000,0.0000,0.0000,9,offspring,1,5
0.4409,0.4000,83.2147,1.8374,3.4500,0.7501,0.0000,0.0000,0.0000,0.0000,9,offspring,9,1
0.6087,0.4000,82.6066,1.0860,1.1293,0.4578,0.0000,0.0000,0.0000,0.0000,9,offspring,7,1
1.0000,1.0000,84.7714,5.0667,1.8376,3.5790,0.0000,0.0000,0.0000,0.0000,9,offspring,5,2
1.0000,1.0000,82.3691,1.4000,4.6266,1.1795,0.0000,0.0000,0.0000,0.0000,9,offspring,6,3
1.0000,0.8668,80.5332,11.4157,10.2560,1.0579,0.0000,0.0000,0.0000,0.0000,9,offspring,3,5
1.0000,0.4000,83.9744,3.1928,3.0742,0.3909,0.0000,0.0000,0.0000,0.0000,9,offspring,5,2
1.0000,0.9104,82.6571,2.4802,1.7731,0.5575,0.0000,0.0000,0.0000,0.0000,9,offspring,6,1
1.0000,0.7043,83.0943,2.6922,14.4219,0.8882,0.0000,0.0000,0.0000,0.0000,9,offspring,4,3
1.0000,1.0000,82.9463,9.4546,14.0514,0.7885,0.0000,0.0000,0.0000,0.0000,9,offspring,0,2
1.0000,1.0000,80.8562,2.8621,6.6491,2.7667,0.0000,0.0000,0.0000,0.0000,9,offspring,3,2
1.0000,0.4000,82.3383,9.1245,4.2947,0.5227,0.0000,0.0000,0.0000,0.0000,9,offspring,1,9
0.4000,0.4000,83.7454,4.4303,2.0475,1.3862,0.0000,0.0000,0.0000,0.0000,9,offspring,1,2
0.4000,0.4000,83.1093,2.2422,7.1294,0.9944,0.0000,0.0000,0.0000,0.0000,9,offspring,1,6
1.0000,0.6688,81.5434,5.8350,0.6553,1.4204,0.0000,0.0000,0.0000,0.0000,9,offspring,8,9
1.0000,0.5972,81.7221,3.7860,5.7835,0.7360,0.0000,0.0000,0.0000,0.0000,9,offspring,7,3
1.0000,0.4000,83.1361,4.8319,49.2189,0.9710,0.0000,0.0000,0.0000,0.0000,9,offspring,4,2
1.0000,0.4000,82.6559,5.5004,1.7207,3.0008,0.0000,0.0000,0.0000,0.0000,9,offspring,8,5
1.0000,0.4000,81.4727,1.7677,9.9826,0.5755,0.0000,0.0000,0.0000,0.0000,9,offspring,2,3
0.4783,0.4000,84.7701,2.8661,41.4634,2.0013,0.0000,0.0000,0.0000,0.0000,9,offspring,2,4
1.0000,0.4000,82.0419,4.9527,1.8452,0.2884,0.0000,0.0000,0.0000,0.0000,9,offspring,9,7
1.0000,0.4000,81.9600,2.2983,1.6585,0.3287,0.0000,0.0000,0.0000,0.0000,9,offspring,6,9
0.8790,0.6520,84.5238,6.7534,2.5149,1.7291,0.0000,0.0000,0.0000,0.0000,9,offspring,5,1
1.0000,1.0000,81.5070,5.5537,2.5007,0.6012,0.0000,0.0000,0.0000,0.0000,9,offspring,1,9
0.4000,0.4000,82.2082,4.6005,16.2412,0.4764,0.0000,0.0000,0.0000,0.0000,9,offspring,7,4
1.0000,1.0000,81.9458,3.2569,1.1378,0.5312,0.0000,0.0000,0.0000,0.0000,9,offspring,7,6
0.6700,0.4000,82.6839,3.4224,1.1613,0.3672,0.0000,0.0000,0.0000,0.0000,9,offspring,5,0
1.0000,1.0000,83.2844,5.3753,2.4432,4.0213,0.0000,0.0000,0.0000,0.0000,9,offspring,2,0
0.8190,0.4366,83.3824,0.9429,0.8081,2.1968,0.0000,0.0000,0.0000,0.0000,9,offspring,7,2
1.0000,0.4000,83.3282,3.2484,7.4013,0.9668,0.0000,0.0000,0.0000,0.0000,9,offspring,4,7
1.0000,0.4000,82.5983,1.0032,1.7922,2.2268,0.0000,0.0000,0.0000,0.0000,9,offspring,2,6
1.0000,0.6846,83.4825,2.4446,0.4339,0.5917,0.0000,0.0000,0.0000,0.0000,9,offspring,9,5
1.0000,0.9526,82.6944,7.2974,1.7821,0.1133,0.0000,0.0000,0.0000,0.0000,9,offspring,6,0
0.4000,0.4000,81.0534,6.4721,17.5152,1.2005,0.0000,0.0000,0.0000,0.0000,9,offspring,3,0
0.6980,0.4000,82.3579,5.0434,1.3939,0.2492,0.0000,0.0000,0.0000,0.0000,9,offspring,1,9
0.4000,0.4000,81.6305,4.0063,9.8217,2.5046,0.0000,0.0000,0.0000,0.0000,9,offspring,3,7
1.0000,1.0000,81.1493,3.1553,9.4430,0.5712,0.0000,0.0000,0.0000,0.0000,9,offspring,8,4
1.0000,0.4000,86.0757,5.1015,24.6102,1.2512,0.0000,0.0000,0.0000,0.0000,9,offspring,4,5
1.0000,0.4389,81.0016,1.7045,6.6697,0.7104,0.0000,0.0000,0.0000,0.0000,9,offspring,7,4
1.0000,0.4000,81.9860,5.0407,3.9530,0.4753,0.0000,0.0000,0.0000,0.0000,9,offspring,9,1
1.0000,0.4000,82.4427,6.4550,3.5392,1.9418,0.0000,0.0000,0.0000,0.0000,9,offspring,1,8
1.0000,0.6814,83.3509,2.0138,4.1638,1.1064,0.0000,0.0000,0.0000,0.0000,9,offspring,1,2
0.4000,0.4000,82.4926,2.0595,1.2692,0.4110,0.0000,0.0000,0.0000,0.0000,9,offspring,6,9
0.8936,0.4846,82.0029,0.5305,1.1793,0.3186,0.0000,0.0000,0.0000,0.0000,9,offspring,6,7
1.0000,0.4000,84.3360,6.2046,14.5762,1.4600,0.0000,0.0000,0.0000,0.0000,9,offspring,0,3
0.8423,0.4000,82.2272,15.0832,1.3281,0.2078,0.0000,0.0000,0.0000,0.0000,9,offspring,0,7
1.0000,0.4000,83.7314,5.2570,3.7034,0.6814,0.0000,0.0000,0.0000,0.0000,9,offspring,9,6
0.8111,0.4000,81.2593,1.7772,0.5042,1.2442,0.0000,0.0000,0.0000,0.0000,9,offspring,5,8
0.4651,0.4000,82.8363,4.2753,3.1286,0.1147,0.0000,0.0000,0.0000,0.0000,9,offspring,0,1
1.0000,0.4000,82.0323,2.7075,8.9386,0.9672,0.0000,0.0000,0.0000,0.0000,9,offspring,3,9
1.0000,1.0000,82.3409,3.7947,3.5850,0.1767,0.0000,0.0000,0.0000,0.0000,9,offspring,1,9
1.0000,1.0000,82.3409,3.7947,3.5850,0.1767,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
1.0000,0.4000,82.0323,2.7075,8.9386,0.9672,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
0.4651,0.4000,82.8363,4.2753,3.1286,0.1147,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
0.8111,0.4000,81.2593,1.7772,0.5042,1.2442,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
1.0000,0.4000,83.7314,5.2570,3.7034,0.6814,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
0.8423,0.4000,82.2272,15.0832,1.3281,0.2078,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
1.0000,0.4000,84.3360,6.2046,14.5762,1.4600,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
0.8936,0.4846,82.0029,0.5305,1.1793,0.3186,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
0.4000,0.4000,82.4926,2.0595,1.2692,0.4110,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
1.0000,0.6814,83.3509,2.0138,4.1638,1.1064,0.0000,0.0000,0.0000,0.0000,9,parent,-1,-1
