s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,1.0000,100.0000,347945.7503,1329501.7643,15294.1179,0.0000,0.0000,0.0000,0.0000,63,offspring,2,4
1.0000,1.0000,50.0000,147171.0014,311294.8562,15562.0993,0.0000,0.0000,0.0000,0.0000,63,offspring,7,1
1.0000,1.0000,100.0000,151456.4275,106648.7903,5779.8966,0.0000,0.0000,0.0000,0.0000,63,offspring,1,6
1.0000,0.4000,50.0000,2262950.3130,720698.3810,53184.2102,0.0000,0.0000,0.0000,0.0000,63,offspring,4,1
1.0000,0.4000,50.0000,438476.6766,194829.6373,195820.2188,0.0000,0.0000,0.0000,0.0000,63,offspring,8,3
1.0000,0.4000,100.0000,398648.4304,156598.7445,11818.6722,0.0000,0.0000,0.0000,0.0000,63,offspring,1,5
0.4000,0.4000,50.0000,39095.6438,317321.2957,14216.1627,0.0000,0.0000,0.0000,0.0000,63,offspring,8,2
1.0000,0.4000,50.0000,103490.9437,424723.2606,82323.0151,0.0000,0.0000,0.0000,0.0000,63,offspring,1,8
1.0000,0.4000,100.0000,103117.5352,200935.9103,38427.1599,0.0000,0.0000,0.0000,0.0000,63,offspring,8,3
1.0000,1.0000,100.0000,435885.8452,782059.6507,22982.9741,0.0000,0.0000,0.0000,0.0000,63,offspring,4,2
0.4000,0.4000,50.0000,1877474.3398,529887.0630,62965.6075,0.0000,0.0000,0.0000,0.0000,63,offspring,8,4
1.0000,0.4000,100.0000,648403.9756,354201.8128,20422.2123,0.0000,0.0000,0.0000,0.0000,63,offspring,1,0
0.4000,0.4000,100.0000,94739.9105,281897.4030,11719.1120,0.0000,0.0000,0.0000,0.0000,63,offspring,8,7
1.0000,0.4000,100.0000,257772.6759,784029.6265,42691.1943,0.0000,0.0000,0.0000,0.0000,63,offspring,9,2
1.0000,0.4000,50.0000,1945185.6494,1187807.8578,202054.6565,0.0000,0.0000,0.0000,0.0000,63,offspring,3,9
1.0000,0.4000,100.0000,183306.5723,1607944.9585,4764.6385,0.0000,0.0000,0.0000,0.0000,63,offspring,1,2
0.4000,0.4000,100.0000,1593372.9218,821063.6782,53892.3916,0.0000,0.0000,0.0000,0.0000,63,offspring,4,7
1.0000,0.4000,100.0000,1283956.0293,710070.3112,224602.9065,0.0000,0.0000,0.0000,0.0000,63,offspring,1,3
1.0000,0.4000,50.0000,379968.8979,638183.8757,61523.8884,0.0000,0.0000,0.0000,0.0000,63,offspring,2,7
1.0000,0.4000,100.0000,664248.6239,627185.5020,64511.9163,0.0000,0.0000,0.0000,0.0000,63,offspring,5,7
1.0000,0.4000,50.0000,461401.4924,207140.1257,152571.5907,0.0000,0.0000,0.0000,0.0000,63,offspring,3,7
0.4000,0.4000,100.0000,156170.1397,201188.6068,14928.7996,0.0000,0.0000,0.0000,0.0000,63,offspring,0,8
1.0000,0.4000,50.0000,302144.9869,1870545.3295,64937.7018,0.0000,0.0000,0.0000,0.0000,63,offspring,9,6
0.4000,0.4000,100.0000,1712298.7630,1098711.4414,53950.4872,0.0000,0.0000,0.0000,0.0000,63,offspring,9,0
