s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,85.3181,33.2538,8.6130,1.9739,0.0000,0.0000,0.0000,0.0000,26,offspring,4,5
1.0000,1.0000,80.8098,103.4577,43.6335,6.0087,0.0000,0.0000,0.0000,0.0000,26,offspring,1,5
1.0000,0.4000,90.1208,18.5836,141.4907,3.3499,0.0000,0.0000,0.0000,0.0000,26,offspring,2,7
1.0000,0.4000,85.5622,69.0742,86.8919,9.6431,0.0000,0.0000,0.0000,0.0000,26,offspring,9,6
0.4000,0.4000,93.3664,214.7578,131.5143,3.5006,0.0000,0.0000,0.0000,0.0000,26,offspring,4,3
1.0000,1.0000,86.0334,44.8836,31.0657,5.5005,0.0000,0.0000,0.0000,0.0000,26,offspring,0,5
1.0000,1.0000,89.8220,315.0347,47.1883,4.7592,0.0000,0.0000,0.0000,0.0000,26,offspring,5,7
1.0000,0.7395,86.9227,95.9910,25.7922,1.2167,0.0000,0.0000,0.0000,0.0000,26,offspring,4,7
1.0000,0.4000,90.9203,57.4227,77.2243,0.7347,0.0000,0.0000,0.0000,0.0000,26,offspring,1,2
1.0000,0.4000,87.6466,31.7352,113.6798,4.1480,0.0000,0.0000,0.0000,0.0000,26,offspring,6,2
1.0000,1.0000,88.1865,16.5285,59.3078,1.1072,0.0000,0.0000,0.0000,0.0000,26,offspring,2,4
1.0000,0.4000,85.7703,66.4306,23.6606,0.3723,0.0000,0.0000,0.0000,0.0000,26,offspring,4,0
0.4000,0.4000,86.2038,133.2994,73.3341,4.1881,0.0000,0.0000,0.0000,0.0000,26,offspring,1,3
1.0000,0.4000,99.8205,57.7194,140.5586,3.1092,0.0000,0.0000,0.0000,0.0000,26,offspring,3,2
1.0000,1.0000,87.2482,135.8068,32.0725,2.1463,0.0000,0.0000,0.0000,0.0000,26,offspring,1,4
1.0000,0.5251,87.4120,110.2563,21.7094,8.4072,0.0000,0.0000,0.0000,0.0000,26,offspring,1,8
1.0000,0.4000,83.8255,67.6230,45.5797,5.2059,0.0000,0.0000,0.0000,0.0000,26,offspring,7,9
0.4000,0.4000,86.1382,168.7150,40.7414,3.3111,0.0000,0.0000,0.0000,0.0000,26,offspring,1,0
1.0000,0.4000,88.1592,167.9230,114.4109,5.5462,0.0000,0.0000,0.0000,0.0000,26,offspring,8,7
1.0000,0.4000,94.1275,114.8014,483.0180,3.9569,0.0000,0.0000,0.0000,0.0000,26,offspring,7,6
1.0000,1.0000,92.0120,59.7582,40.6244,2.7211,0.0000,0.0000,0.0000,0.0000,26,offspring,7,2
1.0000,0.4000,98.6552,54.4226,211.6398,2.4624,0.0000,0.0000,0.0000,0.0000,26,offspring,2,3
1.0000,0.4000,92.9602,63.5223,51.4882,10.4759,0.0000,0.0000,0.0000,0.0000,26,offspring,8,0
1.0000,0.4000,82.3310,232.0763,72.0679,2.4551,0.0000,0.0000,0.0000,0.0000,26,offspring,7,4
1.0000,1.0000,97.4214,121.4262,81.5249,27.4780,0.0000,0.0000,0.0000,0.0000,26,offspring,9,3
1.0000,1.0000,95.1544,62.6296,117.1177,4.0600,0.0000,0.0000,0.0000,0.0000,26,offspring,9,2
0.4000,0.4000,85.8962,132.2601,113.7356,4.1752,0.0000,0.0000,0.0000,0.0000,26,offspring,7,9
1.0000,0.4000,98.0374,221.2907,326.7232,6.3718,0.0000,0.0000,0.0000,0.0000,26,offspring,9,3
1.0000,1.0000,89.4069,98.3915,26.9214,2.7963,0.0000,0.0000,0.0000,0.0000,26,offspring,1,3
