s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,82.8221,3.6831,1.8362,0.2318,0.0000,0.0000,0.0000,0.0000,10,offspring,4,5
1.0000,0.4000,83.8339,6.5536,5.4186,0.4563,0.0000,0.0000,0.0000,0.0000,10,offspring,1,2
1.0000,0.4000,80.5546,8.4907,2.0778,2.0057,0.0000,0.0000,0.0000,0.0000,10,offspring,3,2
1.0000,0.4000,82.3589,6.4104,3.4834,0.4748,0.0000,0.0000,0.0000,0.0000,10,offspring,7,2
0.9609,0.4000,82.9303,2.1117,9.4357,0.9373,0.0000,0.0000,0.0000,0.0000,10,offspring,6,7
1.0000,0.8407,81.6482,1.0478,0.6114,0.2587,0.0000,0.0000,0.0000,0.0000,10,offspring,7,3
1.0000,0.4000,81.8783,1.4971,2.6900,0.9414,0.0000,0.0000,0.0000,0.0000,10,offspring,3,0
0.4000,0.4000,84.1011,9.0299,13.3369,1.0102,0.0000,0.0000,0.0000,0.0000,10,offspring,6,0
0.8292,0.4238,82.7842,3.4319,4.5119,0.1478,0.0000,0.0000,0.0000,0.0000,10,offspring,2,0
1.0000,1.0000,82.6122,19.9317,1.5727,0.0756,0.0000,0.0000,0.0000,0.0000,10,offspring,2,5
1.0000,0.4000,81.6493,5.8848,6.4321,0.8260,0.0000,0.0000,0.0000,0.0000,10,offspring,0,1
0.4753,0.4000,84.4192,1.0796,2.2546,0.6802,0.0000,0.0000,0.0000,0.0000,10,offspring,9,8
1.0000,0.6279,80.9919,1.2245,0.8269,0.8716,0.0000,0.0000,0.0000,0.0000,10,offspring,0,3
0.4000,0.4000,87.4923,2.8621,4.4094,1.7923,0.0000,0.0000,0.0000,0.0000,10,offspring,6,8
0.4729,0.4000,82.6034,1.7222,1.4299,0.3422,0.0000,0.0000,0.0000,0.0000,10,offspring,3,4
1.0000,0.4000,80.3935,6.7832,2.9772,1.3282,0.0000,0.0000,0.0000,0.0000,10,offspring,3,1
0.5854,0.4000,82.4141,0.9127,0.7762,0.1425,0.0000,0.0000,0.0000,0.0000,10,offspring,8,7
1.0000,0.4000,85.5913,17.3217,9.5252,1.0210,0.0000,0.0000,0.0000,0.0000,10,offspring,5,6
