s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.4000,0.4000,62.1692,361.8600,221.0346,6.7069,0.0000,0.0000,0.0000,0.0000,34,offspring,4,2
1.0000,0.4000,56.7429,1364.5705,1217.8991,46.1590,0.0000,0.0000,0.0000,0.0000,34,offspring,5,8
1.0000,1.0000,80.1362,312.8187,1848.7873,35.8200,0.0000,0.0000,0.0000,0.0000,34,offspring,1,5
1.0000,0.4000,100.0000,3867.1684,347.0453,175.7426,0.0000,0.0000,0.0000,0.0000,34,offspring,7,8
1.0000,1.0000,53.4504,670.9845,408.1120,34.0268,0.0000,0.0000,0.0000,0.0000,34,offspring,5,4
0.4000,0.4000,80.3966,924.0350,611.4850,124.8865,0.0000,0.0000,0.0000,0.0000,34,offspring,4,8
1.0000,0.4000,100.0000,736.0514,1076.6039,282.5850,0.0000,0.0000,0.0000,0.0000,34,offspring,3,2
1.0000,0.4000,100.0000,1305.2130,117.2703,279.2878,0.0000,0.0000,0.0000,0.0000,34,offspring,8,7
1.0000,1.0000,50.0000,290.9260,224.2489,197.3985,0.0000,0.0000,0.0000,0.0000,34,offspring,4,3
1.0000,0.4000,83.0382,1682.3715,240.8627,24.5013,0.0000,0.0000,0.0000,0.0000,34,offspring,7,6
1.0000,0.4000,87.6799,5804.9292,803.5052,71.3329,0.0000,0.0000,0.0000,0.0000,34,offspring,4,9
1.0000,0.4000,61.5227,562.7015,207.3048,33.2133,0.0000,0.0000,0.0000,0.0000,34,offspring,7,0
1.0000,0.4000,100.0000,4056.3419,1770.0111,56.1810,0.0000,0.0000,0.0000,0.0000,34,offspring,4,9
1.0000,0.4000,50.0000,1271.0267,241.3280,231.7211,0.0000,0.0000,0.0000,0.0000,34,offspring,7,8
1.0000,1.0000,98.7587,2097.4520,296.0859,62.2279,0.0000,0.0000,0.0000,0.0000,34,offspring,3,6
1.0000,1.0000,55.1955,3480.2169,832.6737,73.3907,0.0000,0.0000,0.0000,0.0000,34,offspring,2,9
1.0000,1.0000,100.0000,3469.7566,1487.0013,96.6401,0.0000,0.0000,0.0000,0.0000,34,offspring,2,9
1.0000,1.0000,65.7742,1174.0524,275.4678,7.4884,0.0000,0.0000,0.0000,0.0000,34,offspring,0,6
1.0000,1.0000,93.6490,1389.3067,746.4708,28.0583,0.0000,0.0000,0.0000,0.0000,34,offspring,7,9
1.0000,0.4000,50.0000,2322.8258,376.8280,158.3751,0.0000,0.0000,0.0000,0.0000,34,offspring,2,8
1.0000,0.4000,66.5417,2166.3616,705.9221,40.9105,0.0000,0.0000,0.0000,0.0000,34,offspring,1,9
1.0000,0.4000,50.0000,2953.4885,554.4090,595.4529,0.0000,0.0000,0.0000,0.0000,34,offspring,8,7
0.4000,0.4000,50.0000,317.8044,575.8159,77.9131,0.0000,0.0000,0.0000,0.0000,34,offspring,2,3
0.4000,0.4000,68.4603,590.8047,260.4204,26.9119,0.0000,0.0000,0.0000,0.0000,34,offspring,2,3
1.0000,0.4000,100.0000,1347.4030,158.7094,210.6674,0.0000,0.0000,0.0000,0.0000,34,offspring,6,8
1.0000,0.4000,85.6619,870.3783,807.7327,263.2760,0.0000,0.0000,0.0000,0.0000,34,offspring,0,3
0.4000,0.4000,95.1094,201.8099,45.3916,84.6732,0.0000,0.0000,0.0000,0.0000,34,offspring,7,0
0.4000,0.4000,81.2184,2139.0009,601.5176,15.1337,0.0000,0.0000,0.0000,0.0000,34,offspring,4,6
0.4000,0.4000,93.9458,133.7128,141.5587,49.8713,0.0000,0.0000,0.0000,0.0000,34,offspring,0,2
1.0000,1.0000,65.4967,770.6593,464.4328,60.4260,0.0000,0.0000,0.0000,0.0000,34,offspring,8,1
1.0000,0.4000,74.7627,247.3130,555.1703,49.8330,0.0000,0.0000,0.0000,0.0000,34,offspring,1,4
0.4000,0.4000,99.4903,894.2760,609.4504,110.6343,0.0000,0.0000,0.0000,0.0000,34,offspring,5,8
1.0000,0.4000,100.0000,451.9221,1595.4580,143.7555,0.0000,0.0000,0.0000,0.0000,34,offspring,2,5
1.0000,0.4000,100.0000,511.3304,737.6116,120.2914,0.0000,0.0000,0.0000,0.0000,34,offspring,2,5
1.0000,0.4000,100.0000,1265.2774,3955.9524,262.4486,0.0000,0.0000,0.0000,0.0000,34,offspring,3,4
1.0000,1.0000,65.2335,202.4725,211.6063,102.6858,0.0000,0.0000,0.0000,0.0000,34,offspring,1,6
1.0000,0.4000,67.1193,1724.0969,746.1901,21.5220,0.0000,0.0000,0.0000,0.0000,34,offspring,4,9
1.0000,0.4000,50.0000,1392.8391,266.2142,47.4837,0.0000,0.0000,0.0000,0.0000,34,offspring,6,7
1.0000,0.4000,50.0000,106.4090,1611.9386,83.7820,0.0000,0.0000,0.0000,0.0000,34,offspring,2,5
1.0000,0.4000,93.4404,1011.7890,1097.1622,109.9239,0.0000,0.0000,0.0000,0.0000,34,offspring,3,7
0.4000,0.4000,64.6211,2580.3003,479.7261,33.9924,0.0000,0.0000,0.0000,0.0000,34,offspring,1,9
1.0000,0.4000,50.0000,4080.7983,1288.9587,151.3781,0.0000,0.0000,0.0000,0.0000,34,offspring,9,8
1.0000,1.0000,69.1892,1302.2166,283.5373,15.1168,0.0000,0.0000,0.0000,0.0000,34,offspring,6,9
1.0000,0.4000,50.0000,6417.8739,1357.7872,175.4583,0.0000,0.0000,0.0000,0.0000,34,offspring,6,3
1.0000,0.4000,81.9573,202.2638,401.2257,7.2509,0.0000,0.0000,0.0000,0.0000,34,offspring,4,0
1.0000,0.4000,66.6575,622.5535,1156.2562,190.3503,0.0000,0.0000,0.0000,0.0000,34,offspring,1,3
0.4000,0.4000,90.6376,1341.7764,308.3855,29.4083,0.0000,0.0000,0.0000,0.0000,34,offspring,0,9
1.0000,0.4000,79.1293,863.0569,339.9504,7.9909,0.0000,0.0000,0.0000,0.0000,34,offspring,4,6
1.0000,1.0000,62.6608,406.6333,326.3913,35.2472,0.0000,0.0000,0.0000,0.0000,34,offspring,4,7
1.0000,0.4000,59.2981,783.2396,833.0923,230.7669,0.0000,0.0000,0.0000,0.0000,34,offspring,0,3
1.0000,0.4000,100.0000,1588.4116,272.2690,50.6151,0.0000,0.0000,0.0000,0.0000,34,offspring,0,9
1.0000,0.4000,50.3958,977.3085,107.1547,59.2612,0.0000,0.0000,0.0000,0.0000,34,offspring,2,4
1.0000,0.4000,52.9372,298.7098,227.7988,18.2771,0.0000,0.0000,0.0000,0.0000,34,offspring,5,6
1.0000,0.4000,80.3663,271.1985,371.0000,9.4366,0.0000,0.0000,0.0000,0.0000,34,offspring,0,4
0.4000,0.4000,54.5118,2592.5868,390.3104,9.9977,0.0000,0.0000,0.0000,0.0000,34,offspring,9,6
1.0000,0.4000,100.0000,1016.8259,65.3724,62.0979,0.0000,0.0000,0.0000,0.0000,34,offspring,8,6
1.0000,1.0000,53.9191,483.7168,1261.3786,69.3697,0.0000,0.0000,0.0000,0.0000,34,offspring,7,1
1.0000,0.4000,73.7122,4749.7630,2924.8137,180.5747,0.0000,0.0000,0.0000,0.0000,34,offspring,7,8
1.0000,0.4000,70.5730,550.1581,1209.0280,173.4797,0.0000,0.0000,0.0000,0.0000,34,offspring,8,1
0.4000,0.4000,56.6285,214.3095,471.8415,45.8532,0.0000,0.0000,0.0000,0.0000,34,offspring,1,7
1.0000,1.0000,72.5719,590.0045,1089.6245,87.2875,0.0000,0.0000,0.0000,0.0000,34,offspring,3,0
1.0000,1.0000,89.8042,1112.2281,406.4267,29.5068,0.0000,0.0000,0.0000,0.0000,34,offspring,0,9
1.0000,0.4000,95.7255,2816.4896,773.0705,136.2605,0.0000,0.0000,0.0000,0.0000,34,offspring,0,3
1.0000,0.4000,85.3200,2526.4843,641.2673,37.3161,0.0000,0.0000,0.0000,0.0000,34,offspring,5,9
1.0000,0.4000,100.0000,891.1624,164.6356,98.9948,0.0000,0.0000,0.0000,0.0000,34,offspring,0,8
0.4000,0.4000,97.3089,71.5890,922.0916,69.1031,0.0000,0.0000,0.0000,0.0000,34,offspring,0,5
