s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,85.7212,13.3286,26.6334,3.2844,0.0000,0.0000,0.0000,0.0000,24,offspring,0,9
1.0000,0.4000,86.6885,23.3780,278.0597,4.7440,0.0000,0.0000,0.0000,0.0000,24,offspring,2,3
1.0000,0.4000,86.6281,24.2555,9.5939,0.3825,0.0000,0.0000,0.0000,0.0000,24,offspring,4,8
0.8551,0.4000,92.6847,16.4638,222.7554,4.9799,0.0000,0.0000,0.0000,0.0000,24,offspring,9,3
1.0000,1.0000,78.9625,44.4219,16.8235,2.9355,0.0000,0.0000,0.0000,0.0000,24,offspring,8,1
1.0000,0.4000,89.4047,53.5681,52.7918,1.1635,0.0000,0.0000,0.0000,0.0000,24,offspring,9,8
1.0000,0.4000,87.3631,45.4408,32.4483,0.9832,0.0000,0.0000,0.0000,0.0000,24,offspring,2,9
0.4000,0.4000,96.6614,56.6388,29.2565,7.3533,0.0000,0.0000,0.0000,0.0000,24,offspring,5,8
1.0000,1.0000,82.6341,74.9021,13.0756,4.1172,0.0000,0.0000,0.0000,0.0000,24,offspring,4,1
1.0000,0.4000,89.4521,57.4853,76.6652,5.9732,0.0000,0.0000,0.0000,0.0000,24,offspring,2,6
0.4000,0.4000,72.4990,28.6877,45.4383,4.3553,0.0000,0.0000,0.0000,0.0000,24,offspring,1,9
1.0000,0.4000,86.7749,70.1176,170.3390,2.9285,0.0000,0.0000,0.0000,0.0000,24,offspring,0,6
1.0000,0.4000,88.9952,23.7308,20.2366,2.8843,0.0000,0.0000,0.0000,0.0000,24,offspring,0,4
1.0000,0.4000,90.8412,81.5867,70.1319,3.5016,0.0000,0.0000,0.0000,0.0000,24,offspring,7,2
1.0000,0.4000,77.9405,61.8099,29.2994,5.2511,0.0000,0.0000,0.0000,0.0000,24,offspring,8,1
1.0000,0.4000,88.5889,17.0544,27.2222,2.0286,0.0000,0.0000,0.0000,0.0000,24,offspring,9,2
1.0000,1.0000,81.5231,70.5508,222.3457,12.8565,0.0000,0.0000,0.0000,0.0000,24,offspring,6,9
1.0000,1.0000,77.0310,33.9399,112.0333,14.8796,0.0000,0.0000,0.0000,0.0000,24,offspring,1,2
1.0000,0.4000,98.7533,40.7057,52.8119,5.2054,0.0000,0.0000,0.0000,0.0000,24,offspring,0,2
0.4000,0.4000,91.6015,60.4598,209.0336,2.0126,0.0000,0.0000,0.0000,0.0000,24,offspring,2,3
1.0000,0.4000,84.2486,18.1567,57.7016,1.8089,0.0000,0.0000,0.0000,0.0000,24,offspring,8,2
1.0000,1.0000,78.9130,20.8353,25.7677,3.3419,0.0000,0.0000,0.0000,0.0000,24,offspring,1,2
1.0000,1.0000,58.0283,24.7593,374.3603,9.2184,0.0000,0.0000,0.0000,0.0000,24,offspring,6,5
1.0000,1.0000,88.3289,93.2838,37.5336,0.8001,0.0000,0.0000,0.0000,0.0000,24,offspring,0,7
1.0000,0.4000,78.1216,120.6957,143.9835,3.2791,0.0000,0.0000,0.0000,0.0000,24,offspring,1,5
1.0000,0.4000,87.3556,75.2926,48.6862,1.2084,0.0000,0.0000,0.0000,0.0000,24,offspring,2,7
0.4000,0.4000,92.4779,166.4227,383.2061,11.2613,0.0000,0.0000,0.0000,0.0000,24,offspring,1,3
1.0000,0.4000,91.6308,92.3581,263.2358,35.4146,0.0000,0.0000,0.0000,0.0000,24,offspring,1,3
1.0000,1.0000,93.8000,69.5097,24.9497,2.9898,0.0000,0.0000,0.0000,0.0000,24,offspring,8,4
1.0000,0.4000,74.6171,23.0296,22.6678,5.7993,0.0000,0.0000,0.0000,0.0000,24,offspring,1,6
1.0000,1.0000,89.0430,30.0486,41.2582,1.4690,0.0000,0.0000,0.0000,0.0000,24,offspring,0,8
0.4000,0.4000,87.0708,61.1637,68.4957,12.9898,0.0000,0.0000,0.0000,0.0000,24,offspring,1,2
1.0000,0.4000,90.5268,25.4474,124.4459,3.3114,0.0000,0.0000,0.0000,0.0000,24,offspring,9,5
0.4000,0.4000,86.5256,155.3775,94.2969,6.7415,0.0000,0.0000,0.0000,0.0000,24,offspring,4,5
0.4000,0.4000,85.9985,82.3179,304.0620,6.9386,0.0000,0.0000,0.0000,0.0000,24,offspring,3,5
1.0000,0.4000,94.3107,159.1435,70.5058,5.1804,0.0000,0.0000,0.0000,0.0000,24,offspring,5,7
1.0000,0.4000,85.0422,53.4085,98.9340,1.2908,0.0000,0.0000,0.0000,0.0000,24,offspring,7,6
