s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,92.3995,103.5577,55.5767,1.5434,0.0000,0.0000,0.0000,0.0000,28,offspring,7,0
1.0000,0.4000,93.5353,167.3331,60.7015,3.0192,0.0000,0.0000,0.0000,0.0000,28,offspring,1,2
1.0000,0.4000,95.6772,46.0419,116.6894,4.4489,0.0000,0.0000,0.0000,0.0000,28,offspring,9,4
0.4000,0.4000,98.7245,51.4321,103.1992,12.9565,0.0000,0.0000,0.0000,0.0000,28,offspring,6,8
1.0000,0.4000,97.2523,35.1194,36.1766,3.7890,0.0000,0.0000,0.0000,0.0000,28,offspring,7,9
0.4000,0.4000,100.0000,605.7153,362.8070,80.5175,0.0000,0.0000,0.0000,0.0000,28,offspring,8,5
1.0000,0.4000,99.2537,9.9172,45.5960,10.1891,0.0000,0.0000,0.0000,0.0000,28,offspring,6,2
1.0000,1.0000,95.7475,35.7089,56.0458,1.4827,0.0000,0.0000,0.0000,0.0000,28,offspring,0,7
1.0000,1.0000,98.7282,41.4766,67.5843,23.2092,0.0000,0.0000,0.0000,0.0000,28,offspring,6,3
1.0000,0.4000,95.6060,78.0787,150.2617,7.0209,0.0000,0.0000,0.0000,0.0000,28,offspring,8,4
1.0000,1.0000,95.7476,109.2222,81.2821,23.6484,0.0000,0.0000,0.0000,0.0000,28,offspring,6,8
0.4000,0.4000,94.0844,26.8091,63.1241,8.6568,0.0000,0.0000,0.0000,0.0000,28,offspring,4,2
1.0000,0.4000,88.6197,111.2878,163.1562,5.2521,0.0000,0.0000,0.0000,0.0000,28,offspring,7,9
0.4000,0.4000,65.0748,41.8205,45.4547,29.5653,0.0000,0.0000,0.0000,0.0000,28,offspring,3,2
1.0000,0.5436,88.5407,32.5954,28.9062,5.7323,0.0000,0.0000,0.0000,0.0000,28,offspring,6,8
1.0000,1.0000,91.8172,11.1752,35.8981,2.4869,0.0000,0.0000,0.0000,0.0000,28,offspring,2,4
0.4000,0.4000,94.9223,136.5070,238.0736,4.6526,0.0000,0.0000,0.0000,0.0000,28,offspring,6,1
1.0000,0.4000,96.3837,21.6326,56.3269,3.8074,0.0000,0.0000,0.0000,0.0000,28,offspring,0,6
0.4000,0.4000,82.9056,129.0401,159.8376,32.3416,0.0000,0.0000,0.0000,0.0000,28,offspring,1,6
1.0000,1.0000,74.9787,86.4942,83.3500,24.7532,0.0000,0.0000,0.0000,0.0000,28,offspring,1,3
1.0000,1.0000,93.2152,350.3293,44.1915,4.4917,0.0000,0.0000,0.0000,0.0000,28,offspring,1,0
0.4000,0.4000,99.5151,212.9633,82.7436,54.7662,0.0000,0.0000,0.0000,0.0000,28,offspring,9,5
0.4000,0.4000,90.4659,274.0479,100.0268,3.0560,0.0000,0.0000,0.0000,0.0000,28,offspring,0,1
1.0000,1.0000,92.9786,35.5606,30.2431,1.1275,0.0000,0.0000,0.0000,0.0000,28,offspring,0,4
0.4000,0.4000,89.3904,43.5261,106.8399,23.1207,0.0000,0.0000,0.0000,0.0000,28,offspring,8,4
0.4000,0.4000,57.9307,254.0569,137.8490,26.0025,0.0000,0.0000,0.0000,0.0000,28,offspring,8,9
1.0000,1.0000,87.5260,28.2749,131.6248,2.1543,0.0000,0.0000,0.0000,0.0000,28,offspring,9,2
1.0000,0.4000,60.4730,221.4551,128.5511,45.2125,0.0000,0.0000,0.0000,0.0000,28,offspring,5,3
0.4000,0.4000,89.4304,81.9797,121.3839,4.5481,0.0000,0.0000,0.0000,0.0000,28,offspring,1,8
1.0000,0.4000,92.0656,189.8328,118.0283,9.7280,0.0000,0.0000,0.0000,0.0000,28,offspring,8,9
1.0000,0.4000,89.8367,37.8771,89.0876,3.3660,0.0000,0.0000,0.0000,0.0000,28,offspring,2,9
1.0000,0.4000,82.6887,284.4703,78.0045,8.4643,0.0000,0.0000,0.0000,0.0000,28,offspring,3,1
1.0000,0.4000,89.1126,19.2142,102.0723,2.5858,0.0000,0.0000,0.0000,0.0000,28,offspring,9,6
1.0000,0.4000,91.5356,40.7816,39.2644,10.4984,0.0000,0.0000,0.0000,0.0000,28,offspring,6,9
1.0000,1.0000,72.8654,151.8162,352.9206,36.8825,0.0000,0.0000,0.0000,0.0000,28,offspring,7,8
1.0000,0.4618,85.4813,124.4575,57.1531,15.0305,0.0000,0.0000,0.0000,0.0000,28,offspring,4,8
