s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.4000,0.4000,50.0000,10543.2473,6923.2626,193.5864,0.0000,0.0000,0.0000,0.0000,47,offspring,4,2
0.4000,0.4000,100.0000,1231.7956,1425.3473,529.7510,0.0000,0.0000,0.0000,0.0000,47,offspring,8,3
1.0000,0.4000,50.0000,3333.7179,8163.7273,1222.9164,0.0000,0.0000,0.0000,0.0000,47,offspring,2,6
1.0000,0.4000,100.0000,1928.6440,5308.4787,158.4722,0.0000,0.0000,0.0000,0.0000,47,offspring,2,4
1.0000,0.4000,100.0000,7031.0798,16906.8800,2083.5257,0.0000,0.0000,0.0000,0.0000,47,offspring,5,7
0.4000,0.4000,50.0000,1108.1799,2107.7436,209.1021,0.0000,0.0000,0.0000,0.0000,47,offspring,4,8
1.0000,0.4000,75.5721,1950.1113,43483.5574,717.7620,0.0000,0.0000,0.0000,0.0000,47,offspring,0,1
1.0000,0.4000,50.0000,1436.0619,5535.7598,403.3435,0.0000,0.0000,0.0000,0.0000,47,offspring,6,3
0.4000,0.4000,100.0000,9992.0231,15847.5208,2994.7894,0.0000,0.0000,0.0000,0.0000,47,offspring,8,7
1.0000,1.0000,50.0000,1426.7533,3209.2383,481.2654,0.0000,0.0000,0.0000,0.0000,47,offspring,4,6
1.0000,1.0000,100.0000,1712.2094,9700.9414,973.3906,0.0000,0.0000,0.0000,0.0000,47,offspring,6,1
0.4000,0.4000,95.4313,8109.9100,8629.9984,141.3747,0.0000,0.0000,0.0000,0.0000,47,offspring,2,4
1.0000,1.0000,76.7519,4617.6145,5552.6789,4420.5016,0.0000,0.0000,0.0000,0.0000,47,offspring,7,1
1.0000,1.0000,100.0000,1332.7068,8137.2039,306.8666,0.0000,0.0000,0.0000,0.0000,47,offspring,1,6
1.0000,0.4000,50.0000,3061.4472,12147.6539,499.9631,0.0000,0.0000,0.0000,0.0000,47,offspring,3,0
0.4000,0.4000,50.0000,8249.8659,7088.3097,1108.7577,0.0000,0.0000,0.0000,0.0000,47,offspring,1,6
0.4000,0.4000,100.0000,3967.9880,13334.6439,681.9815,0.0000,0.0000,0.0000,0.0000,47,offspring,9,2
0.4000,0.4000,50.0000,2455.5586,7630.3080,951.7993,0.0000,0.0000,0.0000,0.0000,47,offspring,3,7
1.0000,1.0000,100.0000,1687.0715,4294.9218,2910.2666,0.0000,0.0000,0.0000,0.0000,47,offspring,7,9
1.0000,0.4000,100.0000,2672.2528,7296.7527,191.6659,0.0000,0.0000,0.0000,0.0000,47,offspring,6,1
0.4000,0.4000,61.1085,1342.3920,9111.6576,1300.9093,0.0000,0.0000,0.0000,0.0000,47,offspring,7,0
1.0000,1.0000,100.0000,1676.4596,2265.9386,879.9884,0.0000,0.0000,0.0000,0.0000,47,offspring,8,9
0.4000,0.4000,65.4359,2355.7719,2972.5014,309.9677,0.0000,0.0000,0.0000,0.0000,47,offspring,4,3
