s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,1.0000,81.8483,204.5865,26.0632,9.8110,0.0000,0.0000,0.0000,0.0000,20,offspring,9,7
1.0000,0.4000,79.4493,29.8196,29.5063,8.0488,0.0000,0.0000,0.0000,0.0000,20,offspring,6,5
1.0000,0.4000,90.9419,58.3823,38.9005,2.6869,0.0000,0.0000,0.0000,0.0000,20,offspring,2,6
1.0000,0.4000,78.3846,50.0719,27.2915,9.4381,0.0000,0.0000,0.0000,0.0000,20,offspring,8,2
1.0000,1.0000,69.5076,28.5831,39.8853,18.1318,0.0000,0.0000,0.0000,0.0000,20,offspring,1,0
1.0000,1.0000,89.6920,11.3653,5.9091,4.7659,0.0000,0.0000,0.0000,0.0000,20,offspring,4,0
1.0000,0.4000,97.5178,102.5161,39.8156,11.2853,0.0000,0.0000,0.0000,0.0000,20,offspring,9,8
1.0000,0.4000,82.6488,37.8067,34.6870,1.2156,0.0000,0.0000,0.0000,0.0000,20,offspring,0,8
1.0000,1.0000,93.2349,8.6703,11.8079,4.5362,0.0000,0.0000,0.0000,0.0000,20,offspring,4,7
0.4000,0.4000,89.1515,8.3664,31.0076,2.2360,0.0000,0.0000,0.0000,0.0000,20,offspring,3,6
1.0000,0.4000,89.1737,43.5698,27.0499,4.9175,0.0000,0.0000,0.0000,0.0000,20,offspring,5,2
0.4000,0.4000,92.8458,17.4176,31.5593,8.5600,0.0000,0.0000,0.0000,0.0000,20,offspring,4,2
1.0000,1.0000,95.1538,100.1842,87.0027,16.8159,0.0000,0.0000,0.0000,0.0000,20,offspring,8,9
1.0000,0.4000,79.5905,8.5587,19.2826,5.9508,0.0000,0.0000,0.0000,0.0000,20,offspring,0,9
0.4000,0.4000,67.0730,31.7410,58.6237,19.2726,0.0000,0.0000,0.0000,0.0000,20,offspring,6,1
0.4000,0.4000,90.9130,15.1904,37.6908,4.7656,0.0000,0.0000,0.0000,0.0000,20,offspring,3,9
0.4000,0.4000,79.3635,16.8778,41.3181,2.6148,0.0000,0.0000,0.0000,0.0000,20,offspring,4,5
1.0000,0.4000,98.4892,15.5570,57.3989,10.5306,0.0000,0.0000,0.0000,0.0000,20,offspring,9,1
1.0000,0.4000,80.8660,36.8510,69.5620,1.8720,0.0000,0.0000,0.0000,0.0000,20,offspring,8,6
1.0000,0.8637,90.1574,30.7896,25.2029,4.5361,0.0000,0.0000,0.0000,0.0000,20,offspring,4,8
1.0000,1.0000,86.9256,75.3355,64.7524,8.7386,0.0000,0.0000,0.0000,0.0000,20,offspring,8,2
0.4000,0.4000,92.5008,106.1058,18.9948,22.7278,0.0000,0.0000,0.0000,0.0000,20,offspring,1,2
1.0000,0.4000,84.7060,112.1486,82.1353,10.6292,0.0000,0.0000,0.0000,0.0000,20,offspring,9,7
1.0000,1.0000,81.3763,137.8684,102.5703,12.2403,0.0000,0.0000,0.0000,0.0000,20,offspring,8,2
0.4443,0.4000,92.8118,17.4068,2.3939,1.8488,0.0000,0.0000,0.0000,0.0000,20,offspring,2,4
1.0000,0.4000,92.5479,3.4641,26.1652,7.6444,0.0000,0.0000,0.0000,0.0000,20,offspring,1,5
0.9872,0.4000,80.8465,4.7242,8.1990,1.8504,0.0000,0.0000,0.0000,0.0000,20,offspring,5,4
1.0000,0.4182,90.5873,141.1020,7.7031,2.5897,0.0000,0.0000,0.0000,0.0000,20,offspring,0,2
0.4000,0.4000,95.6751,18.5113,20.8216,8.8286,0.0000,0.0000,0.0000,0.0000,20,offspring,3,4
1.0000,0.4000,87.9813,14.3673,18.7225,1.5982,0.0000,0.0000,0.0000,0.0000,20,offspring,0,9
0.6421,0.4000,90.3383,9.4502,8.5002,1.6172,0.0000,0.0000,0.0000,0.0000,20,offspring,3,4
1.0000,0.5873,85.0713,3.5596,6.9979,1.2757,0.0000,0.0000,0.0000,0.0000,20,offspring,4,6
1.0000,0.4000,81.0760,22.5567,53.2009,3.7964,0.0000,0.0000,0.0000,0.0000,20,offspring,8,6
1.0000,1.0000,93.3939,41.3294,71.6627,9.0132,0.0000,0.0000,0.0000,0.0000,20,offspring,9,6
1.0000,0.4000,86.2340,10.3498,6.0804,2.9235,0.0000,0.0000,0.0000,0.0000,20,offspring,4,6
0.4000,0.4000,84.5013,35.2903,17.8781,5.4328,0.0000,0.0000,0.0000,0.0000,20,offspring,6,1
1.0000,0.9610,81.8433,7.7626,5.9008,1.7379,0.0000,0.0000,0.0000,0.0000,20,offspring,0,4
1.0000,1.0000,85.3529,60.8686,4.9024,6.4953,0.0000,0.0000,0.0000,0.0000,20,offspring,0,2
1.0000,0.4000,84.8226,9.8958,18.2509,3.3991,0.0000,0.0000,0.0000,0.0000,20,offspring,9,6
1.0000,0.4000,88.6231,11.9617,4.1233,1.1955,0.0000,0.0000,0.0000,0.0000,20,offspring,0,9
0.4000,0.4000,80.9303,43.3851,30.0835,1.1382,0.0000,0.0000,0.0000,0.0000,20,offspring,5,8
0.7369,0.4000,88.2487,17.7417,6.9939,1.7943,0.0000,0.0000,0.0000,0.0000,20,offspring,6,9
1.0000,1.0000,88.3558,64.3179,19.7376,4.2018,0.0000,0.0000,0.0000,0.0000,20,offspring,8,2
1.0000,0.4000,83.8401,317.9259,16.6589,6.3185,0.0000,0.0000,0.0000,0.0000,20,offspring,6,2
1.0000,1.0000,93.5877,29.1166,17.4977,4.5226,0.0000,0.0000,0.0000,0.0000,20,offspring,0,9
1.0000,1.0000,94.9909,80.4290,22.8797,12.9941,0.0000,0.0000,0.0000,0.0000,20,offspring,7,9
1.0000,0.4000,86.4416,31.3931,27.8674,9.8743,0.0000,0.0000,0.0000,0.0000,20,offspring,2,5
1.0000,0.4000,89.9978,29.4762,16.7945,5.1561,0.0000,0.0000,0.0000,0.0000,20,offspring,5,4
0.4067,0.4000,82.9431,7.1862,41.3268,11.8444,0.0000,0.0000,0.0000,0.0000,20,offspring,1,5
1.0000,0.4000,78.2678,9.2905,24.6268,3.4402,0.0000,0.0000,0.0000,0.0000,20,offspring,5,1
0.6418,0.4000,72.3479,10.7719,55.7146,11.3446,0.0000,0.0000,0.0000,0.0000,20,offspring,6,1
1.0000,0.4000,85.8552,83.4227,25.7633,9.0775,0.0000,0.0000,0.0000,0.0000,20,offspring,7,1
1.0000,0.4000,91.9512,26.8725,30.6083,2.2528,0.0000,0.0000,0.0000,0.0000,20,offspring,2,9
