s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,1.0000,50.0000,73264.2358,83141.4352,1580.0936,0.0000,0.0000,0.0000,0.0000,61,offspring,0,8
1.0000,1.0000,100.0000,148667.5983,126859.0526,4046.8978,0.0000,0.0000,0.0000,0.0000,61,offspring,0,6
1.0000,1.0000,50.0000,1363970.5008,1695113.8639,345822.2359,0.0000,0.0000,0.0000,0.0000,61,offspring,7,4
1.0000,0.4000,100.0000,1096107.8142,752738.1524,152368.5970,0.0000,0.0000,0.0000,0.0000,61,offspring,4,0
0.4000,0.4000,100.0000,23177.4838,177771.4466,9342.1248,0.0000,0.0000,0.0000,0.0000,61,offspring,6,0
1.0000,0.4000,50.0000,45510.9385,104547.3697,2263.0870,0.0000,0.0000,0.0000,0.0000,61,offspring,2,9
1.0000,1.0000,100.0000,85013.9598,312255.6278,13052.6781,0.0000,0.0000,0.0000,0.0000,61,offspring,0,6
0.4000,0.4000,100.0000,56053.8666,157199.6109,7038.3588,0.0000,0.0000,0.0000,0.0000,61,offspring,0,1
1.0000,0.4000,50.0000,101879.3705,37188.3811,2651.1762,0.0000,0.0000,0.0000,0.0000,61,offspring,0,3
1.0000,1.0000,50.0000,78039.8386,115194.6392,3688.9371,0.0000,0.0000,0.0000,0.0000,61,offspring,9,3
1.0000,1.0000,100.0000,64928.7333,192261.0220,11976.3369,0.0000,0.0000,0.0000,0.0000,61,offspring,0,7
1.0000,0.4000,50.0000,2005984.7175,223837.1586,41276.9587,0.0000,0.0000,0.0000,0.0000,61,offspring,4,1
0.4000,0.4000,50.0000,32014.5675,451594.7160,45792.6454,0.0000,0.0000,0.0000,0.0000,61,offspring,7,1
1.0000,1.0000,100.0000,188010.0710,221130.2394,71258.5110,0.0000,0.0000,0.0000,0.0000,61,offspring,5,2
1.0000,0.4000,100.0000,29089.8408,114380.9592,4398.9861,0.0000,0.0000,0.0000,0.0000,61,offspring,0,2
1.0000,0.4000,100.0000,1929486.7221,359595.7524,81098.9946,0.0000,0.0000,0.0000,0.0000,61,offspring,4,3
1.0000,1.0000,100.0000,1356799.7189,838993.3203,132234.0527,0.0000,0.0000,0.0000,0.0000,61,offspring,7,4
1.0000,0.4000,50.0000,280499.2226,483069.4315,117416.2584,0.0000,0.0000,0.0000,0.0000,61,offspring,1,4
1.0000,0.4000,100.0000,7841.5709,84039.0431,5105.0440,0.0000,0.0000,0.0000,0.0000,61,offspring,9,6
1.0000,1.0000,50.0000,250035.8664,357860.0248,46236.0452,0.0000,0.0000,0.0000,0.0000,61,offspring,5,1
1.0000,0.4000,50.0000,1312993.1558,204298.9357,119606.4332,0.0000,0.0000,0.0000,0.0000,61,offspring,0,4
1.0000,1.0000,50.0000,36538.4253,100957.6770,1923.8315,0.0000,0.0000,0.0000,0.0000,61,offspring,2,3
1.0000,1.0000,100.0000,24015.4555,79868.6996,1408.4866,0.0000,0.0000,0.0000,0.0000,61,offspring,2,6
1.0000,0.4000,100.0000,14912.1031,184879.2189,3567.0128,0.0000,0.0000,0.0000,0.0000,61,offspring,3,2
1.0000,0.4000,50.0000,853576.8221,442591.9756,138930.6708,0.0000,0.0000,0.0000,0.0000,61,offspring,7,5
1.0000,1.0000,50.0000,53202.6617,182442.0965,2230.1475,0.0000,0.0000,0.0000,0.0000,61,offspring,1,8
1.0000,1.0000,50.0000,536364.7016,807485.1742,75608.6813,0.0000,0.0000,0.0000,0.0000,61,offspring,2,4
0.4000,0.4000,50.0000,38322.5164,392430.3759,4758.0075,0.0000,0.0000,0.0000,0.0000,61,offspring,9,3
0.4000,0.4000,50.0000,79170.2259,92873.6562,2175.3534,0.0000,0.0000,0.0000,0.0000,61,offspring,3,8
1.0000,0.4000,100.0000,94236.8223,102823.6406,1203.2646,0.0000,0.0000,0.0000,0.0000,61,offspring,3,8
1.0000,1.0000,50.0000,208199.0101,231220.9375,17232.1860,0.0000,0.0000,0.0000,0.0000,61,offspring,6,0
1.0000,0.4000,50.0000,52949.1878,127574.3590,76680.3413,0.0000,0.0000,0.0000,0.0000,61,offspring,9,7
1.0000,0.4000,50.0000,156685.2236,104234.7875,9364.5476,0.0000,0.0000,0.0000,0.0000,61,offspring,0,3
1.0000,1.0000,100.0000,34159.9639,53837.3138,2329.9828,0.0000,0.0000,0.0000,0.0000,61,offspring,9,8
1.0000,1.0000,100.0000,103093.5232,279818.3380,2517.3698,0.0000,0.0000,0.0000,0.0000,61,offspring,8,1
1.0000,0.4000,50.0000,15352.6689,84449.0210,10663.9902,0.0000,0.0000,0.0000,0.0000,61,offspring,7,9
0.4000,0.4000,100.0000,29884.9639,115224.0396,3117.1045,0.0000,0.0000,0.0000,0.0000,61,offspring,9,1
1.0000,0.4000,50.0000,1424894.2414,296292.2814,174748.4395,0.0000,0.0000,0.0000,0.0000,61,offspring,4,2
1.0000,0.4000,50.0000,81540.5503,66830.0937,1586.4170,0.0000,0.0000,0.0000,0.0000,61,offspring,8,6
0.4000,0.4000,50.0000,37270.9559,294990.1528,32495.6993,0.0000,0.0000,0.0000,0.0000,61,offspring,3,7
1.0000,0.4000,100.0000,330174.4282,212664.7268,173286.8590,0.0000,0.0000,0.0000,0.0000,61,offspring,5,3
1.0000,0.4000,50.0000,108902.3454,658057.8612,5798.3164,0.0000,0.0000,0.0000,0.0000,61,offspring,6,0
1.0000,0.4000,100.0000,157934.3213,156800.1434,4549.1234,0.0000,0.0000,0.0000,0.0000,61,offspring,9,8
0.4000,0.4000,50.0000,29290.1073,119379.7524,30422.6558,0.0000,0.0000,0.0000,0.0000,61,offspring,9,7
0.4000,0.4000,50.0000,167412.0548,172196.6612,28635.2428,0.0000,0.0000,0.0000,0.0000,61,offspring,1,7
1.0000,1.0000,50.0000,31553.7123,76609.1245,17266.4489,0.0000,0.0000,0.0000,0.0000,61,offspring,7,3
1.0000,0.4000,100.0000,724308.9527,959500.6355,106960.5372,0.0000,0.0000,0.0000,0.0000,61,offspring,7,4
1.0000,0.4000,50.0000,76139.9280,217251.4360,53685.4702,0.0000,0.0000,0.0000,0.0000,61,offspring,3,7
1.0000,0.4000,100.0000,1499632.3796,952041.5592,102380.8644,0.0000,0.0000,0.0000,0.0000,61,offspring,4,5
0.4000,0.4000,100.0000,953770.3795,1090841.5169,50804.9502,0.0000,0.0000,0.0000,0.0000,61,offspring,0,5
1.0000,1.0000,100.0000,125859.9199,302640.9659,49235.0580,0.0000,0.0000,0.0000,0.0000,61,offspring,7,0
1.0000,0.4000,50.0000,21406.9142,175251.9734,16945.1578,0.0000,0.0000,0.0000,0.0000,61,offspring,2,7
1.0000,1.0000,50.0000,588091.5224,706751.9486,78786.3502,0.0000,0.0000,0.0000,0.0000,61,offspring,8,5
1.0000,1.0000,50.0000,109195.1551,313746.8658,1811.5496,0.0000,0.0000,0.0000,0.0000,61,offspring,1,8
1.0000,1.0000,100.0000,33908.2384,128206.3410,773.6700,0.0000,0.0000,0.0000,0.0000,61,offspring,3,6
1.0000,0.4000,100.0000,29428.4805,98504.2243,436.1183,0.0000,0.0000,0.0000,0.0000,61,offspring,1,8
1.0000,1.0000,50.0000,369199.9619,416438.5298,118059.1514,0.0000,0.0000,0.0000,0.0000,61,offspring,2,5
0.4000,0.4000,50.0000,361305.1894,84325.9466,27169.5427,0.0000,0.0000,0.0000,0.0000,61,offspring,1,4
1.0000,0.4000,50.0000,913697.1233,584634.7799,77412.3204,0.0000,0.0000,0.0000,0.0000,61,offspring,1,4
1.0000,0.4000,50.0000,107686.3987,415186.3738,33688.9318,0.0000,0.0000,0.0000,0.0000,61,offspring,7,6
1.0000,1.0000,100.0000,770181.7894,343213.5600,53068.9127,0.0000,0.0000,0.0000,0.0000,61,offspring,4,3
1.0000,0.4000,50.0000,60598.7238,126143.7978,21850.3116,0.0000,0.0000,0.0000,0.0000,61,offspring,7,3
1.0000,0.4000,50.0000,658137.2280,167852.1952,23371.7553,0.0000,0.0000,0.0000,0.0000,61,offspring,4,0
1.0000,0.4000,50.0000,67015.1501,221365.3911,4247.9997,0.0000,0.0000,0.0000,0.0000,61,offspring,9,8
1.0000,0.4000,100.0000,30708.8637,164444.9231,10352.3907,0.0000,0.0000,0.0000,0.0000,61,offspring,3,9
1.0000,0.4000,100.0000,202809.1263,532378.2709,22102.8260,0.0000,0.0000,0.0000,0.0000,61,offspring,5,2
1.0000,0.4000,100.0000,98377.1898,112223.2893,2800.5315,0.0000,0.0000,0.0000,0.0000,61,offspring,2,0
0.4000,0.4000,50.0000,75421.6793,213010.5759,7920.1963,0.0000,0.0000,0.0000,0.0000,61,offspring,2,9
1.0000,0.4000,50.0000,235939.9400,227950.3923,11022.8340,0.0000,0.0000,0.0000,0.0000,61,offspring,8,0
0.4000,0.4000,100.0000,364822.7280,603586.3070,112959.7305,0.0000,0.0000,0.0000,0.0000,61,offspring,1,5
0.4000,0.4000,100.0000,364822.7280,603586.3070,112959.7305,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,0.4000,50.0000,235939.9400,227950.3923,11022.8340,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
0.4000,0.4000,50.0000,75421.6793,213010.5759,7920.1963,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,0.4000,100.0000,98377.1898,112223.2893,2800.5315,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,0.4000,100.0000,202809.1263,532378.2709,22102.8260,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,0.4000,100.0000,30708.8637,164444.9231,10352.3907,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,0.4000,50.0000,67015.1501,221365.3911,4247.9997,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,0.4000,50.0000,658137.2280,167852.1952,23371.7553,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,0.4000,50.0000,60598.7238,126143.7978,21850.3116,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
1.0000,1.0000,100.0000,770181.7894,343213.5600,53068.9127,0.0000,0.0000,0.0000,0.0000,61,parent,-1,-1
