s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,89.6417,13.0129,8.5340,1.4422,0.0000,0.0000,0.0000,0.0000,22,offspring,9,8
1.0000,0.4000,95.9604,16.9965,36.3323,9.1646,0.0000,0.0000,0.0000,0.0000,22,offspring,5,0
1.0000,1.0000,81.1916,10.4701,27.7781,1.7461,0.0000,0.0000,0.0000,0.0000,22,offspring,5,6
1.0000,0.4000,98.6802,21.0229,41.2959,4.9893,0.0000,0.0000,0.0000,0.0000,22,offspring,1,5
1.0000,0.4000,82.7927,47.6062,13.3071,1.7977,0.0000,0.0000,0.0000,0.0000,22,offspring,8,5
1.0000,0.4000,89.4284,37.6592,13.2115,2.9913,0.0000,0.0000,0.0000,0.0000,22,offspring,9,7
0.4000,0.4000,99.4906,152.4034,57.3980,7.2480,0.0000,0.0000,0.0000,0.0000,22,offspring,9,4
1.0000,0.4000,83.4147,230.2384,53.6465,2.9358,0.0000,0.0000,0.0000,0.0000,22,offspring,4,1
0.4000,0.4000,91.7579,64.7411,23.3795,2.2362,0.0000,0.0000,0.0000,0.0000,22,offspring,4,8
0.4000,0.4000,73.3365,74.1853,57.2790,14.1575,0.0000,0.0000,0.0000,0.0000,22,offspring,4,3
0.4000,0.4000,89.3522,7.9927,32.0901,1.1905,0.0000,0.0000,0.0000,0.0000,22,offspring,9,6
1.0000,0.4000,94.2408,74.2851,144.8257,12.8958,0.0000,0.0000,0.0000,0.0000,22,offspring,3,0
1.0000,0.4000,89.8443,91.2521,21.0636,1.6321,0.0000,0.0000,0.0000,0.0000,22,offspring,4,1
0.4000,0.4000,98.0315,24.8146,79.0663,9.7458,0.0000,0.0000,0.0000,0.0000,22,offspring,2,9
0.4000,0.4000,91.2419,45.3281,15.3055,1.9798,0.0000,0.0000,0.0000,0.0000,22,offspring,7,9
1.0000,0.4000,86.9600,47.5428,25.9815,10.7259,0.0000,0.0000,0.0000,0.0000,22,offspring,0,5
1.0000,0.4000,94.3479,27.7437,106.8241,12.4080,0.0000,0.0000,0.0000,0.0000,22,offspring,9,3
1.0000,0.4000,84.2793,17.4591,18.3790,2.0111,0.0000,0.0000,0.0000,0.0000,22,offspring,1,7
1.0000,0.4000,89.0901,45.7867,92.6278,8.9446,0.0000,0.0000,0.0000,0.0000,22,offspring,4,5
1.0000,0.4000,86.9341,22.7586,22.8595,2.0069,0.0000,0.0000,0.0000,0.0000,22,offspring,6,1
0.4000,0.4000,50.0000,184.3018,90.6034,73.9102,0.0000,0.0000,0.0000,0.0000,22,offspring,3,0
1.0000,1.0000,92.2432,54.9983,239.5194,5.8964,0.0000,0.0000,0.0000,0.0000,22,offspring,2,9
1.0000,0.4000,92.5630,23.3659,113.0424,10.5492,0.0000,0.0000,0.0000,0.0000,22,offspring,0,9
1.0000,0.4000,89.2259,27.3641,27.1490,1.5507,0.0000,0.0000,0.0000,0.0000,22,offspring,4,6
1.0000,0.4000,87.3027,18.9201,5.3834,1.1104,0.0000,0.0000,0.0000,0.0000,22,offspring,6,1
1.0000,0.4000,89.2200,2.4005,18.2813,2.3287,0.0000,0.0000,0.0000,0.0000,22,offspring,6,9
0.4000,0.4000,84.4376,41.3256,42.9519,5.5140,0.0000,0.0000,0.0000,0.0000,22,offspring,8,3
1.0000,0.4000,86.7885,66.1688,67.8125,4.5665,0.0000,0.0000,0.0000,0.0000,22,offspring,1,2
1.0000,1.0000,92.3530,19.8750,53.2727,5.9538,0.0000,0.0000,0.0000,0.0000,22,offspring,2,3
1.0000,0.4000,94.2008,59.7629,48.4663,4.2162,0.0000,0.0000,0.0000,0.0000,22,offspring,2,9
1.0000,0.4000,94.3228,97.3407,49.6908,8.9991,0.0000,0.0000,0.0000,0.0000,22,offspring,3,9
1.0000,0.4000,78.5223,112.7714,129.4774,20.9572,0.0000,0.0000,0.0000,0.0000,22,offspring,6,0
1.0000,0.4000,75.7433,98.0940,86.5828,12.2593,0.0000,0.0000,0.0000,0.0000,22,offspring,0,2
1.0000,0.4000,91.3793,297.8569,138.7026,6.2762,0.0000,0.0000,0.0000,0.0000,22,offspring,4,0
1.0000,0.4000,91.6750,81.8544,123.2509,4.9044,0.0000,0.0000,0.0000,0.0000,22,offspring,3,4
