s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.7063,92.4643,16.3056,5.7422,6.5275,0.0000,0.0000,0.0000,0.0000,16,offspring,3,0
1.0000,0.4000,80.8349,17.2552,21.2752,0.3656,0.0000,0.0000,0.0000,0.0000,16,offspring,1,4
1.0000,0.4000,79.5370,17.9619,9.2785,0.3895,0.0000,0.0000,0.0000,0.0000,16,offspring,7,4
1.0000,0.4000,78.4312,47.5367,8.4154,3.8688,0.0000,0.0000,0.0000,0.0000,16,offspring,2,8
0.5544,0.4000,81.2371,3.9080,1.4147,0.4867,0.0000,0.0000,0.0000,0.0000,16,offspring,8,7
0.4000,0.4000,82.5164,28.9243,13.4956,1.1615,0.0000,0.0000,0.0000,0.0000,16,offspring,9,3
1.0000,0.4000,81.9207,7.5690,1.4644,0.9604,0.0000,0.0000,0.0000,0.0000,16,offspring,7,2
1.0000,0.4000,80.9840,9.1518,4.7659,0.9627,0.0000,0.0000,0.0000,0.0000,16,offspring,7,5
0.8863,0.5808,83.5620,2.3133,1.2104,1.0076,0.0000,0.0000,0.0000,0.0000,16,offspring,2,0
0.5945,0.4000,80.2441,11.4745,3.8759,0.6989,0.0000,0.0000,0.0000,0.0000,16,offspring,6,5
1.0000,1.0000,78.4947,6.9573,7.9091,1.5591,0.0000,0.0000,0.0000,0.0000,16,offspring,5,8
1.0000,1.0000,79.7046,46.5317,15.3253,2.3423,0.0000,0.0000,0.0000,0.0000,16,offspring,3,4
0.4000,0.4000,83.3171,21.8742,9.1383,0.8876,0.0000,0.0000,0.0000,0.0000,16,offspring,5,2
0.4000,0.4000,80.8609,11.2300,6.9770,0.2988,0.0000,0.0000,0.0000,0.0000,16,offspring,5,7
1.0000,1.0000,79.4627,21.8949,38.4139,2.1441,0.0000,0.0000,0.0000,0.0000,16,offspring,4,0
1.0000,0.4000,83.8567,4.7080,10.6021,1.7988,0.0000,0.0000,0.0000,0.0000,16,offspring,5,2
