s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
0.7215,0.4000,82.6340,2.9982,10.3521,1.4749,0.0000,0.0000,0.0000,0.0000,13,offspring,7,2
1.0000,0.4000,82.3002,3.3131,8.5655,0.9528,0.0000,0.0000,0.0000,0.0000,13,offspring,5,9
1.0000,0.6694,83.1242,4.4771,4.0041,0.1846,0.0000,0.0000,0.0000,0.0000,13,offspring,1,5
1.0000,1.0000,81.8169,11.0286,6.8875,0.1985,0.0000,0.0000,0.0000,0.0000,13,offspring,9,3
1.0000,0.4000,83.1153,3.7482,2.5572,0.6694,0.0000,0.0000,0.0000,0.0000,13,offspring,0,8
1.0000,0.4000,71.5458,77.7319,123.0224,9.4333,0.0000,0.0000,0.0000,0.0000,13,offspring,4,2
0.4000,0.4000,83.6251,9.7636,2.2314,0.5264,0.0000,0.0000,0.0000,0.0000,13,offspring,0,3
0.4000,0.4000,85.5205,21.1589,26.8651,1.9482,0.0000,0.0000,0.0000,0.0000,13,offspring,3,6
1.0000,0.9810,84.8053,5.9070,37.8625,1.5451,0.0000,0.0000,0.0000,0.0000,13,offspring,1,7
1.0000,1.0000,80.8993,3.3955,4.0730,1.9081,0.0000,0.0000,0.0000,0.0000,13,offspring,9,8
0.4097,0.4000,79.4307,1.4992,15.1474,2.6219,0.0000,0.0000,0.0000,0.0000,13,offspring,4,6
0.4000,0.4000,80.2903,5.7767,9.3313,1.9401,0.0000,0.0000,0.0000,0.0000,13,offspring,4,2
1.0000,1.0000,79.2753,4.5497,6.2432,0.4847,0.0000,0.0000,0.0000,0.0000,13,offspring,3,4
0.4363,0.4000,82.2509,2.0886,2.8892,0.2210,0.0000,0.0000,0.0000,0.0000,13,offspring,9,8
0.4000,0.4000,81.9532,37.3980,16.1201,2.1527,0.0000,0.0000,0.0000,0.0000,13,offspring,2,5
1.0000,0.4000,83.4709,4.9406,30.1528,0.5137,0.0000,0.0000,0.0000,0.0000,13,offspring,6,1
1.0000,0.4000,83.0831,2.4979,3.5661,0.2586,0.0000,0.0000,0.0000,0.0000,13,offspring,6,0
0.4000,0.4000,80.1910,8.8095,11.6408,0.9385,0.0000,0.0000,0.0000,0.0000,13,offspring,4,3
0.8046,0.6780,82.6759,1.9152,2.2692,0.1802,0.0000,0.0000,0.0000,0.0000,13,offspring,7,0
1.0000,0.4000,81.4090,4.1263,6.3102,0.6003,0.0000,0.0000,0.0000,0.0000,13,offspring,6,5
0.4000,0.4000,83.0529,3.8247,3.2435,0.7367,0.0000,0.0000,0.0000,0.0000,13,offspring,8,6
1.0000,0.4000,77.0216,4.9580,5.0484,2.2178,0.0000,0.0000,0.0000,0.0000,13,offspring,7,4
0.4676,0.4000,78.9506,11.9895,5.0511,2.6681,0.0000,0.0000,0.0000,0.0000,13,offspring,8,6
0.6614,0.4000,82.8542,5.8802,1.9238,0.3213,0.0000,0.0000,0.0000,0.0000,13,offspring,3,0
0.4000,0.4000,81.8090,1.7503,5.5907,1.3149,0.0000,0.0000,0.0000,0.0000,13,offspring,9,5
0.4805,0.4000,80.6494,7.3802,5.8077,0.8529,0.0000,0.0000,0.0000,0.0000,13,offspring,4,7
0.4000,0.4000,80.2418,6.7638,5.3179,2.8421,0.0000,0.0000,0.0000,0.0000,13,offspring,4,3
1.0000,0.4000,80.4018,8.0718,7.7729,2.2683,0.0000,0.0000,0.0000,0.0000,13,offspring,1,4
0.4266,0.4000,82.7622,4.7077,0.2409,0.3262,0.0000,0.0000,0.0000,0.0000,13,offspring,5,8
1.0000,0.4000,81.7302,8.7641,8.6503,1.0269,0.0000,0.0000,0.0000,0.0000,13,offspring,9,0
1.0000,0.4000,83.4038,16.4512,14.1479,0.2855,0.0000,0.0000,0.0000,0.0000,13,offspring,1,3
1.0000,1.0000,76.5271,34.2796,17.2978,4.6123,0.0000,0.0000,0.0000,0.0000,13,offspring,9,2
0.4000,0.4000,82.7555,2.4993,7.9075,0.7528,0.0000,0.0000,0.0000,0.0000,13,offspring,9,5
1.0000,1.0000,82.9324,53.4921,7.2593,1.5108,0.0000,0.0000,0.0000,0.0000,13,offspring,2,9
1.0000,0.4000,73.9640,4.3692,19.1586,4.7466,0.0000,0.0000,0.0000,0.0000,13,offspring,4,8
0.4000,0.4000,83.8333,0.8127,10.5266,0.6288,0.0000,0.0000,0.0000,0.0000,13,offspring,5,9
1.0000,0.4000,83.6629,11.5593,4.6404,0.1142,0.0000,0.0000,0.0000,0.0000,13,offspring,6,1
1.0000,0.4000,80.9837,22.0006,5.3706,0.9598,0.0000,0.0000,0.0000,0.0000,13,offspring,7,3
0.7954,0.4000,82.0878,4.6182,13.7000,1.9263,0.0000,0.0000,0.0000,0.0000,13,offspring,4,1
0.4000,0.4000,82.9885,5.0211,2.1027,0.7841,0.0000,0.0000,0.0000,0.0000,13,offspring,8,0
1.0000,0.4000,81.6633,9.5844,2.6277,0.7922,0.0000,0.0000,0.0000,0.0000,13,offspring,0,2
1.0000,0.4000,80.9397,4.2386,3.5389,0.8707,0.0000,0.0000,0.0000,0.0000,13,offspring,4,7
1.0000,0.7800,82.7278,1.8094,4.5354,0.3630,0.0000,0.0000,0.0000,0.0000,13,offspring,6,8
0.5542,0.4000,82.2123,9.6616,2.5998,0.5013,0.0000,0.0000,0.0000,0.0000,13,offspring,2,8
1.0000,1.0000,81.5498,5.7529,3.0950,1.3095,0.0000,0.0000,0.0000,0.0000,13,offspring,0,8
1.0000,0.4000,81.6632,11.6430,7.8245,0.9022,0.0000,0.0000,0.0000,0.0000,13,offspring,2,9
0.6945,0.4000,82.7735,5.9164,15.5608,0.5640,0.0000,0.0000,0.0000,0.0000,13,offspring,1,6
0.8562,0.4000,84.1710,4.4884,8.9177,0.8687,0.0000,0.0000,0.0000,0.0000,13,offspring,8,6
1.0000,1.0000,81.2005,18.5172,16.9608,1.1394,0.0000,0.0000,0.0000,0.0000,13,offspring,1,2
1.0000,0.4000,80.4909,9.1401,9.0342,0.5394,0.0000,0.0000,0.0000,0.0000,13,offspring,4,7
0.4000,0.4000,79.3691,19.4155,11.4425,1.5776,0.0000,0.0000,0.0000,0.0000,13,offspring,4,6
1.0000,0.4000,83.6414,1.3195,39.0503,0.2264,0.0000,0.0000,0.0000,0.0000,13,offspring,1,5
0.8276,0.4426,83.1361,2.8033,19.5055,0.7322,0.0000,0.0000,0.0000,0.0000,13,offspring,0,1
1.0000,0.9461,79.5472,7.8026,51.9287,1.3733,0.0000,0.0000,0.0000,0.0000,13,offspring,8,2
0.4000,0.4000,82.5857,3.1543,1.6719,0.3892,0.0000,0.0000,0.0000,0.0000,13,offspring,0,5
0.7446,0.4000,79.4060,3.9432,6.7250,0.7919,0.0000,0.0000,0.0000,0.0000,13,offspring,7,4
0.4231,0.4000,81.1937,2.7049,2.3713,0.4703,0.0000,0.0000,0.0000,0.0000,13,offspring,9,8
1.0000,0.4000,83.5559,3.7519,17.2427,0.3441,0.0000,0.0000,0.0000,0.0000,13,offspring,8,1
1.0000,0.7721,81.8523,7.8396,0.7461,0.7599,0.0000,0.0000,0.0000,0.0000,13,offspring,8,0
0.9780,0.4000,83.2895,5.8793,6.1485,2.5729,0.0000,0.0000,0.0000,0.0000,13,offspring,1,8
0.6578,0.4000,79.0428,13.3253,10.3766,2.6274,0.0000,0.0000,0.0000,0.0000,13,offspring,4,2
0.4000,0.4000,83.0987,9.6262,3.2653,0.3241,0.0000,0.0000,0.0000,0.0000,13,offspring,5,1
0.4322,0.4000,79.3333,1.6151,3.8097,1.1018,0.0000,0.0000,0.0000,0.0000,13,offspring,0,4
1.0000,0.4000,82.3830,28.2541,26.8168,1.2336,0.0000,0.0000,0.0000,0.0000,13,offspring,2,1
1.0000,0.4000,78.0875,3.9880,6.7251,6.3543,0.0000,0.0000,0.0000,0.0000,13,offspring,4,0
0.8115,0.4220,82.4235,3.4937,3.1787,0.2393,0.0000,0.0000,0.0000,0.0000,13,offspring,7,8
0.6850,0.4000,82.9420,3.5041,1.6456,0.2777,0.0000,0.0000,0.0000,0.0000,13,offspring,8,7
0.4000,0.4000,82.7990,11.0872,7.2437,0.3361,0.0000,0.0000,0.0000,0.0000,13,offspring,0,1
1.0000,0.4000,78.8918,3.1692,1.0373,2.1522,0.0000,0.0000,0.0000,0.0000,13,offspring,5,4
1.0000,0.4000,81.9643,1.2761,3.7567,0.2309,0.0000,0.0000,0.0000,0.0000,13,offspring,0,5
1.0000,0.4000,81.9643,1.2761,3.7567,0.2309,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
1.0000,0.4000,78.8918,3.1692,1.0373,2.1522,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
0.4000,0.4000,82.7990,11.0872,7.2437,0.3361,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
0.6850,0.4000,82.9420,3.5041,1.6456,0.2777,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
0.8115,0.4220,82.4235,3.4937,3.1787,0.2393,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
1.0000,0.4000,78.0875,3.9880,6.7251,6.3543,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
1.0000,0.4000,82.3830,28.2541,26.8168,1.2336,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
0.4322,0.4000,79.3333,1.6151,3.8097,1.1018,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
0.4000,0.4000,83.0987,9.6262,3.2653,0.3241,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
0.6578,0.4000,79.0428,13.3253,10.3766,2.6274,0.0000,0.0000,0.0000,0.0000,13,parent,-1,-1
