s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,50.0000,2562.9312,1321.2519,411.8473,0.0000,0.0000,0.0000,0.0000,48,offspring,7,3
1.0000,0.4000,100.0000,4039.6114,14736.2230,711.3137,0.0000,0.0000,0.0000,0.0000,48,offspring,6,2
1.0000,1.0000,50.0000,518.3289,1436.1148,576.9707,0.0000,0.0000,0.0000,0.0000,48,offspring,8,0
1.0000,1.0000,100.0000,1426.0869,3238.4875,157.0349,0.0000,0.0000,0.0000,0.0000,48,offspring,9,5
1.0000,0.4000,50.0000,1842.0285,5750.4590,522.3064,0.0000,0.0000,0.0000,0.0000,48,offspring,1,9
0.4000,0.4000,50.0000,710.9434,4346.5584,109.7315,0.0000,0.0000,0.0000,0.0000,48,offspring,7,5
1.0000,0.4000,50.0000,2524.8903,18369.8041,985.4892,0.0000,0.0000,0.0000,0.0000,48,offspring,4,0
0.4000,0.4000,100.0000,3827.3657,17432.1648,2705.6493,0.0000,0.0000,0.0000,0.0000,48,offspring,9,1
1.0000,1.0000,50.0000,10123.5153,31244.4022,980.0497,0.0000,0.0000,0.0000,0.0000,48,offspring,8,2
0.4000,0.4000,100.0000,1304.8080,9885.3445,2408.3573,0.0000,0.0000,0.0000,0.0000,48,offspring,0,8
1.0000,0.4000,50.0000,1556.7551,5446.1470,113.1616,0.0000,0.0000,0.0000,0.0000,48,offspring,7,2
1.0000,1.0000,100.0000,3408.4051,8891.7250,454.8851,0.0000,0.0000,0.0000,0.0000,48,offspring,6,7
0.4000,0.4000,100.0000,1278.9187,4445.5237,114.6648,0.0000,0.0000,0.0000,0.0000,48,offspring,7,5
0.4000,0.4000,86.3291,1501.2009,3157.8689,50.7603,0.0000,0.0000,0.0000,0.0000,48,offspring,7,4
1.0000,1.0000,58.6110,817.7609,938.0167,99.5456,0.0000,0.0000,0.0000,0.0000,48,offspring,7,8
1.0000,0.4000,50.0000,801.4492,5032.2568,720.1334,0.0000,0.0000,0.0000,0.0000,48,offspring,0,8
0.4000,0.4000,100.0000,902.0914,8239.7897,126.7251,0.0000,0.0000,0.0000,0.0000,48,offspring,5,3
1.0000,0.4000,100.0000,2218.0565,8105.5226,549.5816,0.0000,0.0000,0.0000,0.0000,48,offspring,4,0
0.4000,0.4000,100.0000,2522.3137,2187.7850,1012.6786,0.0000,0.0000,0.0000,0.0000,48,offspring,0,4
1.0000,0.4000,100.0000,2059.6892,8461.9977,605.8019,0.0000,0.0000,0.0000,0.0000,48,offspring,8,6
1.0000,0.4000,50.0000,1442.1077,10134.9733,319.3130,0.0000,0.0000,0.0000,0.0000,48,offspring,8,6
0.4000,0.4000,100.0000,1381.8100,6033.8752,396.8715,0.0000,0.0000,0.0000,0.0000,48,offspring,1,7
1.0000,0.4000,100.0000,1467.2363,7150.6097,500.5283,0.0000,0.0000,0.0000,0.0000,48,offspring,7,1
1.0000,0.4000,50.0000,2467.5549,5885.7877,126.8183,0.0000,0.0000,0.0000,0.0000,48,offspring,7,4
1.0000,1.0000,100.0000,486.4640,1468.5957,260.5926,0.0000,0.0000,0.0000,0.0000,48,offspring,8,0
1.0000,0.4000,50.0000,2756.1433,6662.5725,453.1503,0.0000,0.0000,0.0000,0.0000,48,offspring,8,3
1.0000,0.4000,89.3569,2605.0398,6383.3157,104.9512,0.0000,0.0000,0.0000,0.0000,48,offspring,5,2
1.0000,0.4000,62.5492,832.1168,4545.0322,159.9905,0.0000,0.0000,0.0000,0.0000,48,offspring,9,0
1.0000,1.0000,50.0000,8220.4283,11769.1877,360.8249,0.0000,0.0000,0.0000,0.0000,48,offspring,6,3
1.0000,1.0000,100.0000,4356.7687,4860.0867,487.3593,0.0000,0.0000,0.0000,0.0000,48,offspring,8,5
1.0000,1.0000,51.4597,699.8672,1831.4768,290.3971,0.0000,0.0000,0.0000,0.0000,48,offspring,8,7
0.4000,0.4000,100.0000,1161.3524,10172.8824,135.9773,0.0000,0.0000,0.0000,0.0000,48,offspring,9,4
0.4000,0.4000,50.0000,3893.1920,9577.9557,373.7319,0.0000,0.0000,0.0000,0.0000,48,offspring,4,6
1.0000,0.4000,50.0000,12614.5102,62592.5242,1933.2521,0.0000,0.0000,0.0000,0.0000,48,offspring,6,5
1.0000,1.0000,50.0000,13789.1938,20360.1728,532.2147,0.0000,0.0000,0.0000,0.0000,48,offspring,9,4
0.4000,0.4000,100.0000,1013.7842,7331.5850,793.6143,0.0000,0.0000,0.0000,0.0000,48,offspring,0,7
1.0000,1.0000,100.0000,4821.6597,27927.0114,1049.5866,0.0000,0.0000,0.0000,0.0000,48,offspring,2,7
1.0000,0.4000,50.0000,4663.7209,11445.5302,778.1651,0.0000,0.0000,0.0000,0.0000,48,offspring,1,7
0.4000,0.4000,100.0000,4284.8313,3659.5628,292.4506,0.0000,0.0000,0.0000,0.0000,48,offspring,7,9
0.4000,0.4000,50.0000,1779.4197,19017.1398,187.4548,0.0000,0.0000,0.0000,0.0000,48,offspring,6,7
0.4000,0.4000,100.0000,2487.3016,16945.9714,291.4843,0.0000,0.0000,0.0000,0.0000,48,offspring,4,2
1.0000,0.4000,100.0000,1648.7596,3935.1948,488.8361,0.0000,0.0000,0.0000,0.0000,48,offspring,8,1
0.4000,0.4000,50.0000,1939.5379,32431.7362,2118.1703,0.0000,0.0000,0.0000,0.0000,48,offspring,1,8
1.0000,0.4000,50.0000,3692.8031,8849.4586,802.8474,0.0000,0.0000,0.0000,0.0000,48,offspring,6,1
1.0000,1.0000,50.0000,839.3361,6204.2741,1321.7034,0.0000,0.0000,0.0000,0.0000,48,offspring,4,1
0.4000,0.4000,100.0000,2110.8146,6523.4308,502.5654,0.0000,0.0000,0.0000,0.0000,48,offspring,9,1
1.0000,0.4000,54.3535,3325.5973,1436.9079,60.3925,0.0000,0.0000,0.0000,0.0000,48,offspring,7,3
1.0000,0.4000,100.0000,4100.4564,7868.4161,676.0159,0.0000,0.0000,0.0000,0.0000,48,offspring,5,1
1.0000,0.4000,50.0000,5268.8431,4290.7839,1171.5336,0.0000,0.0000,0.0000,0.0000,48,offspring,2,0
1.0000,0.4000,100.0000,951.6434,6730.5095,775.7241,0.0000,0.0000,0.0000,0.0000,48,offspring,3,1
0.4000,0.4000,100.0000,1079.5590,7912.9739,1964.2998,0.0000,0.0000,0.0000,0.0000,48,offspring,0,1
1.0000,0.4000,50.0000,3854.1458,7817.6776,390.8599,0.0000,0.0000,0.0000,0.0000,48,offspring,7,9
1.0000,0.4000,50.0000,1399.6933,1979.5867,755.0716,0.0000,0.0000,0.0000,0.0000,48,offspring,3,0
1.0000,0.4000,100.0000,3530.6128,14502.5808,1499.4853,0.0000,0.0000,0.0000,0.0000,48,offspring,4,1
1.0000,0.4000,50.0000,1561.9001,5157.1383,270.6877,0.0000,0.0000,0.0000,0.0000,48,offspring,9,7
1.0000,1.0000,93.3049,1363.9861,5577.7491,880.0825,0.0000,0.0000,0.0000,0.0000,48,offspring,5,0
1.0000,0.4000,100.0000,8303.1909,7417.8672,282.2899,0.0000,0.0000,0.0000,0.0000,48,offspring,4,6
1.0000,0.4000,50.3199,5708.4635,5963.0160,84.5765,0.0000,0.0000,0.0000,0.0000,48,offspring,5,4
1.0000,1.0000,50.0000,2716.1763,5739.2475,636.7037,0.0000,0.0000,0.0000,0.0000,48,offspring,1,4
1.0000,1.0000,50.0000,3702.0410,4363.6348,456.9302,0.0000,0.0000,0.0000,0.0000,48,offspring,8,1
1.0000,0.4000,100.0000,3768.4673,3424.8423,540.0248,0.0000,0.0000,0.0000,0.0000,48,offspring,8,0
1.0000,1.0000,100.0000,2974.5837,5369.0915,151.1853,0.0000,0.0000,0.0000,0.0000,48,offspring,3,9
1.0000,0.4000,50.0000,1442.3111,6309.4370,1078.7012,0.0000,0.0000,0.0000,0.0000,48,offspring,0,1
1.0000,1.0000,100.0000,6384.0831,28016.1469,1141.5574,0.0000,0.0000,0.0000,0.0000,48,offspring,6,2
0.4000,0.4000,50.0000,2102.7319,12854.8547,2425.9502,0.0000,0.0000,0.0000,0.0000,48,offspring,0,1
0.4000,0.4000,100.0000,1629.0140,2642.9324,267.5368,0.0000,0.0000,0.0000,0.0000,48,offspring,1,6
1.0000,1.0000,57.7219,4892.8553,10558.9982,687.9277,0.0000,0.0000,0.0000,0.0000,48,offspring,5,6
1.0000,0.4000,50.0000,3628.2855,15007.5858,846.6481,0.0000,0.0000,0.0000,0.0000,48,offspring,5,9
1.0000,0.4000,100.0000,1573.9041,7717.1358,853.7598,0.0000,0.0000,0.0000,0.0000,48,offspring,3,0
0.4000,0.4000,100.0000,9079.9323,7101.5427,382.5819,0.0000,0.0000,0.0000,0.0000,48,offspring,2,3
0.4000,0.4000,100.0000,9079.9323,7101.5427,382.5819,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
1.0000,0.4000,100.0000,1573.9041,7717.1358,853.7598,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
1.0000,0.4000,50.0000,3628.2855,15007.5858,846.6481,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
1.0000,1.0000,57.7219,4892.8553,10558.9982,687.9277,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
0.4000,0.4000,100.0000,1629.0140,2642.9324,267.5368,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
0.4000,0.4000,50.0000,2102.7319,12854.8547,2425.9502,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
1.0000,1.0000,100.0000,6384.0831,28016.1469,1141.5574,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
1.0000,0.4000,50.0000,1442.3111,6309.4370,1078.7012,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
1.0000,1.0000,100.0000,2974.5837,5369.0915,151.1853,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
1.0000,0.4000,100.0000,3768.4673,3424.8423,540.0248,0.0000,0.0000,0.0000,0.0000,48,parent,-1,-1
