s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,84.3930,31.0733,4.3854,1.7061,0.0000,0.0000,0.0000,0.0000,17,offspring,0,3
0.4000,0.4000,80.1973,23.5062,67.4000,1.9445,0.0000,0.0000,0.0000,0.0000,17,offspring,9,2
0.4000,0.4000,82.1689,11.1837,13.4035,1.0838,0.0000,0.0000,0.0000,0.0000,17,offspring,2,4
0.6591,0.4000,95.0894,12.6905,12.0803,3.7231,0.0000,0.0000,0.0000,0.0000,17,offspring,1,5
0.8358,0.4000,83.5053,16.4669,14.8047,1.0691,0.0000,0.0000,0.0000,0.0000,17,offspring,6,5
1.0000,0.4000,84.4852,21.6306,10.4779,0.4612,0.0000,0.0000,0.0000,0.0000,17,offspring,8,0
1.0000,1.0000,83.1358,6.9753,4.7641,0.3767,0.0000,0.0000,0.0000,0.0000,17,offspring,2,8
0.9485,0.4000,87.0418,19.7970,2.8659,0.9180,0.0000,0.0000,0.0000,0.0000,17,offspring,7,1
0.4000,0.4000,85.0870,9.7252,9.0308,2.2906,0.0000,0.0000,0.0000,0.0000,17,offspring,5,2
1.0000,1.0000,78.5977,17.5810,18.7387,1.9055,0.0000,0.0000,0.0000,0.0000,17,offspring,3,2
1.0000,1.0000,82.1284,8.1474,11.0852,2.1712,0.0000,0.0000,0.0000,0.0000,17,offspring,4,6
1.0000,1.0000,80.1260,46.6086,14.1151,4.4691,0.0000,0.0000,0.0000,0.0000,17,offspring,0,6
0.4000,0.4000,87.2587,11.5079,18.5738,2.1801,0.0000,0.0000,0.0000,0.0000,17,offspring,5,6
1.0000,0.5647,81.4345,4.3695,6.8786,0.5176,0.0000,0.0000,0.0000,0.0000,17,offspring,8,4
1.0000,0.4000,87.8836,19.8260,3.8108,1.5164,0.0000,0.0000,0.0000,0.0000,17,offspring,3,1
1.0000,0.4000,83.9191,38.3166,24.9261,3.1654,0.0000,0.0000,0.0000,0.0000,17,offspring,6,1
1.0000,0.4000,86.2416,7.9126,26.2612,5.9949,0.0000,0.0000,0.0000,0.0000,17,offspring,8,5
1.0000,1.0000,83.4725,13.2085,34.6982,2.1316,0.0000,0.0000,0.0000,0.0000,17,offspring,9,5
1.0000,1.0000,79.5960,4.0529,9.2845,0.8958,0.0000,0.0000,0.0000,0.0000,17,offspring,9,4
1.0000,0.7121,87.7133,7.5971,5.0082,0.6757,0.0000,0.0000,0.0000,0.0000,17,offspring,8,1
1.0000,0.4000,82.4590,12.6661,4.0695,0.9458,0.0000,0.0000,0.0000,0.0000,17,offspring,3,7
1.0000,1.0000,90.8311,19.9670,13.1038,1.9006,0.0000,0.0000,0.0000,0.0000,17,offspring,3,0
1.0000,0.4000,87.5373,24.0126,10.2527,1.1628,0.0000,0.0000,0.0000,0.0000,17,offspring,0,5
1.0000,0.8186,80.4559,6.0235,3.2660,1.3722,0.0000,0.0000,0.0000,0.0000,17,offspring,7,8
1.0000,0.8705,79.6474,4.7214,8.6975,0.7545,0.0000,0.0000,0.0000,0.0000,17,offspring,9,7
1.0000,0.4000,79.2469,9.1190,11.9610,5.9562,0.0000,0.0000,0.0000,0.0000,17,offspring,5,9
1.0000,0.4000,77.9873,29.5169,20.0034,1.0581,0.0000,0.0000,0.0000,0.0000,17,offspring,9,6
0.7075,0.4000,86.4530,13.7481,13.3557,3.2568,0.0000,0.0000,0.0000,0.0000,17,offspring,1,9
0.5995,0.4000,80.2643,3.1630,13.1740,0.8006,0.0000,0.0000,0.0000,0.0000,17,offspring,9,4
1.0000,0.9404,83.6211,9.1740,1.9512,1.4516,0.0000,0.0000,0.0000,0.0000,17,offspring,8,7
1.0000,0.9872,86.4450,7.9150,4.6413,3.2963,0.0000,0.0000,0.0000,0.0000,17,offspring,1,5
1.0000,0.4000,87.2695,8.1250,5.4305,3.2173,0.0000,0.0000,0.0000,0.0000,17,offspring,4,3
1.0000,0.4000,82.3581,15.2505,6.2954,0.2966,0.0000,0.0000,0.0000,0.0000,17,offspring,6,8
1.0000,0.6938,84.4540,5.4848,10.9220,0.5623,0.0000,0.0000,0.0000,0.0000,17,offspring,5,7
1.0000,0.4000,82.7555,11.8993,11.7311,2.4416,0.0000,0.0000,0.0000,0.0000,17,offspring,6,4
1.0000,1.0000,82.2267,10.3236,23.2758,1.6500,0.0000,0.0000,0.0000,0.0000,17,offspring,3,9
1.0000,1.0000,84.4680,4.8414,15.5756,3.8107,0.0000,0.0000,0.0000,0.0000,17,offspring,4,5
1.0000,1.0000,83.5023,9.7269,7.1484,0.3732,0.0000,0.0000,0.0000,0.0000,17,offspring,0,4
1.0000,0.4000,82.2645,11.7490,3.8365,0.4179,0.0000,0.0000,0.0000,0.0000,17,offspring,8,6
1.0000,0.4000,82.5868,17.8824,2.4217,1.0311,0.0000,0.0000,0.0000,0.0000,17,offspring,6,7
1.0000,1.0000,82.2383,10.2822,4.6914,0.5593,0.0000,0.0000,0.0000,0.0000,17,offspring,2,8
1.0000,0.4000,80.9520,3.0263,7.8457,0.6776,0.0000,0.0000,0.0000,0.0000,17,offspring,2,9
0.8605,0.4000,82.9977,11.7937,5.7474,2.3575,0.0000,0.0000,0.0000,0.0000,17,offspring,1,7
1.0000,0.4000,76.6606,18.1777,20.1852,1.9769,0.0000,0.0000,0.0000,0.0000,17,offspring,3,9
1.0000,0.4000,86.4948,7.5662,3.8795,3.6179,0.0000,0.0000,0.0000,0.0000,17,offspring,1,3
0.6342,0.4000,80.8530,40.6821,4.3764,0.6780,0.0000,0.0000,0.0000,0.0000,17,offspring,7,6
0.4000,0.4000,81.0411,12.1307,11.8574,1.2978,0.0000,0.0000,0.0000,0.0000,17,offspring,8,6
1.0000,0.4000,81.6501,19.1243,9.1988,1.4629,0.0000,0.0000,0.0000,0.0000,17,offspring,7,9
1.0000,0.4790,82.3251,3.4101,2.3195,0.6653,0.0000,0.0000,0.0000,0.0000,17,offspring,2,3
0.9195,0.4000,86.6222,5.8796,3.9809,0.8599,0.0000,0.0000,0.0000,0.0000,17,offspring,1,8
0.4000,0.4000,83.0092,10.3349,4.8796,0.7599,0.0000,0.0000,0.0000,0.0000,17,offspring,7,3
0.4000,0.4000,83.0206,75.1459,12.6025,2.2524,0.0000,0.0000,0.0000,0.0000,17,offspring,2,0
1.0000,0.4000,93.6674,21.1883,1.5664,3.5130,0.0000,0.0000,0.0000,0.0000,17,offspring,8,1
1.0000,0.4000,84.7717,71.5462,9.7870,1.3338,0.0000,0.0000,0.0000,0.0000,17,offspring,4,0
1.0000,0.5711,85.2901,3.5983,8.1788,1.8793,0.0000,0.0000,0.0000,0.0000,17,offspring,4,5
