s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,100.0000,55584.5032,157209.5765,4200.3040,0.0000,0.0000,0.0000,0.0000,60,offspring,7,4
0.4000,0.4000,100.0000,46074.4943,254027.2472,6642.9109,0.0000,0.0000,0.0000,0.0000,60,offspring,8,7
0.4000,0.4000,100.0000,11125.4016,63379.2245,2904.1445,0.0000,0.0000,0.0000,0.0000,60,offspring,1,7
1.0000,1.0000,50.0000,24473.6168,154127.2000,6375.0025,0.0000,0.0000,0.0000,0.0000,60,offspring,1,8
1.0000,0.4000,50.0000,121892.3248,59644.7658,3254.1977,0.0000,0.0000,0.0000,0.0000,60,offspring,1,3
1.0000,0.4000,100.0000,45751.6799,298246.5143,2312.2964,0.0000,0.0000,0.0000,0.0000,60,offspring,4,7
1.0000,0.4000,50.0000,79910.0500,155502.6196,7836.5059,0.0000,0.0000,0.0000,0.0000,60,offspring,7,2
0.4000,0.4000,100.0000,248244.3498,209592.9989,80540.2728,0.0000,0.0000,0.0000,0.0000,60,offspring,6,5
1.0000,1.0000,50.0000,83603.4541,88734.5840,5685.5816,0.0000,0.0000,0.0000,0.0000,60,offspring,3,5
1.0000,1.0000,50.0000,284829.7567,107263.3975,157378.5736,0.0000,0.0000,0.0000,0.0000,60,offspring,9,6
1.0000,0.4000,100.0000,18024.5145,121767.5488,3741.6215,0.0000,0.0000,0.0000,0.0000,60,offspring,0,9
1.0000,0.4000,100.0000,134202.5805,462537.1034,74199.1699,0.0000,0.0000,0.0000,0.0000,60,offspring,0,6
1.0000,1.0000,100.0000,371013.9963,409227.8706,53790.3819,0.0000,0.0000,0.0000,0.0000,60,offspring,5,6
0.4000,0.4000,100.0000,60526.6972,179626.4654,8024.0068,0.0000,0.0000,0.0000,0.0000,60,offspring,8,5
0.4000,0.4000,50.0000,52411.9348,45452.5539,1496.2687,0.0000,0.0000,0.0000,0.0000,60,offspring,9,5
1.0000,0.4000,50.0000,126826.0808,143316.3691,51692.3474,0.0000,0.0000,0.0000,0.0000,60,offspring,2,6
1.0000,1.0000,50.0000,60595.9194,92672.8116,7947.4960,0.0000,0.0000,0.0000,0.0000,60,offspring,2,4
1.0000,0.4000,100.0000,62310.3352,33915.1879,8774.1413,0.0000,0.0000,0.0000,0.0000,60,offspring,2,3
0.4000,0.4000,63.0140,83316.0008,129461.3579,2405.4919,0.0000,0.0000,0.0000,0.0000,60,offspring,9,7
1.0000,1.0000,100.0000,92317.9527,104169.2747,2092.5188,0.0000,0.0000,0.0000,0.0000,60,offspring,4,0
1.0000,0.4000,100.0000,22703.7611,109137.7591,4176.2698,0.0000,0.0000,0.0000,0.0000,60,offspring,8,7
1.0000,1.0000,50.0000,49004.5951,99923.7959,3734.9455,0.0000,0.0000,0.0000,0.0000,60,offspring,9,8
1.0000,1.0000,50.0000,112882.4670,346698.4711,34463.2080,0.0000,0.0000,0.0000,0.0000,60,offspring,6,0
1.0000,0.4000,100.0000,137796.4459,193429.5947,3528.3652,0.0000,0.0000,0.0000,0.0000,60,offspring,7,5
1.0000,0.4000,50.0000,139971.6627,448697.0523,5622.8432,0.0000,0.0000,0.0000,0.0000,60,offspring,4,5
1.0000,0.4000,100.0000,85447.7374,126565.4397,7560.2763,0.0000,0.0000,0.0000,0.0000,60,offspring,0,5
1.0000,1.0000,50.0000,18473.8238,36145.3581,2088.1238,0.0000,0.0000,0.0000,0.0000,60,offspring,9,4
1.0000,1.0000,50.0000,52222.2116,83950.4721,5845.8229,0.0000,0.0000,0.0000,0.0000,60,offspring,0,7
1.0000,1.0000,50.0000,15693.9657,106130.1076,2425.2540,0.0000,0.0000,0.0000,0.0000,60,offspring,0,9
1.0000,0.4000,50.0000,38782.5399,198221.4622,7569.4677,0.0000,0.0000,0.0000,0.0000,60,offspring,5,1
0.4000,0.4000,100.0000,27931.9125,30580.6504,2482.9630,0.0000,0.0000,0.0000,0.0000,60,offspring,1,9
1.0000,0.4000,50.0000,77556.6545,90586.4927,12283.7129,0.0000,0.0000,0.0000,0.0000,60,offspring,2,1
1.0000,1.0000,50.0000,65966.2875,243336.6236,18137.7879,0.0000,0.0000,0.0000,0.0000,60,offspring,8,2
1.0000,0.4000,50.0000,51155.7248,174992.7068,7867.0058,0.0000,0.0000,0.0000,0.0000,60,offspring,9,7
1.0000,0.4000,100.0000,126758.2057,777254.1053,14115.6710,0.0000,0.0000,0.0000,0.0000,60,offspring,2,0
1.0000,0.4000,50.0000,58994.8360,640275.8532,18925.5573,0.0000,0.0000,0.0000,0.0000,60,offspring,2,8
1.0000,0.4000,100.0000,61039.4073,85767.4192,1855.0326,0.0000,0.0000,0.0000,0.0000,60,offspring,5,7
1.0000,0.4000,50.0000,488218.9930,376019.7501,305829.5501,0.0000,0.0000,0.0000,0.0000,60,offspring,9,6
0.4000,0.4000,100.0000,160349.8979,128029.6720,30067.7292,0.0000,0.0000,0.0000,0.0000,60,offspring,6,7
1.0000,1.0000,100.0000,68012.6970,378823.6686,8355.6675,0.0000,0.0000,0.0000,0.0000,60,offspring,4,5
1.0000,0.4000,100.0000,79460.3751,118130.7150,25016.0615,0.0000,0.0000,0.0000,0.0000,60,offspring,8,2
0.4000,0.4000,100.0000,89311.5067,103268.2003,5463.0844,0.0000,0.0000,0.0000,0.0000,60,offspring,0,3
1.0000,0.4000,50.0000,254574.0845,122284.4943,9483.4109,0.0000,0.0000,0.0000,0.0000,60,offspring,2,7
0.4000,0.4000,100.0000,385865.7418,813263.6054,98133.5529,0.0000,0.0000,0.0000,0.0000,60,offspring,6,0
0.4000,0.4000,50.0000,182485.5099,188773.5576,196113.6247,0.0000,0.0000,0.0000,0.0000,60,offspring,6,3
1.0000,0.4000,100.0000,33516.2716,153114.2845,5784.1597,0.0000,0.0000,0.0000,0.0000,60,offspring,9,0
1.0000,0.4000,50.0000,43511.2957,245541.7797,986.0827,0.0000,0.0000,0.0000,0.0000,60,offspring,3,7
1.0000,0.4000,50.0000,137641.9016,85899.2585,104236.9329,0.0000,0.0000,0.0000,0.0000,60,offspring,3,6
1.0000,0.4000,50.0000,112785.3037,190101.3288,14155.3943,0.0000,0.0000,0.0000,0.0000,60,offspring,9,8
0.4000,0.4000,100.0000,37499.5161,121962.4143,4956.9857,0.0000,0.0000,0.0000,0.0000,60,offspring,9,0
1.0000,0.4000,100.0000,48222.3627,177846.5749,8149.7998,0.0000,0.0000,0.0000,0.0000,60,offspring,5,0
0.4000,0.4000,100.0000,14834.9346,176528.1974,8445.6646,0.0000,0.0000,0.0000,0.0000,60,offspring,4,1
