s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,0.4000,50.0000,67.1061,228.2963,472.8414,0.0000,0.0000,0.0000,0.0000,32,offspring,4,9
1.0000,1.0000,79.1374,56.6018,229.7552,81.3362,0.0000,0.0000,0.0000,0.0000,32,offspring,9,1
0.4000,0.4000,72.3027,89.9108,279.0675,51.7727,0.0000,0.0000,0.0000,0.0000,32,offspring,7,2
1.0000,0.4000,79.2778,56.8331,754.8028,146.6104,0.0000,0.0000,0.0000,0.0000,32,offspring,1,9
1.0000,1.0000,96.4825,363.4328,517.0312,65.9679,0.0000,0.0000,0.0000,0.0000,32,offspring,0,3
1.0000,0.4000,88.1209,251.4631,500.0093,541.1694,0.0000,0.0000,0.0000,0.0000,32,offspring,9,1
1.0000,1.0000,100.0000,108.5356,155.1990,137.1729,0.0000,0.0000,0.0000,0.0000,32,offspring,9,7
0.4000,0.4000,50.0000,306.2096,201.9210,546.7693,0.0000,0.0000,0.0000,0.0000,32,offspring,9,7
1.0000,0.4000,100.0000,179.4079,181.8158,525.8342,0.0000,0.0000,0.0000,0.0000,32,offspring,9,6
1.0000,0.4000,88.5818,78.8190,173.5758,6.7323,0.0000,0.0000,0.0000,0.0000,32,offspring,2,8
0.4000,0.4000,72.2637,242.3664,462.9170,12.0046,0.0000,0.0000,0.0000,0.0000,32,offspring,0,8
1.0000,1.0000,70.0966,7657.8821,768.8160,26.2460,0.0000,0.0000,0.0000,0.0000,32,offspring,6,5
1.0000,1.0000,85.1194,227.1447,213.8728,10.7553,0.0000,0.0000,0.0000,0.0000,32,offspring,1,8
0.4000,0.4000,92.1772,94.0684,316.7413,14.4373,0.0000,0.0000,0.0000,0.0000,32,offspring,8,1
1.0000,0.4000,55.4912,3780.7094,2455.6962,100.3791,0.0000,0.0000,0.0000,0.0000,32,offspring,7,5
1.0000,0.4000,86.9333,104.6129,109.0097,7.2407,0.0000,0.0000,0.0000,0.0000,32,offspring,0,1
0.4000,0.4000,100.0000,50.4913,161.0512,107.6364,0.0000,0.0000,0.0000,0.0000,32,offspring,9,4
