s1,s2,a1,sigma_s1,sigma_s2,sigma_a1,fitness,efficiency,processability,uniformity,generation,role,parent1_idx,parent2_idx
1.0000,1.0000,94.4555,154.0225,38.4848,3.1847,0.0000,0.0000,0.0000,0.0000,29,offspring,6,1
0.4000,0.4000,64.5242,370.3446,293.0336,199.1828,0.0000,0.0000,0.0000,0.0000,29,offspring,6,9
0.4000,0.4000,50.8117,31.5293,41.7429,32.5610,0.0000,0.0000,0.0000,0.0000,29,offspring,1,7
1.0000,0.4000,92.2981,421.1831,46.5207,1.9880,0.0000,0.0000,0.0000,0.0000,29,offspring,3,4
1.0000,1.0000,78.4697,185.3030,94.8129,29.8517,0.0000,0.0000,0.0000,0.0000,29,offspring,3,8
1.0000,1.0000,72.1346,401.8745,610.8808,17.8852,0.0000,0.0000,0.0000,0.0000,29,offspring,4,8
1.0000,1.0000,89.1103,173.5304,99.5406,6.4128,0.0000,0.0000,0.0000,0.0000,29,offspring,4,3
1.0000,1.0000,87.1416,444.6580,359.3231,13.4916,0.0000,0.0000,0.0000,0.0000,29,offspring,4,6
1.0000,0.4000,68.5851,75.4364,4.3876,14.5328,0.0000,0.0000,0.0000,0.0000,29,offspring,0,6
1.0000,1.0000,84.7455,44.2795,13.3409,4.4170,0.0000,0.0000,0.0000,0.0000,29,offspring,6,2
1.0000,1.0000,61.5203,130.7476,42.3325,36.4390,0.0000,0.0000,0.0000,0.0000,29,offspring,0,4
1.0000,1.0000,72.6905,64.0094,25.8890,22.9241,0.0000,0.0000,0.0000,0.0000,29,offspring,1,7
1.0000,1.0000,50.0000,883.4832,241.3045,88.7739,0.0000,0.0000,0.0000,0.0000,29,offspring,5,8
1.0000,0.4000,85.3858,55.4145,54.7337,7.9118,0.0000,0.0000,0.0000,0.0000,29,offspring,4,2
1.0000,1.0000,89.2875,56.2218,45.1878,3.7747,0.0000,0.0000,0.0000,0.0000,29,offspring,2,4
1.0000,0.4000,83.1562,64.3793,67.4428,3.8278,0.0000,0.0000,0.0000,0.0000,29,offspring,2,3
1.0000,1.0000,69.5050,80.2983,77.6703,31.2188,0.0000,0.0000,0.0000,0.0000,29,offspring,2,8
1.0000,0.4000,85.3564,78.7872,37.1277,26.6759,0.0000,0.0000,0.0000,0.0000,29,offspring,7,6
1.0000,0.4000,50.0000,1012.5083,285.9557,125.6934,0.0000,0.0000,0.0000,0.0000,29,offspring,7,9
1.0000,0.4000,84.7064,63.1899,67.6581,9.1375,0.0000,0.0000,0.0000,0.0000,29,offspring,4,0
1.0000,0.4000,66.1748,136.8207,235.9727,19.2570,0.0000,0.0000,0.0000,0.0000,29,offspring,8,3
0.4000,0.4000,67.1587,241.3397,126.7763,69.7941,0.0000,0.0000,0.0000,0.0000,29,offspring,7,4
1.0000,0.4000,55.9743,268.7858,97.6482,23.7358,0.0000,0.0000,0.0000,0.0000,29,offspring,3,9
0.4000,0.4000,77.0745,643.5819,99.3301,28.2138,0.0000,0.0000,0.0000,0.0000,29,offspring,4,0
1.0000,0.4000,95.5411,127.5380,86.1127,56.5199,0.0000,0.0000,0.0000,0.0000,29,offspring,9,6
1.0000,0.4000,90.9155,109.1549,38.0447,7.9253,0.0000,0.0000,0.0000,0.0000,29,offspring,4,0
1.0000,1.0000,100.0000,200.1251,313.9639,86.5050,0.0000,0.0000,0.0000,0.0000,29,offspring,5,7
1.0000,0.4000,97.2862,557.6367,45.6058,6.2687,0.0000,0.0000,0.0000,0.0000,29,offspring,1,4
0.4000,0.4000,91.6278,76.4187,30.9050,2.6684,0.0000,0.0000,0.0000,0.0000,29,offspring,3,4
1.0000,0.4000,75.7308,140.0366,76.8425,6.1765,0.0000,0.0000,0.0000,0.0000,29,offspring,6,8
1.0000,0.4000,50.0000,764.2053,95.2588,157.0649,0.0000,0.0000,0.0000,0.0000,29,offspring,9,4
1.0000,0.4000,85.8957,66.1590,72.1954,6.0053,0.0000,0.0000,0.0000,0.0000,29,offspring,4,7
0.4000,0.4000,89.8816,208.7446,165.8007,96.1716,0.0000,0.0000,0.0000,0.0000,29,offspring,9,4
1.0000,1.0000,71.5194,539.1207,79.9441,79.6554,0.0000,0.0000,0.0000,0.0000,29,offspring,9,8
0.4000,0.4000,77.0866,283.3570,38.2114,6.8099,0.0000,0.0000,0.0000,0.0000,29,offspring,2,1
1.0000,0.4000,51.2819,106.4904,237.8366,22.0094,0.0000,0.0000,0.0000,0.0000,29,offspring,7,1
1.0000,1.0000,56.2981,67.2551,17.4683,39.4767,0.0000,0.0000,0.0000,0.0000,29,offspring,7,0
1.0000,0.4000,61.5846,178.3822,102.2943,41.5331,0.0000,0.0000,0.0000,0.0000,29,offspring,7,4
0.4000,0.4000,100.0000,129.9958,135.4853,54.4731,0.0000,0.0000,0.0000,0.0000,29,offspring,8,7
1.0000,1.0000,63.7167,58.3818,105.0868,10.9224,0.0000,0.0000,0.0000,0.0000,29,offspring,7,8
1.0000,0.4000,89.4531,194.6238,36.1283,1.4294,0.0000,0.0000,0.0000,0.0000,29,offspring,3,6
1.0000,0.4000,68.2743,103.0188,67.6236,16.5539,0.0000,0.0000,0.0000,0.0000,29,offspring,6,8
1.0000,1.0000,77.8369,594.4345,100.2113,65.3820,0.0000,0.0000,0.0000,0.0000,29,offspring,0,9
1.0000,1.0000,57.5660,423.8225,70.1896,56.5593,0.0000,0.0000,0.0000,0.0000,29,offspring,5,2
0.4000,0.4000,76.4594,41.3355,20.8330,27.8347,0.0000,0.0000,0.0000,0.0000,29,offspring,0,7
1.0000,0.4000,93.6524,146.7367,62.5268,6.0044,0.0000,0.0000,0.0000,0.0000,29,offspring,1,4
1.0000,0.4000,100.0000,170.2608,208.6617,68.1797,0.0000,0.0000,0.0000,0.0000,29,offspring,0,5
1.0000,0.4000,95.7206,920.6863,230.9256,4.3792,0.0000,0.0000,0.0000,0.0000,29,offspring,3,4
1.0000,0.4000,90.5438,298.6941,118.7655,11.2398,0.0000,0.0000,0.0000,0.0000,29,offspring,0,4
1.0000,0.4000,50.0000,1235.8595,338.1647,210.9112,0.0000,0.0000,0.0000,0.0000,29,offspring,9,5
1.0000,0.4000,67.4076,47.5066,43.3308,28.7897,0.0000,0.0000,0.0000,0.0000,29,offspring,2,7
1.0000,0.4000,57.4249,645.9883,241.4948,137.9226,0.0000,0.0000,0.0000,0.0000,29,offspring,9,6
0.4000,0.4000,81.5774,740.9687,301.1399,210.2182,0.0000,0.0000,0.0000,0.0000,29,offspring,9,0
1.0000,0.4000,50.0000,1154.2146,230.2622,144.9856,0.0000,0.0000,0.0000,0.0000,29,offspring,6,5
0.4000,0.4000,87.7933,213.4184,78.8476,6.4881,0.0000,0.0000,0.0000,0.0000,29,offspring,4,2
1.0000,0.4000,96.3071,186.3502,66.4205,4.1094,0.0000,0.0000,0.0000,0.0000,29,offspring,6,3
0.4000,0.4000,86.2405,338.7522,784.4839,133.3997,0.0000,0.0000,0.0000,0.0000,29,offspring,6,5
1.0000,1.0000,59.5629,269.8369,456.6681,120.9570,0.0000,0.0000,0.0000,0.0000,29,offspring,9,5
1.0000,1.0000,77.8155,384.9209,191.0550,82.4470,0.0000,0.0000,0.0000,0.0000,29,offspring,9,4
0.4000,0.4000,98.6958,154.1978,57.2792,5.8593,0.0000,0.0000,0.0000,0.0000,29,offspring,3,4
0.4000,0.4000,55.0146,60.9817,146.2043,14.0958,0.0000,0.0000,0.0000,0.0000,29,offspring,8,2
0.4000,0.4000,95.9580,26.6993,27.1776,34.8941,0.0000,0.0000,0.0000,0.0000,29,offspring,7,6
1.0000,0.4000,99.2770,118.0088,343.0294,16.4121,0.0000,0.0000,0.0000,0.0000,29,offspring,8,4
1.0000,0.4000,84.0912,77.1900,14.2685,14.3878,0.0000,0.0000,0.0000,0.0000,29,offspring,3,0
1.0000,0.4000,67.4081,366.9413,193.6144,25.4721,0.0000,0.0000,0.0000,0.0000,29,offspring,9,6
