
TracePro Release: 3 2 0 
Polar Candela Distribution Data for 
Data covers +/- 180.000 degrees from Normal
Data for Missed Rays
Data generated at 09:46:20 June 25, 2025

	   0.0	 180.0
0.000	      0.267577	      0.267577	
0.500	      0.266975	      0.268146	
1.000	      0.266975	      0.268146	
1.500	      0.266337	      0.268685	
2.000	       0.26566	      0.269195	
2.500	      0.264942	      0.269679	
3.000	      0.264942	      0.269679	
3.500	      0.264179	      0.270138	
4.000	      0.263367	      0.270573	
4.500	      0.263367	      0.270573	
5.000	      0.262501	      0.270987	
5.500	      0.261577	      0.271381	
6.000	      0.260589	      0.271755	
6.500	      0.260589	      0.271755	
7.000	      0.259531	       0.27211	
7.500	      0.258396	      0.272448	
8.000	      0.258396	      0.272448	
8.500	      0.257176	       0.27277	
9.000	      0.255862	      0.273075	
9.500	      0.254445	      0.273364	
10.000	      0.254445	      0.273364	
10.500	      0.252911	      0.273636	
11.000	      0.251248	      0.273891	
11.500	      0.251248	      0.273891	
12.000	      0.249439	      0.274126	
12.500	      0.247467	      0.274338	
13.000	      0.247467	      0.274338	
13.500	      0.245309	      0.274517	
14.000	      0.242938	      0.274644	
14.500	      0.240321	      0.274672	
15.000	      0.240321	      0.274672	
15.500	      0.237419	      0.274458	
16.000	      0.234176	       0.27339	
16.500	      0.234176	       0.27339	
17.000	      0.230521	      0.264241	
17.500	      0.226342	      0.394314	
18.000	      0.221459	      0.264616	
18.500	      0.221459	      0.264616	
19.000	      0.215506	       0.27414	
19.500	       0.20755	      0.275585	
20.000	       0.20755	      0.275585	
20.500	      0.193944	      0.276178	
21.000	      0.134016	      0.276532	
21.500	      0.844514	       0.27679	
22.000	      0.844514	       0.27679	
22.500	      0.088728	      0.277001	
23.000	      0.477018	      0.277184	
23.500	      0.477018	      0.277184	
24.000	      0.124783	       0.27735	
24.500	      0.137405	      0.277502	
25.000	      0.124227	      0.277645	
25.500	      0.124227	      0.277645	
26.000	      0.104489	       0.27778	
26.500	     0.0788968	      0.277908	
27.000	     0.0788968	      0.277908	
27.500	     0.0462265	      0.278031	
28.000	    0.00413085	      0.278147	
28.500	     0.0511607	      0.278259	
29.000	     0.0511607	      0.278259	
29.500	      0.125712	      0.278366	
30.000	       0.22966	      0.278468	
30.500	       0.22966	      0.278468	
31.000	       0.38093	      0.278566	
31.500	      0.613697	      0.278658	
32.000	      0.999951	      0.278745	
32.500	      0.999951	      0.278745	
33.000	       1.71393	      0.278824	
33.500	       3.27523	      0.278895	
34.000	       3.27523	      0.278895	
34.500	        7.8979	      0.278953	
35.000	       42.4028	      0.278989	
35.500	       42.4028	      0.278989	
36.000	       431.601	      0.278978	
36.500	       42.0757	      0.278847	
37.000	       7.47475	      0.278258	
37.500	       7.47475	      0.278258	
38.000	       3.36904	      0.272847	
38.500	       1.78608	       0.35913	
39.000	       1.78608	       0.35913	
39.500	       1.10743	      0.225614	
40.000	      0.437713	      0.281973	
40.500	      0.539533	      0.275796	
41.000	      0.539533	      0.275796	
41.500	      0.406405	      0.322866	
42.000	      0.356415	      0.275655	
42.500	      0.356415	      0.275655	
43.000	      0.366704	      0.279107	
43.500	      0.451357	       0.27963	
44.000	      0.667627	      0.279846	
44.500	      0.667627	      0.279846	
45.000	       1.23586	      0.279976	
45.500	       1.91337	      0.280072	
46.000	       1.91337	      0.280072	
46.500	       15.4568	      0.280151	
47.000	       150.689	       0.28022	
47.500	       17.8353	      0.280283	
48.000	       17.8353	      0.280283	
48.500	       1.60264	      0.280341	
49.000	       2.99455	      0.280397	
49.500	       2.99455	      0.280397	
50.000	       2.02629	      0.280449	
50.500	       4.07426	        0.2805	
51.000	       1.24764	      0.280548	
51.500	       1.24764	      0.280548	
52.000	       2.92571	      0.280595	
52.500	      0.476957	      0.280641	
53.000	      0.476957	      0.280641	
53.500	       21.0543	      0.280685	
54.000	       152.292	      0.280728	
54.500	       16.1719	      0.280769	
55.000	       16.1719	      0.280769	
55.500	       1.65231	       0.28081	
56.000	        1.8345	      0.280849	
56.500	        1.8345	      0.280849	
57.000	      0.397924	      0.280887	
57.500	       0.19489	      0.280925	
58.000	       0.19489	      0.280925	
58.500	    0.00784347	      0.280961	
59.000	      0.781422	      0.280997	
59.500	       0.60937	      0.281032	
60.000	       0.60937	      0.281032	
60.500	      0.250875	      0.281065	
61.000	      0.158954	      0.281099	
61.500	      0.158954	      0.281099	
62.000	      0.157259	      0.281131	
62.500	       0.17116	      0.281162	
63.000	      0.183666	      0.281193	
63.500	      0.183666	      0.281193	
64.000	      0.194224	      0.281223	
64.500	      0.203111	      0.281253	
65.000	      0.203111	      0.281253	
65.500	      0.210641	      0.281282	
66.000	      0.217079	       0.28131	
66.500	       0.22263	      0.281337	
67.000	       0.22263	      0.281337	
67.500	      0.227457	      0.281364	
68.000	      0.231685	       0.28139	
68.500	      0.231685	       0.28139	
69.000	      0.235414	      0.281416	
69.500	      0.238723	      0.281441	
70.000	      0.241676	      0.281466	
70.500	      0.241676	      0.281466	
71.000	      0.244326	       0.28149	
71.500	      0.246713	      0.281513	
72.000	      0.246713	      0.281513	
72.500	      0.248875	      0.281536	
73.000	      0.250838	      0.281559	
73.500	      0.252629	      0.281581	
74.000	      0.252629	      0.281581	
74.500	      0.254268	      0.281603	
75.000	      0.255772	      0.281624	
75.500	      0.255772	      0.281624	
76.000	      0.257156	      0.281644	
76.500	      0.258434	      0.281664	
77.000	      0.259617	      0.281684	
77.500	      0.259617	      0.281684	
78.000	      0.260713	      0.281704	
78.500	      0.261732	      0.281723	
79.000	      0.261732	      0.281723	
79.500	      0.262682	      0.281741	
80.000	      0.263568	      0.281759	
80.500	      0.263568	      0.281759	
81.000	      0.264396	      0.281777	
81.500	      0.265172	      0.281794	
82.000	      0.265899	      0.281811	
82.500	      0.265899	      0.281811	
83.000	      0.266583	      0.281828	
83.500	      0.267226	      0.281844	
84.000	      0.267226	      0.281844	
84.500	      0.267832	       0.28186	
85.000	      0.268404	      0.281876	
85.500	      0.268944	      0.281891	
86.000	      0.268944	      0.281891	
